Key,Confirmed,Deaths
MY,18,0
NG,0,0
NL,0,0
NO,0,0
NP,1,0
NZ,0,0
OM,0,0
PH,3,1
PK,0,0
QA,0,0
RO,0,0
RU,2,0
SE,1,0
SG,50,0
SM,0,0
TH,33,0
TW,18,0
US,14,0
VN,16,0
AE,8,0
AF,0,0
AM,0,0
AT,0,0
AU,15,0
AZ,0,0
BE,1,0
BH,0,0
BR,0,0
BY,0,0
CA,7,0
CH,0,0
CN,64021,1381
CN_AH,934,6
CN_BJ,372,3
CN_CQ,532,5
CN_FJ,281,0
CN_GD,1261,2
CN_GS,90,2
CN_GX,226,2
CN_GZ,140,1
CN_HA,1184,11
CN_HB,51986,1318
CN_HE,283,3
CN_HI,158,4
CN_HL,418,11
CN_HN,988,2
CN_JL,86,1
CN_JS,593,0
CN_JX,900,1
CN_LN,117,1
CN_NX,67,0
CN_SC,463,1
CN_SD,523,2
CN_SH,318,1
CN_SN,230,0
CN_SX,126,0
CN_TJ,120,3
CN_XJ,65,1
CN_YN,162,0
CN_ZJ,1155,0
CZ,0,0
DE,15,0
DK,0,0
DO,0,0
DZ,0,0
EC,0,0
EE,0,0
EG,0,0
ES,2,0
FI,1,0
FR,11,0
GB,9,0
GE,0,0
GR,0,0
HR,0,0
ID,0,0
IE,0,0
IL,0,0
IN,3,0
IQ,0,0
IR,0,0
IS,0,0
IT,3,0
JP,30,1
KH,1,0
KR,28,0
KW,0,0
LB,0,0
LK,1,0
LT,0,0
LU,0,0
MC,0,0
MK,0,0
MX,0,0
MY,19,0
NG,0,0
NL,0,0
NO,0,0
NP,1,0
NZ,0,0
OM,0,0
PH,3,1
PK,0,0
QA,0,0
RO,0,0
RU,2,0
SE,1,0
SG,58,0
SM,0,0
TH,33,0
TW,18,0
US,15,0
VN,16,0
AE,8,0
AF,0,0
AM,0,0
AT,0,0
AU,15,0
AZ,0,0
BE,1,0
BH,0,0
BR,0,0
BY,0,0
CA,8,0
CH,0,0
CN,66559,1524
CN_AH,950,6
CN_BJ,375,4
CN_CQ,538,5
CN_FJ,285,0
CN_GD,1294,2
CN_GS,90,2
CN_GX,235,2
CN_GZ,143,1
CN_HA,1212,13
CN_HB,54406,1457
CN_HE,291,3
CN_HI,162,4
CN_HL,425,11
CN_HN,1001,2
CN_JL,88,1
CN_JS,604,0
CN_JX,913,1
CN_LN,119,1
CN_NX,70,0
CN_QH,18,0
CN_SC,470,1
CN_SD,532,2
CN_SH,326,1
CN_SN,232,0
CN_SX,127,0
CN_TJ,121,3
CN_XJ,70,1
CN_YN,168,0
CN_ZJ,1162,0
CZ,0,0
DE,15,0
DK,0,0
DO,0,0
DZ,0,0
EC,0,0
EE,0,0
EG,1,0
ES,2,0
FI,1,0
FR,11,1
GB,9,0
GE,0,0
GR,0,0
HR,0,0
ID,0,0
IE,0,0
IL,0,0
IN,3,0
IQ,0,0
IR,0,0
IS,0,0
IT,3,0
JP,38,1
KH,1,0
KR,28,0
KW,0,0
LB,0,0
LK,1,0
LT,0,0
LU,0,0
MC,0,0
MK,0,0
MX,0,0
MY,21,0
NG,0,0
NL,0,0
NO,0,0
NP,1,0
NZ,0,0
OM,0,0
PH,3,1
PK,0,0
QA,0,0
RO,0,0
RU,2,0
SE,1,0
SG,67,0
SM,0,0
TH,34,0
TW,18,0
US,15,0
VN,16,0
AE,8,0
AF,0,0
AM,0,0
AT,0,0
AU,15,0
AZ,0,0
BE,1,0
BH,0,0
BR,0,0
BY,0,0
CA,8,0
CH,0,0
CN,68566,1666
CN_AH,962,6
CN_BJ,380,4
CN_CQ,547,5
CN_FJ,287,0
CN_GD,1316,2
CN_GS,90,2
CN_GX,237,2
CN_GZ,144,1
CN_HA,1231,13
CN_HB,56249,1596
CN_HE,300,3
CN_HI,162,4
CN_HK,57,1
CN_HL,445,11
CN_HN,1004,3
CN_JL,89,1
CN_JS,617,0
CN_JX,925,1
CN_LN,120,1
CN_SC,481,3
CN_SD,537,2
CN_SH,328,1
CN_SN,236,0
CN_SX,128,0
CN_TJ,124,3
CN_XJ,71,1
CN_YN,171,0
CN_ZJ,1167,0
CZ,0,0
DE,15,0
DK,0,0
DO,0,0
DZ,0,0
EC,0,0
EE,0,0
EG,1,0
ES,2,0
FI,1,0
FR,11,1
GB,9,0
GE,0,0
GR,0,0
HR,0,0
ID,0,0
IE,0,0
IL,0,0
IN,3,0
IQ,0,0
IR,0,0
IS,0,0
IT,3,0
JP,52,1
KH,1,0
KR,29,0
KW,0,0
LB,0,0
LK,1,0
LT,0,0
LU,0,0
MC,0,0
MK,0,0
MX,0,0
MY,22,0
NG,0,0
NL,0,0
NO,0,0
NP,1,0
NZ,0,0
OM,0,0
PH,3,1
PK,0,0
QA,0,0
RO,0,0
RU,2,0
SE,1,0
SG,72,0
SM,0,0
TH,34,0
TW,18,0
US,15,0
VN,16,0
AE,9,0
AF,0,0
AM,0,0
AT,0,0
AU,15,0
AZ,0,0
BE,1,0
BH,0,0
BR,0,0
BY,0,0
CA,8,0
CH,0,0
CN,70618,1771
CN_AH,973,6
CN_BJ,381,4
CN_CQ,552,5
CN_FJ,290,0
CN_GD,1322,4
CN_GS,90,2
CN_GX,238,2
CN_GZ,146,1
CN_HA,1246,16
CN_HB,58182,1696
CN_HE,301,3
CN_HI,163,4
CN_HL,457,11
CN_HN,1006,3
CN_JS,626,0
CN_JX,930,1
CN_LN,121,1
CN_MO,10,0
CN_SC,495,3
CN_SD,541,2
CN_SH,332,1
CN_SN,240,0
CN_SX,129,0
CN_TJ,125,3
CN_XJ,75,1
CN_YN,171,0
CN_ZJ,1171,0
CZ,0,0
DE,15,0
DK,0,0
DO,0,0
DZ,0,0
EC,0,0
EE,0,0
EG,1,0
ES,2,0
FI,1,0
FR,12,1
GB,9,0
GE,0,0
GR,0,0
HR,0,0
ID,0,0
IE,0,0
IL,0,0
IN,3,0
IQ,0,0
IR,0,0
IS,0,0
IT,3,0
JP,59,1
KH,1,0
KR,30,0
KW,0,0
LB,0,0
LK,1,0
LT,0,0
LU,0,0
MC,0,0
MK,0,0
MX,0,0
MY,22,0
NG,0,0
NL,0,0
NO,0,0
NP,1,0
NZ,0,0
OM,0,0
PH,3,1
PK,0,0
QA,0,0
RO,0,0
RU,2,0
SE,1,0
SG,75,0
SM,0,0
TH,34,0
TW,20,1
US,15,0
VN,16,0
AE,9,0
AF,0,0
AM,0,0
AT,0,0
AU,15,0
AZ,0,0
BE,1,0
BH,0,0
BR,0,0
BY,0,0
CA,8,0
CH,0,0
CN,72508,1869
CN_AH,982,6
CN_BJ,387,4
CN_CQ,553,5
CN_FJ,292,0
CN_GD,1328,4
CN_GS,91,2
CN_GX,242,2
CN_GZ,146,1
CN_HA,1257,19
CN_HB,59989,1789
CN_HE,302,4
CN_HI,163,4
CN_HK,61,1
CN_HL,464,11
CN_HN,1007,4
CN_JL,89,1
CN_JS,629,0
CN_JX,933,1
CN_LN,121,1
CN_NX,70,0
CN_QH,18,0
CN_SC,508,3
CN_SD,543,3
CN_SH,333,1
CN_SN,240,0
CN_SX,130,0
CN_TJ,127,3
CN_XJ,76,1
CN_YN,172,0
CN_ZJ,1172,0
CZ,0,0
DE,15,0
DK,0,0
DO,0,0
DZ,0,0
EC,0,0
EE,0,0
EG,1,0
ES,2,0
FI,1,0
FR,12,1
GB,9,0
GE,0,0
GR,0,0
HR,0,0
ID,0,0
IE,0,0
IL,0,0
IN,3,0
IQ,0,0
IR,0,0
IS,0,0
IT,3,0
JP,59,1
KH,1,0
KR,31,0
KW,0,0
LB,0,0
LK,1,0
LT,0,0
LU,0,0
MC,0,0
MK,0,0
MX,0,0
MY,22,0
NG,0,0
NL,0,0
NO,0,0
NP,1,0
NZ,0,0
OM,0,0
PH,3,1
PK,0,0
QA,0,0
RO,0,0
RU,2,0
SE,1,0
SG,77,0
SM,0,0
TH,35,0
TW,22,1
US,15,0
VN,16,0
AE,9,0
AF,0,0
AM,0,0
AT,0,0
AU,15,0
AZ,0,0
BE,1,0
BH,0,0
BR,0,0
BY,0,0
CA,8,0
CH,0,0
CN,74258,2008
CN_AH,986,6
CN_BJ,393,4
CN_CQ,555,5
CN_FJ,293,0
CN_GD,1331,5
CN_GS,91,2
CN_GX,244,2
CN_GZ,146,2
CN_HA,1262,19
CN_HB,61682,1921
CN_HE,306,4
CN_HI,163,4
CN_HK,63,2
CN_HL,470,12
CN_HN,1008,4
CN_JL,90,1
CN_JS,631,0
CN_JX,934,1
CN_LN,121,1
CN_NX,71,0
CN_QH,18,0
CN_SC,514,3
CN_SD,544,3
CN_SH,333,2
CN_SN,242,0
CN_SX,131,0
CN_TJ,128,3
CN_XJ,76,1
CN_YN,173,1
CN_ZJ,1174,0
CZ,0,0
DE,15,0
DK,0,0
DO,0,0
DZ,0,0
EC,0,0
EE,0,0
EG,1,0
ES,2,0
FI,1,0
FR,12,1
GB,9,0
GE,0,0
GR,0,0
HR,0,0
ID,0,0
IE,0,0
IL,0,0
IN,3,0
IQ,0,0
IR,0,0
IS,0,0
IT,3,0
JP,66,1
KH,1,0
KR,46,0
KW,0,0
LB,0,0
LK,1,0
LT,0,0
LU,0,0
MC,0,0
MK,0,0
MX,0,0
MY,22,0
NG,0,0
NL,0,0
NO,0,0
NP,1,0
NZ,0,0
OM,0,0
PH,3,1
PK,0,0
QA,0,0
RO,0,0
RU,2,0
SE,1,0
SG,81,0
SM,0,0
TH,35,0
TW,22,1
US,15,0
VN,16,0
AE,9,0
AF,0,0
AM,0,0
AT,0,0
AU,15,0
AZ,0,0
BE,1,0
BH,0,0
BR,0,0
BY,0,0
CA,8,0
CH,0,0
CN,74652,2120
CN_AH,987,6
CN_BJ,395,4
CN_CQ,560,5
CN_FJ,293,1
CN_GD,1332,5
CN_GS,91,2
CN_GX,245,2
CN_GZ,146,2
CN_HA,1265,19
CN_HB,62031,2029
CN_HE,307,5
CN_HI,168,4
CN_HK,67,2
CN_HL,476,12
CN_HN,1010,4
CN_JL,91,1
CN_JS,631,0
CN_JX,934,1
CN_LN,121,1
CN_MO,10,0
CN_NX,71,0
CN_SC,520,3
CN_SD,546,4
CN_SH,334,2
CN_SN,245,1
CN_SX,131,0
CN_TJ,130,3
CN_YN,173,1
CN_ZJ,1175,1
CZ,0,0
DE,15,0
DK,0,0
DO,0,0
DZ,0,0
EC,0,0
EE,0,0
EG,1,0
ES,2,0
FI,1,0
FR,12,1
FR_ARA,6,0
FR_IDF,5,
FR_NAQ,1,
GB,9,0
GE,0,0
GR,0,0
HR,0,0
ID,0,0
IE,0,0
IL,0,0
IN,3,0
IQ,0,0
IR,2,2
IS,0,0
IT,3,0
JP,84,1
KH,1,0
KR,80,0
KW,0,0
LB,0,0
LK,1,0
LT,0,0
LU,0,0
MC,0,0
MK,0,0
MX,0,0
MY,22,0
NG,0,0
NL,0,0
NO,0,0
NP,1,0
NZ,0,0
OM,0,0
PH,3,1
PK,0,0
QA,0,0
RO,0,0
RU,2,0
SE,1,0
SG,84,0
SM,0,0
TH,35,0
TW,24,1
US,15,0
VN,16,0
AE,9,0
AF,0,0
AM,0,0
AT,0,0
AU,17,0
AZ,0,0
BE,1,0
BH,0,0
BR,0,0
BY,0,0
CA,9,0
CH,0,0
CN,75543,2238
CN_AH,988,6
CN_BJ,396,4
CN_CQ,567,6
CN_FJ,293,1
CN_GD,1333,5
CN_GS,91,2
CN_GX,246,2
CN_GZ,146,2
CN_HA,1267,19
CN_HB,62662,2144
CN_HE,308,5
CN_HI,168,4
CN_HK,68,2
CN_HL,479,12
CN_HN,1011,4
CN_JL,91,1
CN_JS,631,0
CN_JX,934,1
CN_LN,121,1
CN_NX,71,0
CN_QH,18,0
CN_SC,525,3
CN_SD,749,4
CN_SH,334,2
CN_SN,245,1
CN_SX,132,0
CN_TJ,132,3
CN_XJ,76,1
CN_YN,174,2
CN_ZJ,1203,1
CZ,0,0
DE,15,0
DK,0,0
DO,0,0
DZ,0,0
EC,0,0
EE,0,0
EG,1,0
ES,2,0
FI,1,0
FR,12,1
GB,9,0
GE,0,0
GR,0,0
HR,0,0
ID,0,0
IE,0,0
IL,0,0
IN,3,0
IQ,0,0
IR,5,2
IS,0,0
IT,3,0
JP,93,1
KH,1,0
KR,155,1
KW,0,0
LB,0,0
LK,1,0
LT,0,0
LU,0,0
MC,0,0
MK,0,0
MX,0,0
MY,22,0
NG,0,0
NL,0,0
NO,0,0
NP,1,0
NZ,0,0
OM,0,0
PH,3,1
PK,0,0
QA,0,0
RO,0,0
RU,2,0
SE,1,0
SG,85,0
SM,0,0
TH,35,0
TW,24,1
US,16,0
VN,16,0
AE,11,0
AF,0,0
AM,0,0
AT,0,0
AU,21,0
AZ,0,0
BE,1,0
BH,0,0
BR,0,0
BY,0,0
CA,9,0
CH,0,0
CN,76369,2347
CN_AH,989,6
CN_BJ,399,4
CN_CQ,572,6
CN_FJ,293,1
CN_GD,1339,5
CN_GS,91,2
CN_GX,249,2
CN_GZ,146,2
CN_HA,1270,19
CN_HB,63454,2250
CN_HE,309,6
CN_HI,168,4
CN_HL,479,12
CN_HN,1013,4
CN_JL,91,1
CN_JS,631,0
CN_JX,934,1
CN_LN,121,1
CN_SC,526,3
CN_SD,750,4
CN_SH,335,3
CN_SN,245,1
CN_SX,132,0
CN_TJ,135,3
CN_XJ,76,2
CN_YN,174,2
CN_ZJ,1205,1
CZ,0,0
DE,15,0
DK,0,0
DO,0,0
DZ,0,0
EC,0,0
EE,0,0
EG,1,0
ES,2,0
FI,1,0
FR,12,1
GB,9,0
GE,0,0
GR,0,0
HR,0,0
ID,0,0
IE,0,0
IL,1,0
IN,3,0
IQ,0,0
IR,18,4
IS,0,0
IT,20,1
JP,105,1
KH,1,0
KR,345,2
KW,0,0
LB,1,0
LK,1,0
LT,0,0
LU,0,0
MC,0,0
MK,0,0
MX,0,0
MY,22,0
NG,0,0
NL,0,0
NO,0,0
NP,1,0
NZ,0,0
OM,0,0
PH,3,1
PK,0,0
QA,0,0
RO,0,0
RU,2,0
SE,1,0
SG,86,0
SM,0,0
TH,35,0
TW,26,1
US,35,0
VN,16,0
AE,13,0
AF,0,0
AM,0,0
AT,0,0
AU,22,0
AZ,0,0
BE,1,0
BH,0,0
BR,0,0
BY,0,0
CA,9,0
CH,0,0
CN,77016,2445
CN_AH,989,6
CN_BJ,399,4
CN_CQ,573,6
CN_FJ,293,1
CN_GD,1342,6
CN_GX,249,2
CN_GZ,146,2
CN_HA,1271,19
CN_HB,64084,2346
CN_HE,311,6
CN_HK,74,2
CN_HL,480,12
CN_HN,1016,4
CN_JL,91,1
CN_JS,631,0
CN_JX,934,1
CN_LN,121,1
CN_NX,71,0
CN_SC,526,3
CN_SD,754,4
CN_SH,335,3
CN_SN,245,1
CN_SX,132,0
CN_TJ,135,3
CN_XJ,76,2
CN_YN,174,2
CN_ZJ,1205,1
CZ,0,0
DE,15,0
DK,0,0
DO,0,0
DZ,0,0
EC,0,0
EE,0,0
EG,1,0
ES,2,0
FI,1,0
FR,12,1
GB,9,0
GE,0,0
GR,0,0
HR,0,0
ID,0,0
IE,0,0
IL,1,0
IN,3,0
IQ,0,0
IR,28,5
IS,0,0
IT,76,2
JP,132,1
KH,1,0
KR,601,5
KW,0,0
LB,1,0
LK,1,0
LT,0,0
LU,0,0
MC,0,0
MK,0,0
MX,0,0
MY,22,0
NG,0,0
NL,0,0
NO,0,0
NP,1,0
NZ,0,0
OM,0,0
PH,3,1
PK,0,0
QA,0,0
RO,0,0
RU,2,0
SE,1,0
SG,89,0
SM,0,0
TH,35,0
TW,26,1
US,35,0
VN,16,0
AE,13,0
AF,0,0
AM,0,0
AT,0,0
AU,22,0
AZ,0,0
BE,1,0
BH,1,0
BR,0,0
BY,0,0
CA,9,0
CH,0,0
CN,77234,2595
CN_AH,989,6
CN_BJ,399,4
CN_CQ,575,6
CN_FJ,293,1
CN_GD,1345,6
CN_GS,91,2
CN_GX,251,2
CN_GZ,146,2
CN_HA,1271,19
CN_HB,64287,2495
CN_HE,311,6
CN_HI,168,5
CN_HK,74,2
CN_HL,480,12
CN_HN,1016,4
CN_JL,93,1
CN_JS,631,0
CN_JX,934,1
CN_LN,121,1
CN_MO,10,0
CN_NX,71,0
CN_QH,18,0
CN_SC,527,3
CN_SD,755,5
CN_SH,335,3
CN_SN,245,1
CN_SX,132,0
CN_TJ,135,3
CN_XJ,76,2
CN_YN,174,2
CN_ZJ,1205,1
CZ,0,0
DE,15,0
DK,0,0
DO,0,0
DZ,0,0
EC,0,0
EE,0,0
EG,1,0
ES,2,0
FI,1,0
FR,12,1
GB,13,0
GE,0,0
GR,0,0
HR,0,0
ID,0,0
IE,0,0
IL,2,0
IN,3,0
IQ,0,0
IR,43,8
IS,0,0
IT,157,3
IT_21,3,0
IT_23,0,0
IT_25,172,6
IT_34,33,1
IT_36,0,0
IT_42,0,0
IT_45,18,0
IT_52,0,0
IT_55,0,0
IT_57,0,0
IT_62,3,0
IT_65,0,0
IT_67,0,0
IT_72,0,0
IT_75,0,0
IT_77,0,0
IT_78,0,0
IT_82,0,0
IT_88,0,0
IT_BZ,0,0
IT_TN,0,0
JP,144,1
KH,1,0
KR,762,7
KW,3,0
LB,1,0
LK,1,0
LT,0,0
LU,0,0
MC,0,0
MK,0,0
MX,0,0
MY,22,0
NG,0,0
NL,0,0
NO,0,0
NP,1,0
NZ,0,0
OM,0,0
PH,3,1
PK,0,0
QA,0,0
RO,0,0
RU,2,0
SE,1,0
SG,89,0
SM,0,0
TH,35,0
TW,28,1
US,35,0
VN,16,0
AE,13,0
AF,1,0
AM,0,0
AT,0,0
AU,22,0
AZ,0,0
BE,1,0
BH,2,0
BR,0,0
BY,0,0
CA,11,0
CH,0,0
CN,77749,2665
CN_AH,989,6
CN_BJ,400,4
CN_CQ,576,6
CN_FJ,294,1
CN_GD,1347,7
CN_GS,91,2
CN_GX,252,2
CN_GZ,146,2
CN_HA,1271,19
CN_HB,64786,2563
CN_HE,311,6
CN_HI,168,5
CN_HK,84,2
CN_HL,480,12
CN_HN,1016,4
CN_JL,93,1
CN_JS,631,0
CN_JX,934,1
CN_LN,121,1
CN_NX,71,0
CN_SC,529,3
CN_SD,756,6
CN_SH,336,3
CN_SN,245,1
CN_SX,133,0
CN_TJ,135,3
CN_XJ,76,2
CN_YN,174,2
CN_ZJ,1205,1
CZ,0,0
DE,15,0
DK,0,0
DO,0,0
DZ,0,0
EC,0,0
EE,0,0
EG,1,0
ES,3,0
FI,1,0
FR,12,1
FR_BFC,0,0
GB,13,0
GE,0,0
GR,0,0
HR,0,0
ID,0,0
IE,0,0
IL,2,0
IN,3,0
IQ,1,0
IR,61,12
IS,0,0
IT,229,7
IT_21,3,0
IT_23,0,0
IT_25,240,9
IT_34,43,1
IT_36,0,0
IT_42,1,0
IT_45,26,0
IT_52,2,0
IT_55,0,0
IT_57,0,0
IT_62,3,0
IT_65,0,0
IT_67,0,0
IT_72,0,0
IT_75,0,0
IT_77,0,0
IT_78,0,0
IT_82,3,0
IT_88,0,0
IT_BZ,1,0
IT_TN,0,0
JP,144,1
KH,1,0
KR,892,8
KW,5,0
LB,1,0
LK,1,0
LT,0,0
LU,0,0
MC,0,0
MK,0,0
MX,0,0
MY,22,0
NG,0,0
NL,0,0
NO,0,0
NP,1,0
NZ,0,0
OM,2,0
PH,3,1
PK,0,0
QA,0,0
RO,0,0
RU,2,0
SE,1,0
SG,90,0
SM,0,0
TH,37,0
TW,30,1
US,53,0
VN,16,0
AE,13,0
AF,1,0
AM,0,0
AT,2,0
AU,22,0
AZ,0,0
BE,1,0
BH,23,0
BR,1,0
BY,0,0
CA,11,0
CH,1,0
CN,78159,2717
CN_AH,989,6
CN_BJ,400,4
CN_CQ,576,6
CN_FJ,294,1
CN_GD,1347,7
CN_GX,252,2
CN_HA,1271,19
CN_HB,65187,2615
CN_HE,312,6
CN_HI,168,5
CN_HK,85,2
CN_HL,480,12
CN_HN,1016,4
CN_JL,93,1
CN_JS,631,0
CN_JX,934,1
CN_LN,121,1
CN_MO,10,0
CN_NX,71,0
CN_SC,531,3
CN_SD,756,6
CN_SH,336,3
CN_SN,245,1
CN_SX,133,0
CN_TJ,135,3
CN_YN,174,2
CN_ZJ,1205,1
CZ,0,0
DE,17,0
DK,0,0
DO,0,0
DZ,1,0
EC,0,0
EE,0,0
EG,1,0
ES,7,0
FI,1,0
FR,14,1
FR_GES,1,0
FR_HDF,2,1
GB,13,0
GE,0,0
GR,0,0
HR,1,0
ID,0,0
IE,0,0
IL,2,0
IN,3,0
IQ,5,0
IR,95,15
IS,0,0
IT,322,10
IT_21,3,0
IT_23,0,0
IT_25,258,9
IT_34,71,2
IT_36,0,0
IT_42,11,0
IT_45,47,1
IT_52,2,0
IT_55,0,0
IT_57,1,0
IT_62,3,0
IT_65,0,0
IT_67,0,0
IT_72,0,0
IT_75,0,0
IT_77,0,0
IT_78,0,0
IT_82,3,0
IT_88,0,0
IT_BZ,1,0
IT_TN,0,0
JP,164,1
KH,1,0
KR,1146,11
KW,11,0
LB,1,0
LK,1,0
LT,0,0
LU,0,0
MC,0,0
MK,0,0
MX,0,0
MY,22,0
NG,0,0
NL,0,0
NO,0,0
NP,1,0
NZ,0,0
OM,4,0
PH,3,1
PK,0,0
QA,0,0
RO,0,0
RU,2,0
SE,1,0
SG,91,0
SM,0,0
TH,40,0
TW,31,1
US,53,0
VN,16,0
AE,13,0
AF,1,0
AM,0,0
AT,2,0
AU,23,0
AZ,0,0
BE,1,0
BH,33,0
BR,1,0
BY,0,0
CA,12,0
CH,1,0
CN,78598,2746
CN_AH,989,6
CN_BJ,410,5
CN_CQ,576,6
CN_FJ,296,1
CN_GD,1347,7
CN_GS,91,2
CN_GX,252,2
CN_GZ,146,2
CN_HA,1272,20
CN_HB,65596,2641
CN_HE,317,6
CN_HI,168,5
CN_HK,92,2
CN_HL,480,13
CN_HN,1017,4
CN_JL,93,1
CN_JS,631,0
CN_JX,934,1
CN_LN,121,1
CN_NX,72,0
CN_SC,534,3
CN_SD,756,6
CN_SH,337,3
CN_SN,245,1
CN_SX,133,0
CN_TJ,135,3
CN_XJ,76,2
CN_YN,174,2
CN_ZJ,1205,1
CZ,0,0
DE,21,0
DK,1,0
DO,0,0
DZ,1,0
EC,0,0
EE,0,0
EG,1,0
ES,13,0
FI,2,0
FR,17,2
FR_ARA,2,0
GB,13,0
GE,1,0
GR,1,0
HR,2,0
ID,0,0
IE,0,0
IL,2,0
IN,3,0
IQ,5,0
IR,139,19
IS,0,0
IT,400,12
IT_21,2,0
IT_23,0,0
IT_25,403,14
IT_34,111,2
IT_36,0,0
IT_42,19,0
IT_45,97,1
IT_52,2,0
IT_55,0,0
IT_57,3,0
IT_62,3,0
IT_65,1,0
IT_67,0,0
IT_72,3,0
IT_75,1,0
IT_77,0,0
IT_78,0,0
IT_82,4,0
IT_88,0,0
IT_BZ,1,0
IT_TN,0,0
JP,186,3
KH,1,0
KR,1595,12
KW,26,0
LB,2,0
LK,1,0
LT,0,0
LU,0,0
MC,0,0
MK,1,0
MX,0,0
MY,22,0
NG,0,0
NL,0,0
NO,1,0
NP,1,0
NZ,0,0
OM,4,0
PH,3,1
PK,2,0
QA,0,0
RO,1,0
RU,2,0
SE,2,0
SG,93,0
SM,0,0
TH,40,0
TW,32,1
US,59,0
VN,16,0
AE,19,0
AF,1,0
AM,0,0
AT,5,0
AU,23,0
AZ,0,0
BE,1,0
BH,33,0
BR,1,0
BY,1,0
CA,14,0
CH,8,0
CN,78927,2790
CN_AH,990,6
CN_BJ,410,7
CN_CQ,576,6
CN_FJ,296,1
CN_GD,1348,7
CN_GS,91,2
CN_GX,252,2
CN_HA,1272,20
CN_HB,65914,2682
CN_HE,318,6
CN_HI,168,5
CN_HK,93,2
CN_HL,480,13
CN_HN,1017,4
CN_JL,93,1
CN_JS,631,0
CN_JX,935,1
CN_LN,121,1
CN_MO,10,0
CN_SC,538,3
CN_SD,756,6
CN_SH,337,3
CN_SN,245,1
CN_SX,133,0
CN_TJ,136,3
CN_XJ,76,3
CN_YN,174,2
CN_ZJ,1205,1
CZ,0,0
DE,47,0
DK,1,0
DO,0,0
DZ,1,0
EC,0,0
EE,1,0
EG,1,0
ES,25,0
FI,2,0
FR,38,2
FR_ARA,11,
FR_BFC,5,0
FR_BRE,1,
FR_COR,0,
FR_CVL,0,
FR_GES,1,
FR_GF,0,
FR_GUA,0,
FR_HDF,9,
FR_IDF,9,
FR_LRE,0,
FR_MAY,0,
FR_MQ,0,
FR_NAQ,1,
FR_NOR,1,
FR_OCC,1,
FR_PAC,0,
FR_PDL,1,
GB,16,0
GE,1,0
GR,3,0
HR,3,0
ID,0,0
IE,0,0
IL,3,0
IN,3,0
IQ,6,0
IR,245,26
IS,0,0
IT,650,17
IT_21,11,0
IT_23,0,0
IT_25,531,17
IT_34,151,2
IT_36,0,0
IT_42,19,0
IT_45,145,2
IT_52,8,0
IT_55,0,0
IT_57,6,0
IT_62,3,0
IT_65,1,0
IT_67,0,0
IT_72,4,0
IT_75,3,0
IT_77,0,0
IT_78,1,0
IT_82,4,0
IT_88,0,0
IT_BZ,1,0
IT_TN,0,0
JP,210,3
KH,1,0
KR,2022,13
KW,43,0
LB,3,0
LK,1,0
LT,1,0
LU,0,0
MC,0,0
MK,1,0
MX,0,0
MY,23,0
NG,1,0
NL,1,0
NO,4,0
NP,1,0
NZ,1,0
OM,6,0
PH,3,1
PK,2,0
QA,0,0
RO,1,0
RU,2,0
SE,7,0
SG,96,0
SM,1,0
TH,40,0
TW,34,1
US,60,0
VN,16,0
AE,19,0
AF,1,0
AM,0,0
AT,7,0
AU,25,0
AZ,1,0
BE,1,0
BH,38,0
BR,1,0
BY,1,0
CA,16,0
CH,12,0
CN,79355,2837
CN_AH,990,6
CN_BJ,411,8
CN_CQ,576,6
CN_FJ,296,1
CN_GD,1349,7
CN_GX,252,2
CN_HA,1272,21
CN_HB,66337,2727
CN_HE,318,6
CN_HI,168,5
CN_HK,94,2
CN_HL,480,13
CN_HN,1018,4
CN_JL,93,1
CN_JS,631,0
CN_JX,935,1
CN_LN,121,1
CN_NX,73,0
CN_SC,538,3
CN_SD,756,6
CN_SH,337,3
CN_SN,245,1
CN_SX,133,0
CN_TJ,136,3
CN_YN,174,2
CN_ZJ,1205,1
CZ,0,0
DE,57,0
DK,2,0
DO,0,0
DZ,1,0
EC,0,0
EE,1,0
EG,1,0
ES,41,0
FI,3,0
FR,57,2
FR_NAQ,4,
GB,18,0
GE,2,0
GR,4,0
HR,5,0
ID,0,0
IE,0,0
IL,7,0
IN,3,0
IQ,7,0
IR,388,34
IS,1,0
IT,888,21
IT_21,11,0
IT_23,0,0
IT_25,615,23
IT_34,191,2
IT_36,0,0
IT_42,42,0
IT_45,217,4
IT_52,11,0
IT_55,0,0
IT_57,11,0
IT_62,6,0
IT_65,2,0
IT_67,0,0
IT_72,13,0
IT_75,3,0
IT_77,0,0
IT_78,1,0
IT_82,4,0
IT_88,0,0
IT_BZ,1,0
IT_TN,0,0
JP,230,3
KH,1,0
KR,2931,16
KW,45,0
LB,3,0
LK,1,0
LT,1,0
LU,0,0
MC,1,0
MK,1,0
MX,2,0
MY,25,0
NG,1,0
NL,2,0
NO,6,0
NP,1,0
NZ,1,0
OM,6,0
PH,3,1
PK,2,0
QA,0,0
RO,3,0
RU,2,0
SE,12,0
SG,98,0
SM,1,0
TH,42,0
TW,39,1
US,66,0
VN,16,0
AE,21,0
AF,1,0
AM,1,0
AT,10,0
AU,26,1
AZ,1,0
BE,1,0
BH,41,0
BR,2,0
BY,1,0
CA,20,0
CH,18,0
CN,79929,2872
CN_AH,990,6
CN_BJ,413,8
CN_CQ,576,6
CN_FJ,296,1
CN_GD,1349,7
CN_GX,252,2
CN_HA,1272,22
