ForecastDate,Date,Key,Estimated,Confirmed
2020-04-23,2020-04-20,ID_SN,360,370
2020-04-23,2020-04-21,ID_SN,380,374
2020-04-23,2020-04-22,ID_SN,400,387
2020-04-23,2020-04-23,ID_SN,420,397
2020-04-23,2020-04-24,ID_SN,440,
2020-04-23,2020-04-25,ID_SN,459,
2020-04-23,2020-04-26,ID_SN,479,
2020-04-23,2020-04-27,ID_SN,498,
2020-04-23,2020-04-28,ID_SN,517,
2020-04-23,2020-04-29,ID_SN,535,
2020-04-23,2020-04-30,ID_SN,554,
2020-04-23,2020-03-27,ID_YO,17,22
2020-04-23,2020-03-28,ID_YO,19,22
2020-04-23,2020-03-29,ID_YO,21,17
2020-04-23,2020-03-30,ID_YO,22,18
2020-04-23,2020-03-31,ID_YO,24,23
2020-04-23,2020-04-01,ID_YO,26,27
2020-04-23,2020-04-02,ID_YO,28,27
2020-04-23,2020-04-03,ID_YO,30,28
2020-04-23,2020-04-04,ID_YO,32,33
2020-04-23,2020-04-05,ID_YO,34,34
2020-04-23,2020-04-06,ID_YO,36,40
2020-04-23,2020-04-07,ID_YO,38,41
2020-04-23,2020-04-08,ID_YO,41,41
2020-04-23,2020-04-09,ID_YO,43,41
2020-04-23,2020-04-10,ID_YO,45,41
2020-04-23,2020-04-11,ID_YO,48,41
2020-04-23,2020-04-12,ID_YO,50,41
2020-04-23,2020-04-13,ID_YO,53,57
2020-04-23,2020-04-14,ID_YO,55,61
2020-04-23,2020-04-15,ID_YO,57,62
2020-04-23,2020-04-16,ID_YO,60,63
2020-04-23,2020-04-17,ID_YO,63,64
2020-04-23,2020-04-18,ID_YO,65,67
2020-04-23,2020-04-19,ID_YO,68,67
2020-04-23,2020-04-20,ID_YO,70,69
2020-04-23,2020-04-21,ID_YO,73,72
2020-04-23,2020-04-22,ID_YO,75,75
2020-04-23,2020-04-23,ID_YO,78,76
2020-04-23,2020-04-24,ID_YO,81,
2020-04-23,2020-04-25,ID_YO,83,
2020-04-23,2020-04-26,ID_YO,86,
2020-04-23,2020-04-27,ID_YO,88,
2020-04-23,2020-04-28,ID_YO,91,
2020-04-23,2020-04-29,ID_YO,93,
2020-04-23,2020-04-30,ID_YO,96,
2020-04-22,2020-03-26,IE,1573,1819
2020-04-22,2020-03-27,IE,1823,2121
2020-04-22,2020-03-28,IE,2100,2415
2020-04-22,2020-03-29,IE,2404,2615
2020-04-22,2020-03-30,IE,2737,2910
2020-04-22,2020-03-31,IE,3099,3235
2020-04-22,2020-04-01,IE,3490,3447
2020-04-22,2020-04-02,IE,3912,3849
2020-04-22,2020-04-03,IE,4363,4273
2020-04-22,2020-04-04,IE,4843,4604
2020-04-22,2020-04-05,IE,5353,5111
2020-04-22,2020-04-06,IE,5892,5364
2020-04-22,2020-04-07,IE,6459,5709
2020-04-22,2020-04-08,IE,7052,6224
2020-04-22,2020-04-09,IE,7672,7393
2020-04-22,2020-04-10,IE,8317,8089
2020-04-22,2020-04-11,IE,8985,8928
2020-04-22,2020-04-12,IE,9675,9655
2020-04-22,2020-04-13,IE,10386,10647
2020-04-22,2020-04-14,IE,11116,11479
2020-04-22,2020-04-15,IE,11863,12547
2020-04-22,2020-04-16,IE,12625,13271
2020-04-22,2020-04-17,IE,13402,13980
2020-04-22,2020-04-18,IE,14190,14758
2020-04-22,2020-04-19,IE,14988,15251
2020-04-22,2020-04-20,IE,15795,15652
2020-04-22,2020-04-21,IE,16608,16040
2020-04-22,2020-04-22,IE,17426,16671
2020-04-22,2020-04-23,IE,18248,
2020-04-22,2020-04-24,IE,19071,
2020-04-22,2020-04-25,IE,19894,
2020-04-22,2020-04-26,IE,20716,
2020-04-22,2020-04-27,IE,21535,
2020-04-22,2020-04-28,IE,22349,
2020-04-22,2020-04-29,IE,23158,
2020-04-22,2020-03-26,IL,2699,2666
2020-04-22,2020-03-27,IL,3169,3035
2020-04-22,2020-03-28,IL,3668,3619
2020-04-22,2020-03-29,IL,4191,4247
2020-04-22,2020-03-30,IL,4732,4473
2020-04-22,2020-03-31,IL,5286,4916
2020-04-22,2020-04-01,IL,5847,5591
2020-04-22,2020-04-02,IL,6410,6252
2020-04-22,2020-04-03,IL,6969,7428
2020-04-22,2020-04-04,IL,7522,8018
2020-04-22,2020-04-05,IL,8064,8430
2020-04-22,2020-04-06,IL,8591,8904
2020-04-22,2020-04-07,IL,9102,9248
2020-04-22,2020-04-08,IL,9594,9404
2020-04-22,2020-04-09,IL,10065,9968
2020-04-22,2020-04-10,IL,10514,10408
2020-04-22,2020-04-11,IL,10941,10743
2020-04-22,2020-04-12,IL,11346,11145
2020-04-22,2020-04-13,IL,11727,11586
2020-04-22,2020-04-14,IL,12086,12046
2020-04-22,2020-04-15,IL,12422,12501
2020-04-22,2020-04-16,IL,12737,12758
2020-04-22,2020-04-17,IL,13030,12982
2020-04-22,2020-04-18,IL,13304,13265
2020-04-22,2020-04-19,IL,13558,13491
2020-04-22,2020-04-20,IL,13794,13713
2020-04-22,2020-04-21,IL,14012,13942
2020-04-22,2020-04-22,IL,14215,14592
2020-04-22,2020-04-23,IL,14401,
2020-04-22,2020-04-24,IL,14574,
2020-04-22,2020-04-25,IL,14732,
2020-04-22,2020-04-26,IL,14879,
2020-04-22,2020-04-27,IL,15013,
2020-04-22,2020-04-28,IL,15137,
2020-04-22,2020-04-29,IL,15250,
2020-04-22,2020-03-26,IM,18,26
2020-04-22,2020-03-27,IM,24,29
2020-04-22,2020-03-28,IM,31,32
2020-04-22,2020-03-29,IM,40,42
2020-04-22,2020-03-30,IM,50,42
2020-04-22,2020-03-31,IM,61,52
2020-04-22,2020-04-01,IM,73,65
2020-04-22,2020-04-02,IM,86,71
2020-04-22,2020-04-03,IM,100,114
2020-04-22,2020-04-04,IM,114,126
2020-04-22,2020-04-05,IM,129,127
2020-04-22,2020-04-06,IM,143,139
2020-04-22,2020-04-07,IM,158,150
2020-04-22,2020-04-08,IM,172,158
2020-04-22,2020-04-09,IM,186,190
2020-04-22,2020-04-10,IM,200,201
2020-04-22,2020-04-11,IM,213,226
2020-04-22,2020-04-12,IM,226,228
2020-04-22,2020-04-13,IM,238,242
2020-04-22,2020-04-14,IM,250,242
2020-04-22,2020-04-15,IM,260,254
2020-04-22,2020-04-16,IM,270,284
2020-04-22,2020-04-17,IM,280,289
2020-04-22,2020-04-18,IM,289,297
2020-04-22,2020-04-19,IM,297,298
2020-04-22,2020-04-20,IM,305,300
2020-04-22,2020-04-21,IM,312,307
2020-04-22,2020-04-22,IM,318,307
2020-04-22,2020-04-23,IM,324,
2020-04-22,2020-04-24,IM,330,
2020-04-22,2020-04-25,IM,335,
2020-04-22,2020-04-26,IM,339,
2020-04-22,2020-04-27,IM,343,
2020-04-22,2020-04-28,IM,347,
2020-04-22,2020-04-29,IM,351,
2020-04-22,2020-03-26,IN,643,724
2020-04-22,2020-03-27,IN,799,873
2020-04-22,2020-03-28,IN,984,979
2020-04-22,2020-03-29,IN,1202,1071
2020-04-22,2020-03-30,IN,1454,1251
2020-04-22,2020-03-31,IN,1745,1397
2020-04-22,2020-04-01,IN,2078,1965
2020-04-22,2020-04-02,IN,2456,2301
2020-04-22,2020-04-03,IN,2881,2902
2020-04-22,2020-04-04,IN,3356,3374
2020-04-22,2020-04-05,IN,3884,4067
2020-04-22,2020-04-06,IN,4466,4421
2020-04-22,2020-04-07,IN,5105,5194
2020-04-22,2020-04-08,IN,5802,5734
2020-04-22,2020-04-09,IN,6556,6412
2020-04-22,2020-04-10,IN,7370,7447
2020-04-22,2020-04-11,IN,8242,8356
2020-04-22,2020-04-12,IN,9174,9152
2020-04-22,2020-04-13,IN,10162,10363
2020-04-22,2020-04-14,IN,11208,11438
2020-04-22,2020-04-15,IN,12308,12380
2020-04-22,2020-04-16,IN,13462,13387
2020-04-22,2020-04-17,IN,14667,14378
2020-04-22,2020-04-18,IN,15920,15712
2020-04-22,2020-04-19,IN,17218,17265
2020-04-22,2020-04-20,IN,18559,18600
2020-04-22,2020-04-21,IN,19939,19984
2020-04-22,2020-04-22,IN,21355,21393
2020-04-22,2020-04-23,IN,22804,
2020-04-22,2020-04-24,IN,24282,
2020-04-22,2020-04-25,IN,25785,
2020-04-22,2020-04-26,IN,27309,
2020-04-22,2020-04-27,IN,28851,
2020-04-22,2020-04-28,IN,30408,
2020-04-22,2020-04-29,IN,31976,
2020-04-23,2020-03-25,IN_DL,30,31
2020-04-23,2020-03-26,IN_DL,45,36
2020-04-23,2020-03-27,IN_DL,65,39
2020-04-23,2020-03-29,IN_DL,91,49
2020-04-23,2020-03-30,IN_DL,124,97
2020-04-23,2020-04-01,IN_DL,165,152
2020-04-23,2020-04-02,IN_DL,213,219
2020-04-23,2020-04-03,IN_DL,271,296
2020-04-23,2020-04-04,IN_DL,336,445
2020-04-23,2020-04-05,IN_DL,410,503
2020-04-23,2020-04-06,IN_DL,492,523
2020-04-23,2020-04-07,IN_DL,582,576
2020-04-23,2020-04-08,IN_DL,677,576
2020-04-23,2020-04-09,IN_DL,778,669
2020-04-23,2020-04-10,IN_DL,884,898
2020-04-23,2020-04-11,IN_DL,994,903
2020-04-23,2020-04-12,IN_DL,1106,1069
2020-04-23,2020-04-13,IN_DL,1219,1154
2020-04-23,2020-04-14,IN_DL,1333,1510
2020-04-23,2020-04-15,IN_DL,1446,1561
2020-04-23,2020-04-16,IN_DL,1558,1578
2020-04-23,2020-04-17,IN_DL,1669,1640
2020-04-23,2020-04-18,IN_DL,1776,1707
2020-04-23,2020-04-19,IN_DL,1881,1893
2020-04-23,2020-04-20,IN_DL,1982,2003
2020-04-23,2020-04-21,IN_DL,2079,2081
2020-04-23,2020-04-22,IN_DL,2172,2156
2020-04-23,2020-04-23,IN_DL,2261,2248
2020-04-23,2020-04-24,IN_DL,2345,
2020-04-23,2020-04-25,IN_DL,2425,
2020-04-23,2020-04-26,IN_DL,2501,
2020-04-23,2020-04-27,IN_DL,2572,
2020-04-23,2020-04-28,IN_DL,2639,
2020-04-23,2020-04-29,IN_DL,2701,
2020-04-23,2020-04-30,IN_DL,2760,
2020-04-23,2020-03-25,IN_GJ,1,38
2020-04-23,2020-03-26,IN_GJ,2,43
2020-04-23,2020-03-27,IN_GJ,3,45
2020-04-23,2020-03-29,IN_GJ,5,58
2020-04-23,2020-03-30,IN_GJ,8,69
2020-04-23,2020-03-31,IN_GJ,13,73
2020-04-23,2020-04-01,IN_GJ,19,82
2020-04-23,2020-04-02,IN_GJ,29,87
2020-04-23,2020-04-03,IN_GJ,42,95
2020-04-23,2020-04-04,IN_GJ,59,105
2020-04-23,2020-04-05,IN_GJ,83,122
2020-04-23,2020-04-06,IN_GJ,113,144
2020-04-23,2020-04-07,IN_GJ,152,165
2020-04-23,2020-04-09,IN_GJ,201,179
2020-04-23,2020-04-10,IN_GJ,261,241
2020-04-23,2020-04-11,IN_GJ,334,308
2020-04-23,2020-04-12,IN_GJ,420,432
2020-04-23,2020-04-13,IN_GJ,522,539
2020-04-23,2020-04-14,IN_GJ,641,617
2020-04-23,2020-04-15,IN_GJ,777,695
2020-04-23,2020-04-16,IN_GJ,931,871
2020-04-23,2020-04-17,IN_GJ,1104,1021
2020-04-23,2020-04-18,IN_GJ,1296,1272
2020-04-23,2020-04-19,IN_GJ,1507,1604
2020-04-23,2020-04-20,IN_GJ,1736,1851
2020-04-23,2020-04-21,IN_GJ,1984,2066
2020-04-23,2020-04-22,IN_GJ,2249,2272
2020-04-23,2020-04-23,IN_GJ,2531,2407
2020-04-23,2020-04-24,IN_GJ,2829,
2020-04-23,2020-04-25,IN_GJ,3140,
2020-04-23,2020-04-26,IN_GJ,3465,
2020-04-23,2020-04-27,IN_GJ,3800,
2020-04-23,2020-04-28,IN_GJ,4146,
2020-04-23,2020-04-29,IN_GJ,4499,
2020-04-23,2020-04-30,IN_GJ,4860,
2020-04-23,2020-03-24,IN_KA,39,37
2020-04-23,2020-03-25,IN_KA,46,41
2020-04-23,2020-03-26,IN_KA,53,55
2020-04-23,2020-03-28,IN_KA,61,64
2020-04-23,2020-03-29,IN_KA,70,76
2020-04-23,2020-03-30,IN_KA,80,83
2020-04-23,2020-04-01,IN_KA,91,101
2020-04-23,2020-04-02,IN_KA,102,110
2020-04-23,2020-04-03,IN_KA,114,124
2020-04-23,2020-04-04,IN_KA,127,128
2020-04-23,2020-04-05,IN_KA,141,144
2020-04-23,2020-04-06,IN_KA,155,151
2020-04-23,2020-04-07,IN_KA,170,175
2020-04-23,2020-04-09,IN_KA,186,181
2020-04-23,2020-04-10,IN_KA,203,197
2020-04-23,2020-04-11,IN_KA,220,214
2020-04-23,2020-04-12,IN_KA,237,226
2020-04-23,2020-04-13,IN_KA,255,247
2020-04-23,2020-04-14,IN_KA,274,258
2020-04-23,2020-04-15,IN_KA,293,277
2020-04-23,2020-04-16,IN_KA,312,315
2020-04-23,2020-04-17,IN_KA,332,353
2020-04-23,2020-04-18,IN_KA,352,371
2020-04-23,2020-04-19,IN_KA,372,384
2020-04-23,2020-04-20,IN_KA,392,395
2020-04-23,2020-04-21,IN_KA,412,415
2020-04-23,2020-04-22,IN_KA,433,425
2020-04-23,2020-04-23,IN_KA,453,443
2020-04-23,2020-04-24,IN_KA,474,
2020-04-23,2020-04-25,IN_KA,494,
2020-04-23,2020-04-26,IN_KA,514,
2020-04-23,2020-04-27,IN_KA,534,
2020-04-23,2020-04-28,IN_KA,554,
2020-04-23,2020-04-29,IN_KA,573,
2020-04-23,2020-04-30,IN_KA,592,
2020-04-23,2020-03-27,IN_KL,150,161
2020-04-23,2020-03-28,IN_KL,170,176
2020-04-23,2020-03-29,IN_KL,189,182
2020-04-23,2020-03-30,IN_KL,208,219
2020-04-23,2020-03-31,IN_KL,227,234
2020-04-23,2020-04-01,IN_KL,244,241
2020-04-23,2020-04-02,IN_KL,261,265
2020-04-23,2020-04-03,IN_KL,276,286
2020-04-23,2020-04-04,IN_KL,291,295
2020-04-23,2020-04-05,IN_KL,305,306
2020-04-23,2020-04-06,IN_KL,317,314
2020-04-23,2020-04-07,IN_KL,329,327
2020-04-23,2020-04-08,IN_KL,339,336
2020-04-23,2020-04-09,IN_KL,349,345
2020-04-23,2020-04-10,IN_KL,358,357
2020-04-23,2020-04-11,IN_KL,365,364
2020-04-23,2020-04-12,IN_KL,373,374
2020-04-23,2020-04-13,IN_KL,379,376
2020-04-23,2020-04-14,IN_KL,385,379
2020-04-23,2020-04-15,IN_KL,390,387
2020-04-23,2020-04-16,IN_KL,394,388
2020-04-23,2020-04-17,IN_KL,399,395
2020-04-23,2020-04-18,IN_KL,402,396
2020-04-23,2020-04-19,IN_KL,406,400
2020-04-23,2020-04-20,IN_KL,409,402
2020-04-23,2020-04-21,IN_KL,411,408
2020-04-23,2020-04-22,IN_KL,413,427
2020-04-23,2020-04-23,IN_KL,415,438
2020-04-23,2020-04-24,IN_KL,417,
2020-04-23,2020-04-25,IN_KL,419,
2020-04-23,2020-04-26,IN_KL,420,
2020-04-23,2020-04-27,IN_KL,422,
2020-04-23,2020-04-28,IN_KL,423,
2020-04-23,2020-04-29,IN_KL,424,
2020-04-23,2020-04-30,IN_KL,425,
2020-04-23,2020-03-25,IN_MH,89,124
2020-04-23,2020-03-27,IN_MH,114,153
2020-04-23,2020-03-28,IN_MH,145,180
2020-04-23,2020-03-29,IN_MH,182,186
2020-04-23,2020-03-30,IN_MH,227,207
2020-04-23,2020-03-31,IN_MH,280,254
2020-04-23,2020-04-01,IN_MH,343,302
2020-04-23,2020-04-02,IN_MH,416,335
2020-04-23,2020-04-03,IN_MH,502,335
2020-04-23,2020-04-04,IN_MH,600,490
2020-04-23,2020-04-06,IN_MH,712,748
2020-04-23,2020-04-07,IN_MH,840,868
2020-04-23,2020-04-08,IN_MH,984,1018
2020-04-23,2020-04-09,IN_MH,1146,1135
2020-04-23,2020-04-10,IN_MH,1325,1364
2020-04-23,2020-04-11,IN_MH,1524,1574
2020-04-23,2020-04-12,IN_MH,1744,1761
2020-04-23,2020-04-13,IN_MH,1983,1985
2020-04-23,2020-04-14,IN_MH,2244,2337
2020-04-23,2020-04-15,IN_MH,2527,2687
2020-04-23,2020-04-16,IN_MH,2832,2919
2020-04-23,2020-04-17,IN_MH,3159,3205
2020-04-23,2020-04-18,IN_MH,3508,3323
2020-04-23,2020-04-19,IN_MH,3880,3651
2020-04-23,2020-04-20,IN_MH,4273,4203
2020-04-23,2020-04-21,IN_MH,4689,4669
2020-04-23,2020-04-22,IN_MH,5125,5221
2020-04-23,2020-04-23,IN_MH,5582,5652
2020-04-23,2020-04-24,IN_MH,6058,
2020-04-23,2020-04-25,IN_MH,6554,
2020-04-23,2020-04-26,IN_MH,7068,
2020-04-23,2020-04-27,IN_MH,7599,
2020-04-23,2020-04-28,IN_MH,8146,
2020-04-23,2020-04-29,IN_MH,8707,
2020-04-23,2020-04-30,IN_MH,9283,
2020-04-23,2020-03-26,IN_RJ,18,41
2020-04-23,2020-03-27,IN_RJ,25,48
2020-04-23,2020-03-28,IN_RJ,35,54
2020-04-23,2020-03-29,IN_RJ,47,55
2020-04-23,2020-03-30,IN_RJ,63,59
2020-04-23,2020-03-31,IN_RJ,82,74
2020-04-23,2020-04-01,IN_RJ,106,93
2020-04-23,2020-04-02,IN_RJ,134,108
2020-04-23,2020-04-03,IN_RJ,168,167
2020-04-23,2020-04-04,IN_RJ,207,200
2020-04-23,2020-04-06,IN_RJ,252,274
2020-04-23,2020-04-07,IN_RJ,303,288
2020-04-23,2020-04-08,IN_RJ,360,328
2020-04-23,2020-04-09,IN_RJ,424,383
2020-04-23,2020-04-10,IN_RJ,494,463
2020-04-23,2020-04-11,IN_RJ,571,553
2020-04-23,2020-04-12,IN_RJ,654,700
2020-04-23,2020-04-13,IN_RJ,743,812
2020-04-23,2020-04-14,IN_RJ,838,879
2020-04-23,2020-04-15,IN_RJ,938,1005
2020-04-23,2020-04-16,IN_RJ,1043,1023
2020-04-23,2020-04-17,IN_RJ,1152,1131
2020-04-23,2020-04-18,IN_RJ,1266,1229
2020-04-23,2020-04-19,IN_RJ,1382,1351
2020-04-23,2020-04-20,IN_RJ,1502,1478
2020-04-23,2020-04-21,IN_RJ,1624,1576
2020-04-23,2020-04-22,IN_RJ,1747,1801
2020-04-23,2020-04-23,IN_RJ,1872,1890
2020-04-23,2020-04-24,IN_RJ,1997,
2020-04-23,2020-04-25,IN_RJ,2122,
2020-04-23,2020-04-26,IN_RJ,2247,
2020-04-23,2020-04-27,IN_RJ,2372,
2020-04-23,2020-04-28,IN_RJ,2495,
2020-04-23,2020-04-29,IN_RJ,2616,
2020-04-23,2020-04-30,IN_RJ,2736,
2020-04-23,2020-03-26,IN_TG,18,44
2020-04-23,2020-03-27,IN_TG,27,48
2020-04-23,2020-03-28,IN_TG,38,56
2020-04-23,2020-03-29,IN_TG,53,66
2020-04-23,2020-03-30,IN_TG,71,71
2020-04-23,2020-03-31,IN_TG,92,79
2020-04-23,2020-04-01,IN_TG,117,96
2020-04-23,2020-04-02,IN_TG,146,107
2020-04-23,2020-04-03,IN_TG,178,158
2020-04-23,2020-04-04,IN_TG,214,159
2020-04-23,2020-04-05,IN_TG,253,269
2020-04-23,2020-04-06,IN_TG,294,321
2020-04-23,2020-04-07,IN_TG,338,364
2020-04-23,2020-04-08,IN_TG,383,427
2020-04-23,2020-04-09,IN_TG,429,442
2020-04-23,2020-04-10,IN_TG,476,473
2020-04-23,2020-04-11,IN_TG,523,504
2020-04-23,2020-04-13,IN_TG,570,562
2020-04-23,2020-04-14,IN_TG,617,624
2020-04-23,2020-04-15,IN_TG,663,647
2020-04-23,2020-04-16,IN_TG,707,698
2020-04-23,2020-04-17,IN_TG,751,743
2020-04-23,2020-04-18,IN_TG,792,791
2020-04-23,2020-04-19,IN_TG,832,844
2020-04-23,2020-04-20,IN_TG,870,873
2020-04-23,2020-04-21,IN_TG,907,919
2020-04-23,2020-04-22,IN_TG,941,945
2020-04-23,2020-04-23,IN_TG,973,960
2020-04-23,2020-04-24,IN_TG,1004,
2020-04-23,2020-04-25,IN_TG,1032,
2020-04-23,2020-04-26,IN_TG,1059,
2020-04-23,2020-04-27,IN_TG,1084,
2020-04-23,2020-04-28,IN_TG,1107,
2020-04-23,2020-04-29,IN_TG,1129,
2020-04-23,2020-04-30,IN_TG,1149,
2020-04-23,2020-03-26,IN_TN,25,26
2020-04-23,2020-03-27,IN_TN,41,38
2020-04-23,2020-03-28,IN_TN,63,40
2020-04-23,2020-03-29,IN_TN,92,49
2020-04-23,2020-03-30,IN_TN,130,67
2020-04-23,2020-03-31,IN_TN,176,74
2020-04-23,2020-04-01,IN_TN,230,234
2020-04-23,2020-04-03,IN_TN,291,309
2020-04-23,2020-04-04,IN_TN,360,411
2020-04-23,2020-04-05,IN_TN,434,485
2020-04-23,2020-04-06,IN_TN,512,571
2020-04-23,2020-04-07,IN_TN,593,621
2020-04-23,2020-04-08,IN_TN,675,690
2020-04-23,2020-04-09,IN_TN,758,738
2020-04-23,2020-04-10,IN_TN,840,834
2020-04-23,2020-04-11,IN_TN,919,911
2020-04-23,2020-04-12,IN_TN,996,969
2020-04-23,2020-04-13,IN_TN,1070,1075
2020-04-23,2020-04-14,IN_TN,1139,1173
2020-04-23,2020-04-15,IN_TN,1205,1204
2020-04-23,2020-04-16,IN_TN,1266,1242
2020-04-23,2020-04-17,IN_TN,1323,1267
2020-04-23,2020-04-18,IN_TN,1375,1323
2020-04-23,2020-04-19,IN_TN,1424,1372
2020-04-23,2020-04-20,IN_TN,1468,1477
2020-04-23,2020-04-21,IN_TN,1508,1520
2020-04-23,2020-04-22,IN_TN,1545,1596
2020-04-23,2020-04-23,IN_TN,1578,1629
2020-04-23,2020-04-24,IN_TN,1609,
2020-04-23,2020-04-25,IN_TN,1636,
2020-04-23,2020-04-26,IN_TN,1660,
2020-04-23,2020-04-27,IN_TN,1682,
2020-04-23,2020-04-28,IN_TN,1702,
2020-04-23,2020-04-29,IN_TN,1720,
2020-04-23,2020-04-30,IN_TN,1735,
2020-04-23,2020-03-26,IN_UP,43,41
2020-04-23,2020-03-27,IN_UP,52,45
2020-04-23,2020-03-28,IN_UP,63,55
2020-04-23,2020-03-29,IN_UP,76,65
2020-04-23,2020-03-30,IN_UP,90,92
2020-04-23,2020-03-31,IN_UP,106,101
2020-04-23,2020-04-01,IN_UP,125,103
2020-04-23,2020-04-02,IN_UP,147,113
2020-04-23,2020-04-03,IN_UP,171,172
2020-04-23,2020-04-04,IN_UP,199,174
2020-04-23,2020-04-05,IN_UP,230,227
2020-04-23,2020-04-06,IN_UP,265,305
2020-04-23,2020-04-08,IN_UP,303,343
2020-04-23,2020-04-09,IN_UP,346,410
2020-04-23,2020-04-10,IN_UP,394,431
2020-04-23,2020-04-11,IN_UP,446,433
2020-04-23,2020-04-12,IN_UP,503,452
2020-04-23,2020-04-13,IN_UP,565,483
2020-04-23,2020-04-14,IN_UP,633,657
2020-04-23,2020-04-15,IN_UP,707,735
2020-04-23,2020-04-16,IN_UP,787,773
2020-04-23,2020-04-17,IN_UP,873,846
2020-04-23,2020-04-18,IN_UP,965,969
2020-04-23,2020-04-19,IN_UP,1064,1084
2020-04-23,2020-04-20,IN_UP,1170,1176
2020-04-23,2020-04-21,IN_UP,1282,1294
2020-04-23,2020-04-22,IN_UP,1402,1412
2020-04-23,2020-04-23,IN_UP,1528,1509
2020-04-23,2020-04-24,IN_UP,1662,
2020-04-23,2020-04-25,IN_UP,1802,
2020-04-23,2020-04-26,IN_UP,1950,
2020-04-23,2020-04-27,IN_UP,2105,
2020-04-23,2020-04-28,IN_UP,2267,
2020-04-23,2020-04-29,IN_UP,2436,
2020-04-23,2020-04-30,IN_UP,2613,
2020-04-22,2020-03-26,IQ,428,382
2020-04-22,2020-03-27,IQ,477,458
2020-04-22,2020-03-28,IQ,528,506
2020-04-22,2020-03-29,IQ,580,547
2020-04-22,2020-03-30,IQ,634,630
2020-04-22,2020-03-31,IQ,687,694
2020-04-22,2020-04-01,IQ,742,694
2020-04-22,2020-04-02,IQ,796,772
2020-04-22,2020-04-03,IQ,850,772
2020-04-22,2020-04-04,IQ,904,878
2020-04-22,2020-04-05,IQ,957,961
2020-04-22,2020-04-06,IQ,1010,1031
2020-04-22,2020-04-07,IQ,1061,1031
2020-04-22,2020-04-08,IQ,1111,1202
2020-04-22,2020-04-09,IQ,1160,1232
2020-04-22,2020-04-10,IQ,1207,1279
2020-04-22,2020-04-11,IQ,1253,1318
2020-04-22,2020-04-12,IQ,1297,1352
2020-04-22,2020-04-13,IQ,1340,1378
2020-04-22,2020-04-14,IQ,1381,1400
2020-04-22,2020-04-15,IQ,1420,1415
2020-04-22,2020-04-16,IQ,1457,1434
2020-04-22,2020-04-17,IQ,1493,1482
2020-04-22,2020-04-18,IQ,1527,1482
2020-04-22,2020-04-19,IQ,1560,1539
2020-04-22,2020-04-20,IQ,1590,1574
2020-04-22,2020-04-21,IQ,1620,1602
2020-04-22,2020-04-22,IQ,1648,1602
2020-04-22,2020-04-23,IQ,1674,
2020-04-22,2020-04-24,IQ,1699,
2020-04-22,2020-04-25,IQ,1722,
2020-04-22,2020-04-26,IQ,1744,
2020-04-22,2020-04-27,IQ,1765,
2020-04-22,2020-04-28,IQ,1785,
2020-04-22,2020-04-29,IQ,1803,
2020-04-22,2020-03-26,IR,32923,29406
2020-04-22,2020-03-27,IR,35149,32332
2020-04-22,2020-03-28,IR,37404,35408
2020-04-22,2020-03-29,IR,39680,38309
2020-04-22,2020-03-30,IR,41971,41495
2020-04-22,2020-03-31,IR,44271,44606
2020-04-22,2020-04-01,IR,46573,47593
2020-04-22,2020-04-02,IR,48872,50468
2020-04-22,2020-04-03,IR,51161,50468
2020-04-22,2020-04-04,IR,53435,55743
2020-04-22,2020-04-05,IR,55690,58226
2020-04-22,2020-04-06,IR,57921,60500
2020-04-22,2020-04-07,IR,60124,62589
2020-04-22,2020-04-08,IR,62294,64586
2020-04-22,2020-04-09,IR,64429,66220
2020-04-22,2020-04-10,IR,66526,68192
2020-04-22,2020-04-11,IR,68581,70029
2020-04-22,2020-04-12,IR,70593,71686
2020-04-22,2020-04-13,IR,72560,73303
2020-04-22,2020-04-14,IR,74479,74877
2020-04-22,2020-04-15,IR,76350,76389
2020-04-22,2020-04-16,IR,78172,77995
2020-04-22,2020-04-17,IR,79943,79494
2020-04-22,2020-04-18,IR,81663,80868
2020-04-22,2020-04-19,IR,83331,82211
2020-04-22,2020-04-20,IR,84949,83505
2020-04-22,2020-04-21,IR,86515,84802
2020-04-22,2020-04-22,IR,88029,85996
2020-04-22,2020-04-23,IR,89493,
2020-04-22,2020-04-24,IR,90907,
2020-04-22,2020-04-25,IR,92271,
2020-04-22,2020-04-26,IR,93586,
2020-04-22,2020-04-27,IR,94853,
2020-04-22,2020-04-28,IR,96073,
2020-04-22,2020-04-29,IR,97247,
2020-04-22,2020-03-26,IS,842,802
2020-04-22,2020-03-27,IS,915,890
2020-04-22,2020-03-28,IS,986,963
2020-04-22,2020-03-29,IS,1054,1020
2020-04-22,2020-03-30,IS,1120,1086
2020-04-22,2020-03-31,IS,1182,1135
2020-04-22,2020-04-01,IS,1241,1220
2020-04-22,2020-04-02,IS,1297,1319
2020-04-22,2020-04-03,IS,1349,1364
2020-04-22,2020-04-04,IS,1398,1417
2020-04-22,2020-04-05,IS,1443,1486
2020-04-22,2020-04-06,IS,1486,1562
2020-04-22,2020-04-07,IS,1525,1586
2020-04-22,2020-04-08,IS,1560,1616
2020-04-22,2020-04-09,IS,1594,1648
2020-04-22,2020-04-10,IS,1624,1675
2020-04-22,2020-04-11,IS,1652,1689
2020-04-22,2020-04-12,IS,1677,1701
2020-04-22,2020-04-13,IS,1700,1711
2020-04-22,2020-04-14,IS,1721,1720
