Date,Key,CountryCode,CountryName,RegionCode,RegionName,Confirmed,Deaths,Latitude,Longitude,Population
2020-02-14,CN_GZ,CN,China,GZ,Guizhou,140,1,26.815400,106.874800,
2020-02-14,CN_HA,CN,China,HA,Henan,1184,11,33.882000,113.614000,
2020-02-14,CN_HB,CN,China,HB,Hubei,51986,1318,30.975600,112.270700,
2020-02-14,CN_HE,CN,China,HE,Hebei,283,3,39.549000,116.130600,
2020-02-14,CN_HI,CN,China,HI,Hainan,158,4,19.195900,109.745300,
2020-02-14,CN_HL,CN,China,HL,Heilongjiang,418,11,47.862000,127.761500,
2020-02-14,CN_HN,CN,China,HN,Hunan,988,2,27.610400,111.708800,
2020-02-14,CN_JL,CN,China,JL,Jilin,86,1,43.666100,126.192300,
2020-02-14,CN_JS,CN,China,JS,Jiangsu,593,0,32.971100,119.455000,
2020-02-14,CN_JX,CN,China,JX,Jiangxi,900,1,27.614000,115.722100,
2020-02-14,CN_LN,CN,China,LN,Liaoning,117,1,41.295600,122.608500,
2020-02-14,CN_NX,CN,China,NX,Ningxia,67,0,37.269200,106.165500,
2020-02-14,CN_SC,CN,China,SC,Sichuan,463,1,30.617100,102.710300,
2020-02-14,CN_SD,CN,China,SD,Shandong,523,2,36.342700,118.149800,
2020-02-14,CN_SH,CN,China,SH,Shanghai,318,1,31.202000,121.449100,
2020-02-14,CN_SN,CN,China,SN,Shaanxi,230,0,35.191700,108.870100,
2020-02-14,CN_SX,CN,China,SX,Shanxi,126,0,37.577700,112.292200,
2020-02-14,CN_TJ,CN,China,TJ,Tianjin,120,3,39.305400,117.323000,
2020-02-14,CN_XJ,CN,China,XJ,Xinjiang,65,1,41.112900,85.240100,
2020-02-14,CN_YN,CN,China,YN,Yunnan,162,0,24.974000,101.487000,
2020-02-14,CN_ZJ,CN,China,ZJ,Zhejiang,1155,0,29.183200,120.093400,
2020-02-15,CN_AH,CN,China,AH,Anhui,950,6,31.825700,117.226400,
2020-02-15,CN_BJ,CN,China,BJ,Beijing,375,4,40.182400,116.414200,
2020-02-15,CN_CQ,CN,China,CQ,Chongqing,538,5,30.057200,107.874000,
2020-02-15,CN_FJ,CN,China,FJ,Fujian,285,0,26.078900,117.987400,
2020-02-15,CN_GD,CN,China,GD,Guangdong,1294,2,23.341700,113.424400,
2020-02-15,CN_GS,CN,China,GS,Gansu,90,2,37.809900,101.058300,
2020-02-15,CN_GX,CN,China,GX,Guangxi,235,2,23.829800,108.788100,
2020-02-15,CN_GZ,CN,China,GZ,Guizhou,143,1,26.815400,106.874800,
2020-02-15,CN_HA,CN,China,HA,Henan,1212,13,33.882000,113.614000,
2020-02-15,CN_HB,CN,China,HB,Hubei,54406,1457,30.975600,112.270700,
2020-02-15,CN_HE,CN,China,HE,Hebei,291,3,39.549000,116.130600,
2020-02-15,CN_HI,CN,China,HI,Hainan,162,4,19.195900,109.745300,
2020-02-15,CN_HL,CN,China,HL,Heilongjiang,425,11,47.862000,127.761500,
2020-02-15,CN_HN,CN,China,HN,Hunan,1001,2,27.610400,111.708800,
2020-02-15,CN_JL,CN,China,JL,Jilin,88,1,43.666100,126.192300,
2020-02-15,CN_JS,CN,China,JS,Jiangsu,604,0,32.971100,119.455000,
2020-02-15,CN_JX,CN,China,JX,Jiangxi,913,1,27.614000,115.722100,
2020-02-15,CN_LN,CN,China,LN,Liaoning,119,1,41.295600,122.608500,
2020-02-15,CN_NX,CN,China,NX,Ningxia,70,0,37.269200,106.165500,
2020-02-15,CN_QH,CN,China,QH,Qinghai,18,0,35.745200,95.995600,
2020-02-15,CN_SC,CN,China,SC,Sichuan,470,1,30.617100,102.710300,
2020-02-15,CN_SD,CN,China,SD,Shandong,532,2,36.342700,118.149800,
2020-02-15,CN_SH,CN,China,SH,Shanghai,326,1,31.202000,121.449100,
2020-02-15,CN_SN,CN,China,SN,Shaanxi,232,0,35.191700,108.870100,
2020-02-15,CN_SX,CN,China,SX,Shanxi,127,0,37.577700,112.292200,
2020-02-15,CN_TJ,CN,China,TJ,Tianjin,121,3,39.305400,117.323000,
2020-02-15,CN_XJ,CN,China,XJ,Xinjiang,70,1,41.112900,85.240100,
2020-02-15,CN_YN,CN,China,YN,Yunnan,168,0,24.974000,101.487000,
2020-02-15,CN_ZJ,CN,China,ZJ,Zhejiang,1162,0,29.183200,120.093400,
2020-02-16,CN_AH,CN,China,AH,Anhui,962,6,31.825700,117.226400,
2020-02-16,CN_BJ,CN,China,BJ,Beijing,380,4,40.182400,116.414200,
2020-02-16,CN_CQ,CN,China,CQ,Chongqing,547,5,30.057200,107.874000,
2020-02-16,CN_FJ,CN,China,FJ,Fujian,287,0,26.078900,117.987400,
2020-02-16,CN_GD,CN,China,GD,Guangdong,1316,2,23.341700,113.424400,
2020-02-16,CN_GS,CN,China,GS,Gansu,90,2,37.809900,101.058300,
2020-02-16,CN_GX,CN,China,GX,Guangxi,237,2,23.829800,108.788100,
2020-02-16,CN_GZ,CN,China,GZ,Guizhou,144,1,26.815400,106.874800,
2020-02-16,CN_HA,CN,China,HA,Henan,1231,13,33.882000,113.614000,
2020-02-16,CN_HB,CN,China,HB,Hubei,56249,1596,30.975600,112.270700,
2020-02-16,CN_HE,CN,China,HE,Hebei,300,3,39.549000,116.130600,
2020-02-16,CN_HI,CN,China,HI,Hainan,162,4,19.195900,109.745300,
2020-02-16,CN_HK,CN,China,HK,Hong Kong,57,1,22.300000,114.200000,
2020-02-16,CN_HL,CN,China,HL,Heilongjiang,445,11,47.862000,127.761500,
2020-02-16,CN_HN,CN,China,HN,Hunan,1004,3,27.610400,111.708800,
2020-02-16,CN_JL,CN,China,JL,Jilin,89,1,43.666100,126.192300,
2020-02-16,CN_JS,CN,China,JS,Jiangsu,617,0,32.971100,119.455000,
2020-02-16,CN_JX,CN,China,JX,Jiangxi,925,1,27.614000,115.722100,
2020-02-16,CN_LN,CN,China,LN,Liaoning,120,1,41.295600,122.608500,
2020-02-16,CN_SC,CN,China,SC,Sichuan,481,3,30.617100,102.710300,
2020-02-16,CN_SD,CN,China,SD,Shandong,537,2,36.342700,118.149800,
2020-02-16,CN_SH,CN,China,SH,Shanghai,328,1,31.202000,121.449100,
2020-02-16,CN_SN,CN,China,SN,Shaanxi,236,0,35.191700,108.870100,
2020-02-16,CN_SX,CN,China,SX,Shanxi,128,0,37.577700,112.292200,
2020-02-16,CN_TJ,CN,China,TJ,Tianjin,124,3,39.305400,117.323000,
2020-02-16,CN_XJ,CN,China,XJ,Xinjiang,71,1,41.112900,85.240100,
2020-02-16,CN_YN,CN,China,YN,Yunnan,171,0,24.974000,101.487000,
2020-02-16,CN_ZJ,CN,China,ZJ,Zhejiang,1167,0,29.183200,120.093400,
2020-02-17,CN_AH,CN,China,AH,Anhui,973,6,31.825700,117.226400,
2020-02-17,CN_BJ,CN,China,BJ,Beijing,381,4,40.182400,116.414200,
2020-02-17,CN_CQ,CN,China,CQ,Chongqing,552,5,30.057200,107.874000,
2020-02-17,CN_FJ,CN,China,FJ,Fujian,290,0,26.078900,117.987400,
2020-02-17,CN_GD,CN,China,GD,Guangdong,1322,4,23.341700,113.424400,
2020-02-17,CN_GS,CN,China,GS,Gansu,90,2,37.809900,101.058300,
2020-02-17,CN_GX,CN,China,GX,Guangxi,238,2,23.829800,108.788100,
2020-02-17,CN_GZ,CN,China,GZ,Guizhou,146,1,26.815400,106.874800,
2020-02-17,CN_HA,CN,China,HA,Henan,1246,16,33.882000,113.614000,
2020-02-17,CN_HB,CN,China,HB,Hubei,58182,1696,30.975600,112.270700,
2020-02-17,CN_HE,CN,China,HE,Hebei,301,3,39.549000,116.130600,
2020-02-17,CN_HI,CN,China,HI,Hainan,163,4,19.195900,109.745300,
2020-02-17,CN_HL,CN,China,HL,Heilongjiang,457,11,47.862000,127.761500,
2020-02-17,CN_HN,CN,China,HN,Hunan,1006,3,27.610400,111.708800,
2020-02-17,CN_JS,CN,China,JS,Jiangsu,626,0,32.971100,119.455000,
2020-02-17,CN_JX,CN,China,JX,Jiangxi,930,1,27.614000,115.722100,
2020-02-17,CN_LN,CN,China,LN,Liaoning,121,1,41.295600,122.608500,
2020-02-17,CN_MO,CN,China,MO,Macau,10,0,22.166700,113.550000,
2020-02-17,CN_SC,CN,China,SC,Sichuan,495,3,30.617100,102.710300,
2020-02-17,CN_SD,CN,China,SD,Shandong,541,2,36.342700,118.149800,
2020-02-17,CN_SH,CN,China,SH,Shanghai,332,1,31.202000,121.449100,
2020-02-17,CN_SN,CN,China,SN,Shaanxi,240,0,35.191700,108.870100,
2020-02-17,CN_SX,CN,China,SX,Shanxi,129,0,37.577700,112.292200,
2020-02-17,CN_TJ,CN,China,TJ,Tianjin,125,3,39.305400,117.323000,
2020-02-17,CN_XJ,CN,China,XJ,Xinjiang,75,1,41.112900,85.240100,
2020-02-17,CN_YN,CN,China,YN,Yunnan,171,0,24.974000,101.487000,
2020-02-17,CN_ZJ,CN,China,ZJ,Zhejiang,1171,0,29.183200,120.093400,
2020-02-18,CN_AH,CN,China,AH,Anhui,982,6,31.825700,117.226400,
2020-02-18,CN_BJ,CN,China,BJ,Beijing,387,4,40.182400,116.414200,
2020-02-18,CN_CQ,CN,China,CQ,Chongqing,553,5,30.057200,107.874000,
2020-02-18,CN_FJ,CN,China,FJ,Fujian,292,0,26.078900,117.987400,
2020-02-18,CN_GD,CN,China,GD,Guangdong,1328,4,23.341700,113.424400,
2020-02-18,CN_GS,CN,China,GS,Gansu,91,2,37.809900,101.058300,
2020-02-18,CN_GX,CN,China,GX,Guangxi,242,2,23.829800,108.788100,
2020-02-18,CN_GZ,CN,China,GZ,Guizhou,146,1,26.815400,106.874800,
2020-02-18,CN_HA,CN,China,HA,Henan,1257,19,33.882000,113.614000,
2020-02-18,CN_HB,CN,China,HB,Hubei,59989,1789,30.975600,112.270700,
2020-02-18,CN_HE,CN,China,HE,Hebei,302,4,39.549000,116.130600,
2020-02-18,CN_HI,CN,China,HI,Hainan,163,4,19.195900,109.745300,
2020-02-18,CN_HK,CN,China,HK,Hong Kong,61,1,22.300000,114.200000,
2020-02-18,CN_HL,CN,China,HL,Heilongjiang,464,11,47.862000,127.761500,
2020-02-18,CN_HN,CN,China,HN,Hunan,1007,4,27.610400,111.708800,
2020-02-18,CN_JL,CN,China,JL,Jilin,89,1,43.666100,126.192300,
2020-02-18,CN_JS,CN,China,JS,Jiangsu,629,0,32.971100,119.455000,
2020-02-18,CN_JX,CN,China,JX,Jiangxi,933,1,27.614000,115.722100,
2020-02-18,CN_LN,CN,China,LN,Liaoning,121,1,41.295600,122.608500,
2020-02-18,CN_NX,CN,China,NX,Ningxia,70,0,37.269200,106.165500,
2020-02-18,CN_QH,CN,China,QH,Qinghai,18,0,35.745200,95.995600,
2020-02-18,CN_SC,CN,China,SC,Sichuan,508,3,30.617100,102.710300,
2020-02-18,CN_SD,CN,China,SD,Shandong,543,3,36.342700,118.149800,
2020-02-18,CN_SH,CN,China,SH,Shanghai,333,1,31.202000,121.449100,
2020-02-18,CN_SN,CN,China,SN,Shaanxi,240,0,35.191700,108.870100,
2020-02-18,CN_SX,CN,China,SX,Shanxi,130,0,37.577700,112.292200,
2020-02-18,CN_TJ,CN,China,TJ,Tianjin,127,3,39.305400,117.323000,
2020-02-18,CN_XJ,CN,China,XJ,Xinjiang,76,1,41.112900,85.240100,
2020-02-18,CN_YN,CN,China,YN,Yunnan,172,0,24.974000,101.487000,
2020-02-18,CN_ZJ,CN,China,ZJ,Zhejiang,1172,0,29.183200,120.093400,
2020-02-19,CN_AH,CN,China,AH,Anhui,986,6,31.825700,117.226400,
2020-02-19,CN_BJ,CN,China,BJ,Beijing,393,4,40.182400,116.414200,
2020-02-19,CN_CQ,CN,China,CQ,Chongqing,555,5,30.057200,107.874000,
2020-02-19,CN_FJ,CN,China,FJ,Fujian,293,0,26.078900,117.987400,
2020-02-19,CN_GD,CN,China,GD,Guangdong,1331,5,23.341700,113.424400,
2020-02-19,CN_GS,CN,China,GS,Gansu,91,2,37.809900,101.058300,
2020-02-19,CN_GX,CN,China,GX,Guangxi,244,2,23.829800,108.788100,
2020-02-19,CN_GZ,CN,China,GZ,Guizhou,146,2,26.815400,106.874800,
2020-02-19,CN_HA,CN,China,HA,Henan,1262,19,33.882000,113.614000,
2020-02-19,CN_HB,CN,China,HB,Hubei,61682,1921,30.975600,112.270700,
2020-02-19,CN_HE,CN,China,HE,Hebei,306,4,39.549000,116.130600,
2020-02-19,CN_HI,CN,China,HI,Hainan,163,4,19.195900,109.745300,
2020-02-19,CN_HK,CN,China,HK,Hong Kong,63,2,22.300000,114.200000,
2020-02-19,CN_HL,CN,China,HL,Heilongjiang,470,12,47.862000,127.761500,
2020-02-19,CN_HN,CN,China,HN,Hunan,1008,4,27.610400,111.708800,
2020-02-19,CN_JL,CN,China,JL,Jilin,90,1,43.666100,126.192300,
2020-02-19,CN_JS,CN,China,JS,Jiangsu,631,0,32.971100,119.455000,
2020-02-19,CN_JX,CN,China,JX,Jiangxi,934,1,27.614000,115.722100,
2020-02-19,CN_LN,CN,China,LN,Liaoning,121,1,41.295600,122.608500,
2020-02-19,CN_NX,CN,China,NX,Ningxia,71,0,37.269200,106.165500,
2020-02-19,CN_QH,CN,China,QH,Qinghai,18,0,35.745200,95.995600,
2020-02-19,CN_SC,CN,China,SC,Sichuan,514,3,30.617100,102.710300,
2020-02-19,CN_SD,CN,China,SD,Shandong,544,3,36.342700,118.149800,
2020-02-19,CN_SH,CN,China,SH,Shanghai,333,2,31.202000,121.449100,
2020-02-19,CN_SN,CN,China,SN,Shaanxi,242,0,35.191700,108.870100,
2020-02-19,CN_SX,CN,China,SX,Shanxi,131,0,37.577700,112.292200,
2020-02-19,CN_TJ,CN,China,TJ,Tianjin,128,3,39.305400,117.323000,
2020-02-19,CN_XJ,CN,China,XJ,Xinjiang,76,1,41.112900,85.240100,
2020-02-19,CN_YN,CN,China,YN,Yunnan,173,1,24.974000,101.487000,
2020-02-19,CN_ZJ,CN,China,ZJ,Zhejiang,1174,0,29.183200,120.093400,
2020-02-20,CN_AH,CN,China,AH,Anhui,987,6,31.825700,117.226400,
2020-02-20,CN_BJ,CN,China,BJ,Beijing,395,4,40.182400,116.414200,
2020-02-20,CN_CQ,CN,China,CQ,Chongqing,560,5,30.057200,107.874000,
2020-02-20,CN_FJ,CN,China,FJ,Fujian,293,1,26.078900,117.987400,
2020-02-20,CN_GD,CN,China,GD,Guangdong,1332,5,23.341700,113.424400,
2020-02-20,CN_GS,CN,China,GS,Gansu,91,2,37.809900,101.058300,
2020-02-20,CN_GX,CN,China,GX,Guangxi,245,2,23.829800,108.788100,
2020-02-20,CN_GZ,CN,China,GZ,Guizhou,146,2,26.815400,106.874800,
2020-02-20,CN_HA,CN,China,HA,Henan,1265,19,33.882000,113.614000,
2020-02-20,CN_HB,CN,China,HB,Hubei,62031,2029,30.975600,112.270700,
2020-02-20,CN_HE,CN,China,HE,Hebei,307,5,39.549000,116.130600,
2020-02-20,CN_HI,CN,China,HI,Hainan,168,4,19.195900,109.745300,
2020-02-20,CN_HK,CN,China,HK,Hong Kong,67,2,22.300000,114.200000,
2020-02-20,CN_HL,CN,China,HL,Heilongjiang,476,12,47.862000,127.761500,
2020-02-20,CN_HN,CN,China,HN,Hunan,1010,4,27.610400,111.708800,
2020-02-20,CN_JL,CN,China,JL,Jilin,91,1,43.666100,126.192300,
2020-02-20,CN_JS,CN,China,JS,Jiangsu,631,0,32.971100,119.455000,
2020-02-20,CN_JX,CN,China,JX,Jiangxi,934,1,27.614000,115.722100,
2020-02-20,CN_LN,CN,China,LN,Liaoning,121,1,41.295600,122.608500,
2020-02-20,CN_MO,CN,China,MO,Macau,10,0,22.166700,113.550000,
2020-02-20,CN_NX,CN,China,NX,Ningxia,71,0,37.269200,106.165500,
2020-02-20,CN_SC,CN,China,SC,Sichuan,520,3,30.617100,102.710300,
2020-02-20,CN_SD,CN,China,SD,Shandong,546,4,36.342700,118.149800,
2020-02-20,CN_SH,CN,China,SH,Shanghai,334,2,31.202000,121.449100,
2020-02-20,CN_SN,CN,China,SN,Shaanxi,245,1,35.191700,108.870100,
2020-02-20,CN_SX,CN,China,SX,Shanxi,131,0,37.577700,112.292200,
2020-02-20,CN_TJ,CN,China,TJ,Tianjin,130,3,39.305400,117.323000,
2020-02-20,CN_YN,CN,China,YN,Yunnan,173,1,24.974000,101.487000,
2020-02-20,CN_ZJ,CN,China,ZJ,Zhejiang,1175,1,29.183200,120.093400,
2020-02-21,CN_AH,CN,China,AH,Anhui,988,6,31.825700,117.226400,
2020-02-21,CN_BJ,CN,China,BJ,Beijing,396,4,40.182400,116.414200,
2020-02-21,CN_CQ,CN,China,CQ,Chongqing,567,6,30.057200,107.874000,
2020-02-21,CN_FJ,CN,China,FJ,Fujian,293,1,26.078900,117.987400,
2020-02-21,CN_GD,CN,China,GD,Guangdong,1333,5,23.341700,113.424400,
2020-02-21,CN_GS,CN,China,GS,Gansu,91,2,37.809900,101.058300,
2020-02-21,CN_GX,CN,China,GX,Guangxi,246,2,23.829800,108.788100,
2020-02-21,CN_GZ,CN,China,GZ,Guizhou,146,2,26.815400,106.874800,
2020-02-21,CN_HA,CN,China,HA,Henan,1267,19,33.882000,113.614000,
2020-02-21,CN_HB,CN,China,HB,Hubei,62662,2144,30.975600,112.270700,
2020-02-21,CN_HE,CN,China,HE,Hebei,308,5,39.549000,116.130600,
2020-02-21,CN_HI,CN,China,HI,Hainan,168,4,19.195900,109.745300,
2020-02-21,CN_HK,CN,China,HK,Hong Kong,68,2,22.300000,114.200000,
2020-02-21,CN_HL,CN,China,HL,Heilongjiang,479,12,47.862000,127.761500,
2020-02-21,CN_HN,CN,China,HN,Hunan,1011,4,27.610400,111.708800,
2020-02-21,CN_JL,CN,China,JL,Jilin,91,1,43.666100,126.192300,
2020-02-21,CN_JS,CN,China,JS,Jiangsu,631,0,32.971100,119.455000,
2020-02-21,CN_JX,CN,China,JX,Jiangxi,934,1,27.614000,115.722100,
2020-02-21,CN_LN,CN,China,LN,Liaoning,121,1,41.295600,122.608500,
2020-02-21,CN_NX,CN,China,NX,Ningxia,71,0,37.269200,106.165500,
2020-02-21,CN_QH,CN,China,QH,Qinghai,18,0,35.745200,95.995600,
2020-02-21,CN_SC,CN,China,SC,Sichuan,525,3,30.617100,102.710300,
2020-02-21,CN_SD,CN,China,SD,Shandong,749,4,36.342700,118.149800,
2020-02-21,CN_SH,CN,China,SH,Shanghai,334,2,31.202000,121.449100,
2020-02-21,CN_SN,CN,China,SN,Shaanxi,245,1,35.191700,108.870100,
2020-02-21,CN_SX,CN,China,SX,Shanxi,132,0,37.577700,112.292200,
2020-02-21,CN_TJ,CN,China,TJ,Tianjin,132,3,39.305400,117.323000,
2020-02-21,CN_XJ,CN,China,XJ,Xinjiang,76,1,41.112900,85.240100,
2020-02-21,CN_YN,CN,China,YN,Yunnan,174,2,24.974000,101.487000,
2020-02-21,CN_ZJ,CN,China,ZJ,Zhejiang,1203,1,29.183200,120.093400,
2020-02-22,CN_AH,CN,China,AH,Anhui,989,6,31.825700,117.226400,
2020-02-22,CN_BJ,CN,China,BJ,Beijing,399,4,40.182400,116.414200,
2020-02-22,CN_CQ,CN,China,CQ,Chongqing,572,6,30.057200,107.874000,
2020-02-22,CN_FJ,CN,China,FJ,Fujian,293,1,26.078900,117.987400,
2020-02-22,CN_GD,CN,China,GD,Guangdong,1339,5,23.341700,113.424400,
2020-02-22,CN_GS,CN,China,GS,Gansu,91,2,37.809900,101.058300,
2020-02-22,CN_GX,CN,China,GX,Guangxi,249,2,23.829800,108.788100,
2020-02-22,CN_GZ,CN,China,GZ,Guizhou,146,2,26.815400,106.874800,
2020-02-22,CN_HA,CN,China,HA,Henan,1270,19,33.882000,113.614000,
2020-02-22,CN_HB,CN,China,HB,Hubei,63454,2250,30.975600,112.270700,
2020-02-22,CN_HE,CN,China,HE,Hebei,309,6,39.549000,116.130600,
2020-02-22,CN_HI,CN,China,HI,Hainan,168,4,19.195900,109.745300,
2020-02-22,CN_HL,CN,China,HL,Heilongjiang,479,12,47.862000,127.761500,
2020-02-22,CN_HN,CN,China,HN,Hunan,1013,4,27.610400,111.708800,
2020-02-22,CN_JL,CN,China,JL,Jilin,91,1,43.666100,126.192300,
2020-02-22,CN_JS,CN,China,JS,Jiangsu,631,0,32.971100,119.455000,
2020-02-22,CN_JX,CN,China,JX,Jiangxi,934,1,27.614000,115.722100,
2020-02-22,CN_LN,CN,China,LN,Liaoning,121,1,41.295600,122.608500,
2020-02-22,CN_SC,CN,China,SC,Sichuan,526,3,30.617100,102.710300,
2020-02-22,CN_SD,CN,China,SD,Shandong,750,4,36.342700,118.149800,
2020-02-22,CN_SH,CN,China,SH,Shanghai,335,3,31.202000,121.449100,
2020-02-22,CN_SN,CN,China,SN,Shaanxi,245,1,35.191700,108.870100,
2020-02-22,CN_SX,CN,China,SX,Shanxi,132,0,37.577700,112.292200,
2020-02-22,CN_TJ,CN,China,TJ,Tianjin,135,3,39.305400,117.323000,
2020-02-22,CN_XJ,CN,China,XJ,Xinjiang,76,2,41.112900,85.240100,
2020-02-22,CN_YN,CN,China,YN,Yunnan,174,2,24.974000,101.487000,
2020-02-22,CN_ZJ,CN,China,ZJ,Zhejiang,1205,1,29.183200,120.093400,
2020-02-23,CN_AH,CN,China,AH,Anhui,989,6,31.825700,117.226400,
2020-02-23,CN_BJ,CN,China,BJ,Beijing,399,4,40.182400,116.414200,
2020-02-23,CN_CQ,CN,China,CQ,Chongqing,573,6,30.057200,107.874000,
2020-02-23,CN_FJ,CN,China,FJ,Fujian,293,1,26.078900,117.987400,
2020-02-23,CN_GD,CN,China,GD,Guangdong,1342,6,23.341700,113.424400,
2020-02-23,CN_GX,CN,China,GX,Guangxi,249,2,23.829800,108.788100,
2020-02-23,CN_GZ,CN,China,GZ,Guizhou,146,2,26.815400,106.874800,
2020-02-23,CN_HA,CN,China,HA,Henan,1271,19,33.882000,113.614000,
2020-02-23,CN_HB,CN,China,HB,Hubei,64084,2346,30.975600,112.270700,
2020-02-23,CN_HE,CN,China,HE,Hebei,311,6,39.549000,116.130600,
2020-02-23,CN_HK,CN,China,HK,Hong Kong,74,2,22.300000,114.200000,
2020-02-23,CN_HL,CN,China,HL,Heilongjiang,480,12,47.862000,127.761500,
2020-02-23,CN_HN,CN,China,HN,Hunan,1016,4,27.610400,111.708800,
2020-02-23,CN_JL,CN,China,JL,Jilin,91,1,43.666100,126.192300,
2020-02-23,CN_JS,CN,China,JS,Jiangsu,631,0,32.971100,119.455000,
2020-02-23,CN_JX,CN,China,JX,Jiangxi,934,1,27.614000,115.722100,
2020-02-23,CN_LN,CN,China,LN,Liaoning,121,1,41.295600,122.608500,
2020-02-23,CN_NX,CN,China,NX,Ningxia,71,0,37.269200,106.165500,
2020-02-23,CN_SC,CN,China,SC,Sichuan,526,3,30.617100,102.710300,
2020-02-23,CN_SD,CN,China,SD,Shandong,754,4,36.342700,118.149800,
2020-02-23,CN_SH,CN,China,SH,Shanghai,335,3,31.202000,121.449100,
2020-02-23,CN_SN,CN,China,SN,Shaanxi,245,1,35.191700,108.870100,
2020-02-23,CN_SX,CN,China,SX,Shanxi,132,0,37.577700,112.292200,
2020-02-23,CN_TJ,CN,China,TJ,Tianjin,135,3,39.305400,117.323000,
2020-02-23,CN_XJ,CN,China,XJ,Xinjiang,76,2,41.112900,85.240100,
2020-02-23,CN_YN,CN,China,YN,Yunnan,174,2,24.974000,101.487000,
2020-02-23,CN_ZJ,CN,China,ZJ,Zhejiang,1205,1,29.183200,120.093400,
2020-02-24,CN_AH,CN,China,AH,Anhui,989,6,31.825700,117.226400,
2020-02-24,CN_BJ,CN,China,BJ,Beijing,399,4,40.182400,116.414200,
2020-02-24,CN_CQ,CN,China,CQ,Chongqing,575,6,30.057200,107.874000,
2020-02-24,CN_FJ,CN,China,FJ,Fujian,293,1,26.078900,117.987400,
2020-02-24,CN_GD,CN,China,GD,Guangdong,1345,6,23.341700,113.424400,
2020-02-24,CN_GS,CN,China,GS,Gansu,91,2,37.809900,101.058300,
2020-02-24,CN_GX,CN,China,GX,Guangxi,251,2,23.829800,108.788100,
2020-02-24,CN_GZ,CN,China,GZ,Guizhou,146,2,26.815400,106.874800,
2020-02-24,CN_HA,CN,China,HA,Henan,1271,19,33.882000,113.614000,
2020-02-24,CN_HB,CN,China,HB,Hubei,64287,2495,30.975600,112.270700,
2020-02-24,CN_HE,CN,China,HE,Hebei,311,6,39.549000,116.130600,
2020-02-24,CN_HI,CN,China,HI,Hainan,168,5,19.195900,109.745300,
2020-02-24,CN_HK,CN,China,HK,Hong Kong,74,2,22.300000,114.200000,
2020-02-24,CN_HL,CN,China,HL,Heilongjiang,480,12,47.862000,127.761500,
2020-02-24,CN_HN,CN,China,HN,Hunan,1016,4,27.610400,111.708800,
2020-02-24,CN_JL,CN,China,JL,Jilin,93,1,43.666100,126.192300,
2020-02-24,CN_JS,CN,China,JS,Jiangsu,631,0,32.971100,119.455000,
2020-02-24,CN_JX,CN,China,JX,Jiangxi,934,1,27.614000,115.722100,
2020-02-24,CN_LN,CN,China,LN,Liaoning,121,1,41.295600,122.608500,
2020-02-24,CN_MO,CN,China,MO,Macau,10,0,22.166700,113.550000,
2020-02-24,CN_NX,CN,China,NX,Ningxia,71,0,37.269200,106.165500,
2020-02-24,CN_QH,CN,China,QH,Qinghai,18,0,35.745200,95.995600,
2020-02-24,CN_SC,CN,China,SC,Sichuan,527,3,30.617100,102.710300,
2020-02-24,CN_SD,CN,China,SD,Shandong,755,5,36.342700,118.149800,
2020-02-24,CN_SH,CN,China,SH,Shanghai,335,3,31.202000,121.449100,
2020-02-24,CN_SN,CN,China,SN,Shaanxi,245,1,35.191700,108.870100,
2020-02-24,CN_SX,CN,China,SX,Shanxi,132,0,37.577700,112.292200,
2020-02-24,CN_TJ,CN,China,TJ,Tianjin,135,3,39.305400,117.323000,
2020-02-24,CN_XJ,CN,China,XJ,Xinjiang,76,2,41.112900,85.240100,
2020-02-24,CN_YN,CN,China,YN,Yunnan,174,2,24.974000,101.487000,
2020-02-24,CN_ZJ,CN,China,ZJ,Zhejiang,1205,1,29.183200,120.093400,
2020-02-25,CN_AH,CN,China,AH,Anhui,989,6,31.825700,117.226400,
2020-02-25,CN_BJ,CN,China,BJ,Beijing,400,4,40.182400,116.414200,
2020-02-25,CN_CQ,CN,China,CQ,Chongqing,576,6,30.057200,107.874000,
2020-02-25,CN_FJ,CN,China,FJ,Fujian,294,1,26.078900,117.987400,
2020-02-25,CN_GD,CN,China,GD,Guangdong,1347,7,23.341700,113.424400,
2020-02-25,CN_GS,CN,China,GS,Gansu,91,2,37.809900,101.058300,
2020-02-25,CN_GX,CN,China,GX,Guangxi,252,2,23.829800,108.788100,
2020-02-25,CN_GZ,CN,China,GZ,Guizhou,146,2,26.815400,106.874800,
2020-02-25,CN_HA,CN,China,HA,Henan,1271,19,33.882000,113.614000,
2020-02-25,CN_HB,CN,China,HB,Hubei,64786,2563,30.975600,112.270700,
2020-02-25,CN_HE,CN,China,HE,Hebei,311,6,39.549000,116.130600,
2020-02-25,CN_HI,CN,China,HI,Hainan,168,5,19.195900,109.745300,
2020-02-25,CN_HK,CN,China,HK,Hong Kong,84,2,22.300000,114.200000,
2020-02-25,CN_HL,CN,China,HL,Heilongjiang,480,12,47.862000,127.761500,
2020-02-25,CN_HN,CN,China,HN,Hunan,1016,4,27.610400,111.708800,
2020-02-25,CN_JL,CN,China,JL,Jilin,93,1,43.666100,126.192300,
2020-02-25,CN_JS,CN,China,JS,Jiangsu,631,0,32.971100,119.455000,
2020-02-25,CN_JX,CN,China,JX,Jiangxi,934,1,27.614000,115.722100,
