ForecastDate,Date,Key,Estimated,Confirmed
2020-05-22,2020-05-20,AR_E,29.414115763475028,29
2020-05-22,2020-05-21,AR_E,29.57889855500526,29
2020-05-22,2020-05-22,AR_E,29.74005807884745,29
2020-05-22,2020-05-23,AR_E,29.897650242793713,
2020-05-22,2020-05-24,AR_E,30.051731416371112,
2020-05-22,2020-05-25,AR_E,30.202358335764867,
2020-05-22,2020-05-26,AR_E,30.349588014016966,
2020-05-22,2020-05-27,AR_E,30.49347765633146,
2020-05-22,2020-05-28,AR_E,30.634084580316117,
2020-05-22,2020-05-29,AR_E,30.77146614098934,
2020-05-22,2020-04-25,AR_F,48.204260467942994,50
2020-05-22,2020-04-26,AR_F,49.528211053772864,50
2020-05-22,2020-04-27,AR_F,50.748218956766216,50
2020-05-22,2020-04-28,AR_F,51.86950404191288,51
2020-05-22,2020-04-29,AR_F,52.89763358874811,52
2020-05-22,2020-04-30,AR_F,53.83835730155266,52
2020-05-22,2020-05-01,AR_F,54.69747420681918,55
2020-05-22,2020-05-02,AR_F,55.480727642790384,55
2020-05-22,2020-05-03,AR_F,56.193724509112705,55
2020-05-22,2020-05-04,AR_F,56.84187509992572,56
2020-05-22,2020-05-05,AR_F,57.430350117954724,56
2020-05-22,2020-05-06,AR_F,57.96405180614731,57
2020-05-22,2020-05-07,AR_F,58.44759649832589,58
2020-05-22,2020-05-08,AR_F,58.88530625469788,59
2020-05-22,2020-05-09,AR_F,59.28120759473845,59
2020-05-22,2020-05-10,AR_F,59.639035658764655,59
2020-05-22,2020-05-11,AR_F,59.96224241528324,60
2020-05-22,2020-05-12,AR_F,60.254007782215936,60
2020-05-22,2020-05-13,AR_F,60.51725274697541,60
2020-05-22,2020-05-14,AR_F,60.754653755105586,60
2020-05-22,2020-05-15,AR_F,60.96865779263696,60
2020-05-22,2020-05-16,AR_F,61.16149771663787,61
2020-05-22,2020-05-17,AR_F,61.335207494938444,63
2020-05-22,2020-05-18,AR_F,61.49163710282465,63
2020-05-22,2020-05-19,AR_F,61.63246689458281,63
2020-05-22,2020-05-20,AR_F,61.75922132377319,63
2020-05-22,2020-05-21,AR_F,61.873281930371924,63
2020-05-22,2020-05-22,AR_F,61.97589954748828,63
2020-05-22,2020-05-23,AR_F,62.0682057069914,
2020-05-22,2020-05-24,AR_F,62.15122324355827,
2020-05-22,2020-05-25,AR_F,62.22587611163247,
2020-05-22,2020-05-26,AR_F,62.29299844060607,
2020-05-22,2020-05-27,AR_F,62.353342861066416,
2020-05-22,2020-05-28,AR_F,62.40758813989461,
2020-05-22,2020-05-29,AR_F,62.4563461649402,
2020-05-22,2020-04-25,AR_G,13.351988772458657,13
2020-05-22,2020-04-26,AR_G,13.542098099319977,15
2020-05-22,2020-04-27,AR_G,13.7348972405717,15
2020-05-22,2020-04-28,AR_G,13.930424011584309,15
2020-05-22,2020-04-29,AR_G,14.128716755939674,15
2020-05-22,2020-04-30,AR_G,14.329814352758243,15
2020-05-22,2020-05-01,AR_G,14.533756224131178,15
2020-05-22,2020-05-02,AR_G,14.740582342653783,15
2020-05-22,2020-05-03,AR_G,14.950333239062743,15
2020-05-22,2020-05-04,AR_G,15.163050009977763,15
2020-05-22,2020-05-05,AR_G,15.378774325752438,15
2020-05-22,2020-05-06,AR_G,15.597548438430342,15
2020-05-22,2020-05-07,AR_G,15.819415189811508,15
2020-05-22,2020-05-08,AR_G,16.044418019632317,15
2020-05-22,2020-05-09,AR_G,16.272600973854452,15
2020-05-22,2020-05-10,AR_G,16.50400871307077,16
2020-05-22,2020-05-11,AR_G,16.738686521026928,16
2020-05-22,2020-05-12,AR_G,16.976680313255688,16
2020-05-22,2020-05-13,AR_G,17.218036645839575,16
2020-05-22,2020-05-14,AR_G,17.4628027242842,16
2020-05-22,2020-05-15,AR_G,17.711026412518468,16
2020-05-22,2020-05-16,AR_G,17.96275624201973,16
2020-05-22,2020-05-17,AR_G,18.218041421063646,16
2020-05-22,2020-05-18,AR_G,18.476931844098196,21
2020-05-22,2020-05-19,AR_G,18.739478101250285,21
2020-05-22,2020-05-20,AR_G,19.005731487963253,21
2020-05-22,2020-05-21,AR_G,19.275744014765923,21
2020-05-22,2020-05-22,AR_G,19.549568417173912,21
2020-05-22,2020-05-23,AR_G,19.827258165732022,
2020-05-22,2020-05-24,AR_G,20.10886747618927,
2020-05-22,2020-05-25,AR_G,20.394451319820643,
2020-05-22,2020-05-26,AR_G,20.684065433880516,
2020-05-22,2020-05-27,AR_G,20.977766332214273,
2020-05-22,2020-05-28,AR_G,21.275611316000724,
2020-05-22,2020-05-29,AR_G,21.577658484652773,
2020-05-22,2020-04-25,AR_H,277.8896038422132,298
2020-05-22,2020-04-26,AR_H,288.72438358606973,302
2020-05-22,2020-04-27,AR_H,299.8649505719046,310
2020-05-22,2020-04-28,AR_H,311.3155033225051,312
2020-05-22,2020-04-29,AR_H,323.0801602863159,315
2020-05-22,2020-04-30,AR_H,335.1629560783108,318
2020-05-22,2020-05-01,AR_H,347.5678377978849,329
2020-05-22,2020-05-02,AR_H,360.2986614285614,340
2020-05-22,2020-05-03,AR_H,373.3591883241119,346
2020-05-22,2020-05-04,AR_H,386.7530817855027,349
2020-05-22,2020-05-05,AR_H,400.48390373288225,361
2020-05-22,2020-05-06,AR_H,414.5551114766227,369
2020-05-22,2020-05-07,AR_H,428.970054591209,395
2020-05-22,2020-05-08,AR_H,443.7319718955776,421
