Date,Key,CountryCode,CountryName,RegionCode,RegionName,Confirmed,Deaths,Latitude,Longitude,Population,Region
2020-02-11,CN,CN,China,LN,Liaoning,111,0,41.295600,122.608500,,Liaoning
2020-02-11,CN,CN,China,NX,Ningxia,53,0,37.269200,106.165500,,Ningxia
2020-02-11,CN,CN,China,SC,Sichuan,417,1,30.617100,102.710300,,Sichuan
2020-02-11,CN,CN,China,SD,Shandong,487,1,36.342700,118.149800,,Shandong
2020-02-11,CN,CN,China,SH,Shanghai,303,1,31.202000,121.449100,,Shanghai
2020-02-11,CN,CN,China,SN,Shaanxi,219,0,35.191700,108.870100,,Shaanxi
2020-02-11,CN,CN,China,SX,Shanxi,122,0,37.577700,112.292200,,Shanxi
2020-02-11,CN,CN,China,TJ,Tianjin,104,2,39.305400,117.323000,,Tianjin
2020-02-11,CN,CN,China,XJ,Xinjiang,55,0,41.112900,85.240100,,Xinjiang
2020-02-11,CN,CN,China,YN,Yunnan,153,0,24.974000,101.487000,,Yunnan
2020-02-11,CN,CN,China,ZJ,Zhejiang,1117,0,29.183200,120.093400,,Zhejiang
2020-02-12,CN,CN,China,,,44724,1114,35.861660,104.195397,1433783686,
2020-02-12,CN,CN,China,AH,Anhui,889,4,31.825700,117.226400,,Anhui
2020-02-12,CN,CN,China,BJ,Beijing,352,3,40.182400,116.414200,,Beijing
2020-02-12,CN,CN,China,CQ,Chongqing,509,3,30.057200,107.874000,,Chongqing
2020-02-12,CN,CN,China,FJ,Fujian,272,0,26.078900,117.987400,,Fujian
2020-02-12,CN,CN,China,GD,Guangdong,1219,1,23.341700,113.424400,,Guangdong
2020-02-12,CN,CN,China,GS,Gansu,86,2,37.809900,101.058300,,Gansu
2020-02-12,CN,CN,China,GX,Guangxi,222,1,23.829800,108.788100,,Guangxi
2020-02-12,CN,CN,China,GZ,Guizhou,133,1,26.815400,106.874800,,Guizhou
2020-02-12,CN,CN,China,HA,Henan,1135,8,33.882000,113.614000,,Henan
2020-02-12,CN,CN,China,HB,Hubei,33366,1068,30.975600,112.270700,,Hubei
2020-02-12,CN,CN,China,HE,Hebei,251,2,39.549000,116.130600,,Hebei
2020-02-12,CN,CN,China,HI,Hainan,157,3,19.195900,109.745300,,Hainan
2020-02-12,CN,CN,China,HL,Heilongjiang,378,8,47.862000,127.761500,,Heilongjiang
2020-02-12,CN,CN,China,HN,Hunan,946,2,27.610400,111.708800,,Hunan
2020-02-12,CN,CN,China,JL,Jilin,83,1,43.666100,126.192300,,Jilin
2020-02-12,CN,CN,China,JS,Jiangsu,543,0,32.971100,119.455000,,Jiangsu
2020-02-12,CN,CN,China,JX,Jiangxi,844,1,27.614000,115.722100,,Jiangxi
2020-02-12,CN,CN,China,LN,Liaoning,116,0,41.295600,122.608500,,Liaoning
2020-02-12,CN,CN,China,NX,Ningxia,58,0,37.269200,106.165500,,Ningxia
2020-02-12,CN,CN,China,QH,Qinghai,18,0,35.745200,95.995600,,Qinghai
2020-02-12,CN,CN,China,SC,Sichuan,436,1,30.617100,102.710300,,Sichuan
2020-02-12,CN,CN,China,SD,Shandong,497,2,36.342700,118.149800,,Shandong
2020-02-12,CN,CN,China,SH,Shanghai,311,1,31.202000,121.449100,,Shanghai
2020-02-12,CN,CN,China,SN,Shaanxi,225,0,35.191700,108.870100,,Shaanxi
2020-02-12,CN,CN,China,SX,Shanxi,124,0,37.577700,112.292200,,Shanxi
2020-02-12,CN,CN,China,TJ,Tianjin,110,2,39.305400,117.323000,,Tianjin
2020-02-12,CN,CN,China,XJ,Xinjiang,59,0,41.112900,85.240100,,Xinjiang
2020-02-12,CN,CN,China,YN,Yunnan,154,0,24.974000,101.487000,,Yunnan
2020-02-12,CN,CN,China,ZJ,Zhejiang,1131,0,29.183200,120.093400,,Zhejiang
2020-02-13,CN,CN,China,,,59865,1368,35.861660,104.195397,1433783686,
2020-02-13,CN,CN,China,AH,Anhui,910,5,31.825700,117.226400,,Anhui
2020-02-13,CN,CN,China,BJ,Beijing,366,3,40.182400,116.414200,,Beijing
2020-02-13,CN,CN,China,CQ,Chongqing,525,3,30.057200,107.874000,,Chongqing
2020-02-13,CN,CN,China,FJ,Fujian,279,0,26.078900,117.987400,,Fujian
2020-02-13,CN,CN,China,GD,Guangdong,1241,2,23.341700,113.424400,,Guangdong
2020-02-13,CN,CN,China,GS,Gansu,87,2,37.809900,101.058300,,Gansu
2020-02-13,CN,CN,China,GX,Guangxi,222,2,23.829800,108.788100,,Guangxi
2020-02-13,CN,CN,China,GZ,Guizhou,135,1,26.815400,106.874800,,Guizhou
2020-02-13,CN,CN,China,HA,Henan,1169,10,33.882000,113.614000,,Henan
2020-02-13,CN,CN,China,HB,Hubei,48206,1310,30.975600,112.270700,,Hubei
2020-02-13,CN,CN,China,HE,Hebei,265,3,39.549000,116.130600,,Hebei
2020-02-13,CN,CN,China,HI,Hainan,157,4,19.195900,109.745300,,Hainan
2020-02-13,CN,CN,China,HL,Heilongjiang,395,9,47.862000,127.761500,,Heilongjiang
2020-02-13,CN,CN,China,HN,Hunan,968,2,27.610400,111.708800,,Hunan
2020-02-13,CN,CN,China,JL,Jilin,84,1,43.666100,126.192300,,Jilin
2020-02-13,CN,CN,China,JS,Jiangsu,570,0,32.971100,119.455000,,Jiangsu
2020-02-13,CN,CN,China,JX,Jiangxi,872,1,27.614000,115.722100,,Jiangxi
2020-02-13,CN,CN,China,LN,Liaoning,116,1,41.295600,122.608500,,Liaoning
2020-02-13,CN,CN,China,NX,Ningxia,64,0,37.269200,106.165500,,Ningxia
2020-02-13,CN,CN,China,QH,Qinghai,18,0,35.745200,95.995600,,Qinghai
2020-02-13,CN,CN,China,SC,Sichuan,451,1,30.617100,102.710300,,Sichuan
2020-02-13,CN,CN,China,SD,Shandong,509,2,36.342700,118.149800,,Shandong
2020-02-13,CN,CN,China,SH,Shanghai,315,1,31.202000,121.449100,,Shanghai
2020-02-13,CN,CN,China,SN,Shaanxi,229,0,35.191700,108.870100,,Shaanxi
2020-02-13,CN,CN,China,SX,Shanxi,126,0,37.577700,112.292200,,Shanxi
2020-02-13,CN,CN,China,TJ,Tianjin,117,3,39.305400,117.323000,,Tianjin
2020-02-13,CN,CN,China,XJ,Xinjiang,63,1,41.112900,85.240100,,Xinjiang
2020-02-13,CN,CN,China,YN,Yunnan,156,0,24.974000,101.487000,,Yunnan
2020-02-13,CN,CN,China,ZJ,Zhejiang,1145,0,29.183200,120.093400,,Zhejiang
2020-02-14,CN,CN,China,,,64021,1381,35.861660,104.195397,1433783686,
2020-02-14,CN,CN,China,AH,Anhui,934,6,31.825700,117.226400,,Anhui
2020-02-14,CN,CN,China,BJ,Beijing,372,3,40.182400,116.414200,,Beijing
2020-02-14,CN,CN,China,CQ,Chongqing,532,5,30.057200,107.874000,,Chongqing
2020-02-14,CN,CN,China,FJ,Fujian,281,0,26.078900,117.987400,,Fujian
2020-02-14,CN,CN,China,GD,Guangdong,1261,2,23.341700,113.424400,,Guangdong
2020-02-14,CN,CN,China,GS,Gansu,90,2,37.809900,101.058300,,Gansu
2020-02-14,CN,CN,China,GX,Guangxi,226,2,23.829800,108.788100,,Guangxi
2020-02-14,CN,CN,China,GZ,Guizhou,140,1,26.815400,106.874800,,Guizhou
2020-02-14,CN,CN,China,HA,Henan,1184,11,33.882000,113.614000,,Henan
2020-02-14,CN,CN,China,HB,Hubei,51986,1318,30.975600,112.270700,,Hubei
2020-02-14,CN,CN,China,HE,Hebei,283,3,39.549000,116.130600,,Hebei
2020-02-14,CN,CN,China,HI,Hainan,158,4,19.195900,109.745300,,Hainan
2020-02-14,CN,CN,China,HL,Heilongjiang,418,11,47.862000,127.761500,,Heilongjiang
2020-02-14,CN,CN,China,HN,Hunan,988,2,27.610400,111.708800,,Hunan
2020-02-14,CN,CN,China,JL,Jilin,86,1,43.666100,126.192300,,Jilin
2020-02-14,CN,CN,China,JS,Jiangsu,593,0,32.971100,119.455000,,Jiangsu
2020-02-14,CN,CN,China,JX,Jiangxi,900,1,27.614000,115.722100,,Jiangxi
2020-02-14,CN,CN,China,LN,Liaoning,117,1,41.295600,122.608500,,Liaoning
2020-02-14,CN,CN,China,NX,Ningxia,67,0,37.269200,106.165500,,Ningxia
2020-02-14,CN,CN,China,SC,Sichuan,463,1,30.617100,102.710300,,Sichuan
2020-02-14,CN,CN,China,SD,Shandong,523,2,36.342700,118.149800,,Shandong
2020-02-14,CN,CN,China,SH,Shanghai,318,1,31.202000,121.449100,,Shanghai
2020-02-14,CN,CN,China,SN,Shaanxi,230,0,35.191700,108.870100,,Shaanxi
2020-02-14,CN,CN,China,SX,Shanxi,126,0,37.577700,112.292200,,Shanxi
2020-02-14,CN,CN,China,TJ,Tianjin,120,3,39.305400,117.323000,,Tianjin
2020-02-14,CN,CN,China,XJ,Xinjiang,65,1,41.112900,85.240100,,Xinjiang
2020-02-14,CN,CN,China,YN,Yunnan,162,0,24.974000,101.487000,,Yunnan
2020-02-14,CN,CN,China,ZJ,Zhejiang,1155,0,29.183200,120.093400,,Zhejiang
2020-02-15,CN,CN,China,,,66559,1524,35.861660,104.195397,1433783686,
2020-02-15,CN,CN,China,AH,Anhui,950,6,31.825700,117.226400,,Anhui
2020-02-15,CN,CN,China,BJ,Beijing,375,4,40.182400,116.414200,,Beijing
2020-02-15,CN,CN,China,CQ,Chongqing,538,5,30.057200,107.874000,,Chongqing
2020-02-15,CN,CN,China,FJ,Fujian,285,0,26.078900,117.987400,,Fujian
2020-02-15,CN,CN,China,GD,Guangdong,1294,2,23.341700,113.424400,,Guangdong
2020-02-15,CN,CN,China,GS,Gansu,90,2,37.809900,101.058300,,Gansu
2020-02-15,CN,CN,China,GX,Guangxi,235,2,23.829800,108.788100,,Guangxi
2020-02-15,CN,CN,China,GZ,Guizhou,143,1,26.815400,106.874800,,Guizhou
2020-02-15,CN,CN,China,HA,Henan,1212,13,33.882000,113.614000,,Henan
2020-02-15,CN,CN,China,HB,Hubei,54406,1457,30.975600,112.270700,,Hubei
2020-02-15,CN,CN,China,HE,Hebei,291,3,39.549000,116.130600,,Hebei
2020-02-15,CN,CN,China,HI,Hainan,162,4,19.195900,109.745300,,Hainan
2020-02-15,CN,CN,China,HL,Heilongjiang,425,11,47.862000,127.761500,,Heilongjiang
2020-02-15,CN,CN,China,HN,Hunan,1001,2,27.610400,111.708800,,Hunan
2020-02-15,CN,CN,China,JL,Jilin,88,1,43.666100,126.192300,,Jilin
2020-02-15,CN,CN,China,JS,Jiangsu,604,0,32.971100,119.455000,,Jiangsu
2020-02-15,CN,CN,China,JX,Jiangxi,913,1,27.614000,115.722100,,Jiangxi
2020-02-15,CN,CN,China,LN,Liaoning,119,1,41.295600,122.608500,,Liaoning
2020-02-15,CN,CN,China,NX,Ningxia,70,0,37.269200,106.165500,,Ningxia
2020-02-15,CN,CN,China,QH,Qinghai,18,0,35.745200,95.995600,,Qinghai
2020-02-15,CN,CN,China,SC,Sichuan,470,1,30.617100,102.710300,,Sichuan
2020-02-15,CN,CN,China,SD,Shandong,532,2,36.342700,118.149800,,Shandong
2020-02-15,CN,CN,China,SH,Shanghai,326,1,31.202000,121.449100,,Shanghai
2020-02-15,CN,CN,China,SN,Shaanxi,232,0,35.191700,108.870100,,Shaanxi
2020-02-15,CN,CN,China,SX,Shanxi,127,0,37.577700,112.292200,,Shanxi
2020-02-15,CN,CN,China,TJ,Tianjin,121,3,39.305400,117.323000,,Tianjin
2020-02-15,CN,CN,China,XJ,Xinjiang,70,1,41.112900,85.240100,,Xinjiang
2020-02-15,CN,CN,China,YN,Yunnan,168,0,24.974000,101.487000,,Yunnan
2020-02-15,CN,CN,China,ZJ,Zhejiang,1162,0,29.183200,120.093400,,Zhejiang
2020-02-16,CN,CN,China,,,68566,1666,35.861660,104.195397,1433783686,
2020-02-16,CN,CN,China,AH,Anhui,962,6,31.825700,117.226400,,Anhui
2020-02-16,CN,CN,China,BJ,Beijing,380,4,40.182400,116.414200,,Beijing
2020-02-16,CN,CN,China,CQ,Chongqing,547,5,30.057200,107.874000,,Chongqing
2020-02-16,CN,CN,China,FJ,Fujian,287,0,26.078900,117.987400,,Fujian
2020-02-16,CN,CN,China,GD,Guangdong,1316,2,23.341700,113.424400,,Guangdong
2020-02-16,CN,CN,China,GS,Gansu,90,2,37.809900,101.058300,,Gansu
2020-02-16,CN,CN,China,GX,Guangxi,237,2,23.829800,108.788100,,Guangxi
2020-02-16,CN,CN,China,GZ,Guizhou,144,1,26.815400,106.874800,,Guizhou
2020-02-16,CN,CN,China,HA,Henan,1231,13,33.882000,113.614000,,Henan
2020-02-16,CN,CN,China,HB,Hubei,56249,1596,30.975600,112.270700,,Hubei
2020-02-16,CN,CN,China,HE,Hebei,300,3,39.549000,116.130600,,Hebei
2020-02-16,CN,CN,China,HI,Hainan,162,4,19.195900,109.745300,,Hainan
2020-02-16,CN,CN,China,HK,Hong Kong,57,1,22.300000,114.200000,,Hong Kong
2020-02-16,CN,CN,China,HL,Heilongjiang,445,11,47.862000,127.761500,,Heilongjiang
2020-02-16,CN,CN,China,HN,Hunan,1004,3,27.610400,111.708800,,Hunan
2020-02-16,CN,CN,China,JL,Jilin,89,1,43.666100,126.192300,,Jilin
2020-02-16,CN,CN,China,JS,Jiangsu,617,0,32.971100,119.455000,,Jiangsu
2020-02-16,CN,CN,China,JX,Jiangxi,925,1,27.614000,115.722100,,Jiangxi
2020-02-16,CN,CN,China,LN,Liaoning,120,1,41.295600,122.608500,,Liaoning
2020-02-16,CN,CN,China,SC,Sichuan,481,3,30.617100,102.710300,,Sichuan
2020-02-16,CN,CN,China,SD,Shandong,537,2,36.342700,118.149800,,Shandong
2020-02-16,CN,CN,China,SH,Shanghai,328,1,31.202000,121.449100,,Shanghai
2020-02-16,CN,CN,China,SN,Shaanxi,236,0,35.191700,108.870100,,Shaanxi
2020-02-16,CN,CN,China,SX,Shanxi,128,0,37.577700,112.292200,,Shanxi
2020-02-16,CN,CN,China,TJ,Tianjin,124,3,39.305400,117.323000,,Tianjin
2020-02-16,CN,CN,China,XJ,Xinjiang,71,1,41.112900,85.240100,,Xinjiang
2020-02-16,CN,CN,China,YN,Yunnan,171,0,24.974000,101.487000,,Yunnan
2020-02-16,CN,CN,China,ZJ,Zhejiang,1167,0,29.183200,120.093400,,Zhejiang
2020-02-17,CN,CN,China,,,70618,1771,35.861660,104.195397,1433783686,
2020-02-17,CN,CN,China,AH,Anhui,973,6,31.825700,117.226400,,Anhui
2020-02-17,CN,CN,China,BJ,Beijing,381,4,40.182400,116.414200,,Beijing
2020-02-17,CN,CN,China,CQ,Chongqing,552,5,30.057200,107.874000,,Chongqing
2020-02-17,CN,CN,China,FJ,Fujian,290,0,26.078900,117.987400,,Fujian
2020-02-17,CN,CN,China,GD,Guangdong,1322,4,23.341700,113.424400,,Guangdong
2020-02-17,CN,CN,China,GS,Gansu,90,2,37.809900,101.058300,,Gansu
2020-02-17,CN,CN,China,GX,Guangxi,238,2,23.829800,108.788100,,Guangxi
2020-02-17,CN,CN,China,GZ,Guizhou,146,1,26.815400,106.874800,,Guizhou
2020-02-17,CN,CN,China,HA,Henan,1246,16,33.882000,113.614000,,Henan
2020-02-17,CN,CN,China,HB,Hubei,58182,1696,30.975600,112.270700,,Hubei
2020-02-17,CN,CN,China,HE,Hebei,301,3,39.549000,116.130600,,Hebei
2020-02-17,CN,CN,China,HI,Hainan,163,4,19.195900,109.745300,,Hainan
2020-02-17,CN,CN,China,HL,Heilongjiang,457,11,47.862000,127.761500,,Heilongjiang
2020-02-17,CN,CN,China,HN,Hunan,1006,3,27.610400,111.708800,,Hunan
2020-02-17,CN,CN,China,JS,Jiangsu,626,0,32.971100,119.455000,,Jiangsu
2020-02-17,CN,CN,China,JX,Jiangxi,930,1,27.614000,115.722100,,Jiangxi
2020-02-17,CN,CN,China,LN,Liaoning,121,1,41.295600,122.608500,,Liaoning
2020-02-17,CN,CN,China,MO,Macau,10,0,22.166700,113.550000,,Macau
2020-02-17,CN,CN,China,SC,Sichuan,495,3,30.617100,102.710300,,Sichuan
2020-02-17,CN,CN,China,SD,Shandong,541,2,36.342700,118.149800,,Shandong
2020-02-17,CN,CN,China,SH,Shanghai,332,1,31.202000,121.449100,,Shanghai
2020-02-17,CN,CN,China,SN,Shaanxi,240,0,35.191700,108.870100,,Shaanxi
2020-02-17,CN,CN,China,SX,Shanxi,129,0,37.577700,112.292200,,Shanxi
2020-02-17,CN,CN,China,TJ,Tianjin,125,3,39.305400,117.323000,,Tianjin
2020-02-17,CN,CN,China,XJ,Xinjiang,75,1,41.112900,85.240100,,Xinjiang
2020-02-17,CN,CN,China,YN,Yunnan,171,0,24.974000,101.487000,,Yunnan
2020-02-17,CN,CN,China,ZJ,Zhejiang,1171,0,29.183200,120.093400,,Zhejiang
2020-02-18,CN,CN,China,,,72508,1869,35.861660,104.195397,1433783686,
2020-02-18,CN,CN,China,AH,Anhui,982,6,31.825700,117.226400,,Anhui
2020-02-18,CN,CN,China,BJ,Beijing,387,4,40.182400,116.414200,,Beijing
2020-02-18,CN,CN,China,CQ,Chongqing,553,5,30.057200,107.874000,,Chongqing
2020-02-18,CN,CN,China,FJ,Fujian,292,0,26.078900,117.987400,,Fujian
2020-02-18,CN,CN,China,GD,Guangdong,1328,4,23.341700,113.424400,,Guangdong
2020-02-18,CN,CN,China,GS,Gansu,91,2,37.809900,101.058300,,Gansu
2020-02-18,CN,CN,China,GX,Guangxi,242,2,23.829800,108.788100,,Guangxi
2020-02-18,CN,CN,China,GZ,Guizhou,146,1,26.815400,106.874800,,Guizhou
2020-02-18,CN,CN,China,HA,Henan,1257,19,33.882000,113.614000,,Henan
2020-02-18,CN,CN,China,HB,Hubei,59989,1789,30.975600,112.270700,,Hubei
2020-02-18,CN,CN,China,HE,Hebei,302,4,39.549000,116.130600,,Hebei
2020-02-18,CN,CN,China,HI,Hainan,163,4,19.195900,109.745300,,Hainan
2020-02-18,CN,CN,China,HK,Hong Kong,61,1,22.300000,114.200000,,Hong Kong
2020-02-18,CN,CN,China,HL,Heilongjiang,464,11,47.862000,127.761500,,Heilongjiang
2020-02-18,CN,CN,China,HN,Hunan,1007,4,27.610400,111.708800,,Hunan
2020-02-18,CN,CN,China,JL,Jilin,89,1,43.666100,126.192300,,Jilin
2020-02-18,CN,CN,China,JS,Jiangsu,629,0,32.971100,119.455000,,Jiangsu
2020-02-18,CN,CN,China,JX,Jiangxi,933,1,27.614000,115.722100,,Jiangxi
2020-02-18,CN,CN,China,LN,Liaoning,121,1,41.295600,122.608500,,Liaoning
2020-02-18,CN,CN,China,NX,Ningxia,70,0,37.269200,106.165500,,Ningxia
2020-02-18,CN,CN,China,QH,Qinghai,18,0,35.745200,95.995600,,Qinghai
2020-02-18,CN,CN,China,SC,Sichuan,508,3,30.617100,102.710300,,Sichuan
2020-02-18,CN,CN,China,SD,Shandong,543,3,36.342700,118.149800,,Shandong
2020-02-18,CN,CN,China,SH,Shanghai,333,1,31.202000,121.449100,,Shanghai
2020-02-18,CN,CN,China,SN,Shaanxi,240,0,35.191700,108.870100,,Shaanxi
2020-02-18,CN,CN,China,SX,Shanxi,130,0,37.577700,112.292200,,Shanxi
2020-02-18,CN,CN,China,TJ,Tianjin,127,3,39.305400,117.323000,,Tianjin
2020-02-18,CN,CN,China,XJ,Xinjiang,76,1,41.112900,85.240100,,Xinjiang
2020-02-18,CN,CN,China,YN,Yunnan,172,0,24.974000,101.487000,,Yunnan
2020-02-18,CN,CN,China,ZJ,Zhejiang,1172,0,29.183200,120.093400,,Zhejiang
2020-02-19,CN,CN,China,,,74258,2008,35.861660,104.195397,1433783686,
2020-02-19,CN,CN,China,AH,Anhui,986,6,31.825700,117.226400,,Anhui
2020-02-19,CN,CN,China,BJ,Beijing,393,4,40.182400,116.414200,,Beijing
2020-02-19,CN,CN,China,CQ,Chongqing,555,5,30.057200,107.874000,,Chongqing
2020-02-19,CN,CN,China,FJ,Fujian,293,0,26.078900,117.987400,,Fujian
2020-02-19,CN,CN,China,GD,Guangdong,1331,5,23.341700,113.424400,,Guangdong
2020-02-19,CN,CN,China,GS,Gansu,91,2,37.809900,101.058300,,Gansu
2020-02-19,CN,CN,China,GX,Guangxi,244,2,23.829800,108.788100,,Guangxi
2020-02-19,CN,CN,China,GZ,Guizhou,146,2,26.815400,106.874800,,Guizhou
2020-02-19,CN,CN,China,HA,Henan,1262,19,33.882000,113.614000,,Henan
2020-02-19,CN,CN,China,HB,Hubei,61682,1921,30.975600,112.270700,,Hubei
2020-02-19,CN,CN,China,HE,Hebei,306,4,39.549000,116.130600,,Hebei
2020-02-19,CN,CN,China,HI,Hainan,163,4,19.195900,109.745300,,Hainan
2020-02-19,CN,CN,China,HK,Hong Kong,63,2,22.300000,114.200000,,Hong Kong
2020-02-19,CN,CN,China,HL,Heilongjiang,470,12,47.862000,127.761500,,Heilongjiang
2020-02-19,CN,CN,China,HN,Hunan,1008,4,27.610400,111.708800,,Hunan
2020-02-19,CN,CN,China,JL,Jilin,90,1,43.666100,126.192300,,Jilin
2020-02-19,CN,CN,China,JS,Jiangsu,631,0,32.971100,119.455000,,Jiangsu
2020-02-19,CN,CN,China,JX,Jiangxi,934,1,27.614000,115.722100,,Jiangxi
2020-02-19,CN,CN,China,LN,Liaoning,121,1,41.295600,122.608500,,Liaoning
2020-02-19,CN,CN,China,NX,Ningxia,71,0,37.269200,106.165500,,Ningxia
2020-02-19,CN,CN,China,QH,Qinghai,18,0,35.745200,95.995600,,Qinghai
2020-02-19,CN,CN,China,SC,Sichuan,514,3,30.617100,102.710300,,Sichuan
2020-02-19,CN,CN,China,SD,Shandong,544,3,36.342700,118.149800,,Shandong
2020-02-19,CN,CN,China,SH,Shanghai,333,2,31.202000,121.449100,,Shanghai
2020-02-19,CN,CN,China,SN,Shaanxi,242,0,35.191700,108.870100,,Shaanxi
2020-02-19,CN,CN,China,SX,Shanxi,131,0,37.577700,112.292200,,Shanxi
2020-02-19,CN,CN,China,TJ,Tianjin,128,3,39.305400,117.323000,,Tianjin
2020-02-19,CN,CN,China,XJ,Xinjiang,76,1,41.112900,85.240100,,Xinjiang
2020-02-19,CN,CN,China,YN,Yunnan,173,1,24.974000,101.487000,,Yunnan
2020-02-19,CN,CN,China,ZJ,Zhejiang,1174,0,29.183200,120.093400,,Zhejiang
2020-02-20,CN,CN,China,,,74652,2120,35.861660,104.195397,1433783686,
2020-02-20,CN,CN,China,AH,Anhui,987,6,31.825700,117.226400,,Anhui
2020-02-20,CN,CN,China,BJ,Beijing,395,4,40.182400,116.414200,,Beijing
2020-02-20,CN,CN,China,CQ,Chongqing,560,5,30.057200,107.874000,,Chongqing
2020-02-20,CN,CN,China,FJ,Fujian,293,1,26.078900,117.987400,,Fujian
2020-02-20,CN,CN,China,GD,Guangdong,1332,5,23.341700,113.424400,,Guangdong
2020-02-20,CN,CN,China,GS,Gansu,91,2,37.809900,101.058300,,Gansu
2020-02-20,CN,CN,China,GX,Guangxi,245,2,23.829800,108.788100,,Guangxi
2020-02-20,CN,CN,China,GZ,Guizhou,146,2,26.815400,106.874800,,Guizhou
2020-02-20,CN,CN,China,HA,Henan,1265,19,33.882000,113.614000,,Henan
2020-02-20,CN,CN,China,HB,Hubei,62031,2029,30.975600,112.270700,,Hubei
2020-02-20,CN,CN,China,HE,Hebei,307,5,39.549000,116.130600,,Hebei
2020-02-20,CN,CN,China,HI,Hainan,168,4,19.195900,109.745300,,Hainan
2020-02-20,CN,CN,China,HK,Hong Kong,67,2,22.300000,114.200000,,Hong Kong
2020-02-20,CN,CN,China,HL,Heilongjiang,476,12,47.862000,127.761500,,Heilongjiang
2020-02-20,CN,CN,China,HN,Hunan,1010,4,27.610400,111.708800,,Hunan
2020-02-20,CN,CN,China,JL,Jilin,91,1,43.666100,126.192300,,Jilin
2020-02-20,CN,CN,China,JS,Jiangsu,631,0,32.971100,119.455000,,Jiangsu
2020-02-20,CN,CN,China,JX,Jiangxi,934,1,27.614000,115.722100,,Jiangxi
2020-02-20,CN,CN,China,LN,Liaoning,121,1,41.295600,122.608500,,Liaoning
2020-02-20,CN,CN,China,MO,Macau,10,0,22.166700,113.550000,,Macau
2020-02-20,CN,CN,China,NX,Ningxia,71,0,37.269200,106.165500,,Ningxia
2020-02-20,CN,CN,China,SC,Sichuan,520,3,30.617100,102.710300,,Sichuan
2020-02-20,CN,CN,China,SD,Shandong,546,4,36.342700,118.149800,,Shandong
2020-02-20,CN,CN,China,SH,Shanghai,334,2,31.202000,121.449100,,Shanghai
2020-02-20,CN,CN,China,SN,Shaanxi,245,1,35.191700,108.870100,,Shaanxi
2020-02-20,CN,CN,China,SX,Shanxi,131,0,37.577700,112.292200,,Shanxi
2020-02-20,CN,CN,China,TJ,Tianjin,130,3,39.305400,117.323000,,Tianjin
2020-02-20,CN,CN,China,YN,Yunnan,173,1,24.974000,101.487000,,Yunnan
2020-02-20,CN,CN,China,ZJ,Zhejiang,1175,1,29.183200,120.093400,,Zhejiang
2020-02-21,CN,CN,China,,,75543,2238,35.861660,104.195397,1433783686,
2020-02-21,CN,CN,China,AH,Anhui,988,6,31.825700,117.226400,,Anhui
2020-02-21,CN,CN,China,BJ,Beijing,396,4,40.182400,116.414200,,Beijing
2020-02-21,CN,CN,China,CQ,Chongqing,567,6,30.057200,107.874000,,Chongqing
2020-02-21,CN,CN,China,FJ,Fujian,293,1,26.078900,117.987400,,Fujian
2020-02-21,CN,CN,China,GD,Guangdong,1333,5,23.341700,113.424400,,Guangdong
2020-02-21,CN,CN,China,GS,Gansu,91,2,37.809900,101.058300,,Gansu
2020-02-21,CN,CN,China,GX,Guangxi,246,2,23.829800,108.788100,,Guangxi
2020-02-21,CN,CN,China,GZ,Guizhou,146,2,26.815400,106.874800,,Guizhou
2020-02-21,CN,CN,China,HA,Henan,1267,19,33.882000,113.614000,,Henan
2020-02-21,CN,CN,China,HB,Hubei,62662,2144,30.975600,112.270700,,Hubei
2020-02-21,CN,CN,China,HE,Hebei,308,5,39.549000,116.130600,,Hebei
2020-02-21,CN,CN,China,HI,Hainan,168,4,19.195900,109.745300,,Hainan
2020-02-21,CN,CN,China,HK,Hong Kong,68,2,22.300000,114.200000,,Hong Kong
2020-02-21,CN,CN,China,HL,Heilongjiang,479,12,47.862000,127.761500,,Heilongjiang
2020-02-21,CN,CN,China,HN,Hunan,1011,4,27.610400,111.708800,,Hunan
2020-02-21,CN,CN,China,JL,Jilin,91,1,43.666100,126.192300,,Jilin
2020-02-21,CN,CN,China,JS,Jiangsu,631,0,32.971100,119.455000,,Jiangsu
2020-02-21,CN,CN,China,JX,Jiangxi,934,1,27.614000,115.722100,,Jiangxi
2020-02-21,CN,CN,China,LN,Liaoning,121,1,41.295600,122.608500,,Liaoning
2020-02-21,CN,CN,China,NX,Ningxia,71,0,37.269200,106.165500,,Ningxia
2020-02-21,CN,CN,China,QH,Qinghai,18,0,35.745200,95.995600,,Qinghai
2020-02-21,CN,CN,China,SC,Sichuan,525,3,30.617100,102.710300,,Sichuan
2020-02-21,CN,CN,China,SD,Shandong,749,4,36.342700,118.149800,,Shandong
2020-02-21,CN,CN,China,SH,Shanghai,334,2,31.202000,121.449100,,Shanghai
2020-02-21,CN,CN,China,SN,Shaanxi,245,1,35.191700,108.870100,,Shaanxi
2020-02-21,CN,CN,China,SX,Shanxi,132,0,37.577700,112.292200,,Shanxi
2020-02-21,CN,CN,China,TJ,Tianjin,132,3,39.305400,117.323000,,Tianjin
2020-02-21,CN,CN,China,XJ,Xinjiang,76,1,41.112900,85.240100,,Xinjiang
2020-02-21,CN,CN,China,YN,Yunnan,174,2,24.974000,101.487000,,Yunnan
2020-02-21,CN,CN,China,ZJ,Zhejiang,1203,1,29.183200,120.093400,,Zhejiang
