key,wikidata,datacommons,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level,date,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,stringency_index,latitude,longitude,elevation,area,gdp,gdp_per_capita,noaa_station,noaa_distance,minimum_temperature,maximum_temperature,rainfall,snowfall,population,life_expectancy,human_development_index,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested
BY,Q184,country/BLR,BY,Belarus,,,,,BY,BLR,0,2020-04-25,0,0,0,0,0,0,0,3,0,0,0,0,1,3,2,0,0,15.47,53.528333,28.046667,,207600,7.613925E+10,2124,,,,,,,9475100,67.90732,0.683,817,4,,8230,9590,67,,147525
BY,Q184,country/BLR,BY,Belarus,,,,,BY,BLR,0,2020-04-26,0,0,0,0,0,0,0,3,0,0,0,0,1,3,2,0,0,15.47,53.528333,28.046667,,207600,7.613925E+10,2124,BOM00026855,10.419,-1.2,10.9,,,9475100,67.90732,0.683,873,5,,6275,10463,72,,153800
BY,Q184,country/BLR,BY,Belarus,,,,,BY,BLR,0,2020-04-27,0,0,0,0,0,0,0,3,0,0,0,0,1,3,2,0,0,15.47,53.528333,28.046667,,207600,7.613925E+10,2124,BOM00026855,10.419,1.8,14,,,9475100,67.90732,0.683,826,3,,7228,11289,75,,161028
BY,Q184,country/BLR,BY,Belarus,,,,,BY,BLR,0,2020-04-28,0,0,0,0,0,0,0,3,0,0,0,0,1,3,2,0,0,15.47,53.528333,28.046667,,207600,7.613925E+10,2124,BOM00026855,10.419,3.1,19.7,,,9475100,67.90732,0.683,919,4,,7958,12208,79,,168986
BY,Q184,country/BLR,BY,Belarus,,,,,BY,BLR,0,2020-04-29,0,0,0,0,0,0,0,3,0,0,0,0,1,3,2,0,0,15.47,53.528333,28.046667,,207600,7.613925E+10,2124,,,,,,,9475100,67.90732,0.683,973,5,,7639,13181,84,,176625
BY,Q184,country/BLR,BY,Belarus,,,,,BY,BLR,0,2020-04-30,0,0,0,0,0,0,0,3,0,0,0,0,1,3,2,0,0,15.47,53.528333,28.046667,,207600,7.613925E+10,2124,,,,,,,9475100,67.90732,0.683,846,5,,9637,14027,89,,186262
BY,Q184,country/BLR,BY,Belarus,,,,,BY,BLR,0,2020-05-01,0,0,0,0,0,0,0,3,0,0,0,0,1,3,2,0,0,15.47,53.528333,28.046667,,207600,7.613925E+10,2124,BOM00026855,10.419,-0.2,15.7,,,9475100,67.90732,0.683,890,4,,9168,14917,93,,195430
BY,Q184,country/BLR,BY,Belarus,,,,,BY,BLR,0,2020-05-02,0,0,0,0,0,0,0,3,0,0,0,0,1,3,2,0,0,15.47,53.528333,28.046667,,207600,7.613925E+10,2124,,,,,,,9475100,67.90732,0.683,911,4,,8809,15828,97,,204239
BY,Q184,country/BLR,BY,Belarus,,,,,BY,BLR,0,2020-05-03,0,0,0,0,0,0,0,3,0,0,0,0,1,3,2,0,0,15.47,53.528333,28.046667,,207600,7.613925E+10,2124,BOM00026855,10.419,9.2,20,,,9475100,67.90732,0.683,877,2,,7130,16705,99,,211369
BY,Q184,country/BLR,BY,Belarus,,,,,BY,BLR,0,2020-05-04,0,0,0,0,0,0,0,3,0,0,0,0,1,3,2,0,0,15.47,53.528333,28.046667,,207600,7.613925E+10,2124,,,,,,,9475100,67.90732,0.683,784,4,,,17489,103,,
BY,Q184,country/BLR,BY,Belarus,,,,,BY,BLR,0,2020-05-05,0,0,0,0,0,0,0,3,0,0,0,0,1,3,2,0,0,15.47,53.528333,28.046667,,207600,7.613925E+10,2124,,,,,,,9475100,67.90732,0.683,861,4,,,18350,107,,
BY,Q184,country/BLR,BY,Belarus,,,,,BY,BLR,0,2020-05-06,0,0,0,0,0,0,0,3,0,0,0,0,1,3,2,0,0,15.47,53.528333,28.046667,,207600,7.613925E+10,2124,,,,,,,9475100,67.90732,0.683,905,5,,,19255,112,,229466
BY,Q184,country/BLR,BY,Belarus,,,,,BY,BLR,0,2020-05-07,0,0,0,0,0,0,0,3,0,0,0,0,1,3,2,0,0,15.47,53.528333,28.046667,,207600,7.613925E+10,2124,,,,,,,9475100,67.90732,0.683,913,4,,10680,20168,116,,240146
BY,Q184,country/BLR,BY,Belarus,,,,,BY,BLR,0,2020-05-08,0,0,0,0,0,0,0,3,0,0,0,0,1,3,2,0,0,15.47,53.528333,28.046667,,207600,7.613925E+10,2124,BOM00026855,10.419,0.2,14.7,,,9475100,67.90732,0.683,933,5,,11625,21101,121,,251771
BY,Q184,country/BLR,BY,Belarus,,,,,BY,BLR,0,2020-05-09,0,0,0,0,0,0,0,3,0,0,0,0,1,3,2,0,0,15.47,53.528333,28.046667,,207600,7.613925E+10,2124,BOM00026855,10.419,3.8,19,,,9475100,67.90732,0.683,951,5,,11772,22052,126,,263543
BY,Q184,country/BLR,BY,Belarus,,,,,BY,BLR,0,2020-05-10,0,0,0,0,0,0,0,3,0,0,0,0,1,3,2,0,0,15.47,53.528333,28.046667,,207600,7.613925E+10,2124,BOM00026855,10.419,5.3,20.2,,,9475100,67.90732,0.683,921,5,,10517,22973,131,,274060
BY,Q184,country/BLR,BY,Belarus,,,,,BY,BLR,0,2020-05-11,0,0,0,0,0,0,0,3,0,0,0,0,1,3,2,0,0,15.47,53.528333,28.046667,,207600,7.613925E+10,2124,BOM00026855,10.419,7,26.7,,,9475100,67.90732,0.683,933,4,,10385,23906,135,,284445
BY,Q184,country/BLR,BY,Belarus,,,,,BY,BLR,0,2020-05-12,0,0,0,0,0,0,0,3,0,0,0,0,1,3,2,0,0,15.47,53.528333,28.046667,,207600,7.613925E+10,2124,,,,,,,9475100,67.90732,0.683,967,7,,11935,24873,142,,296380
BY,Q184,country/BLR,BY,Belarus,,,,,BY,BLR,0,2020-05-13,0,0,0,0,0,0,0,3,0,0,0,0,1,3,2,0,0,15.47,53.528333,28.046667,,207600,7.613925E+10,2124,BOM00026855,10.419,-0.7,11.7,,,9475100,67.90732,0.683,952,4,,11776,25825,146,,308156
BY,Q184,country/BLR,BY,Belarus,,,,,BY,BLR,0,2020-05-14,0,0,0,0,0,0,0,3,0,0,0,0,1,3,2,0,0,15.47,53.528333,28.046667,,207600,7.613925E+10,2124,,,,,,,9475100,67.90732,0.683,947,5,,,26772,151,,
BY,Q184,country/BLR,BY,Belarus,,,,,BY,BLR,0,2020-05-15,0,0,0,0,0,0,0,3,0,0,0,0,1,3,2,0,0,15.47,53.528333,28.046667,,207600,7.613925E+10,2124,,,,,,,9475100,67.90732,0.683,958,5,,,27730,156,,
BY,Q184,country/BLR,BY,Belarus,,,,,BY,BLR,0,2020-05-16,0,0,0,0,0,0,0,3,0,0,0,0,1,3,2,0,0,15.47,53.528333,28.046667,,207600,7.613925E+10,2124,,,,,,,9475100,67.90732,0.683,951,4,,,28681,160,,350515
BY,Q184,country/BLR,BY,Belarus,,,,,BY,BLR,0,2020-05-17,0,0,0,0,0,0,0,3,0,0,0,0,1,3,2,0,0,15.47,53.528333,28.046667,,207600,7.613925E+10,2124,,,,,,,9475100,67.90732,0.683,969,5,,,29650,165,,
BY,Q184,country/BLR,BY,Belarus,,,,,BY,BLR,0,2020-05-18,0,,,,,,,,,,,,,,,,,,53.528333,28.046667,,207600,7.613925E+10,2124,,,,,,,9475100,67.90732,0.683,922,6,,,30572,171,,
BY,Q184,country/BLR,BY,Belarus,,,,,BY,BLR,0,2020-05-19,0,,,,,,,,,,,,,,,,,,53.528333,28.046667,,207600,7.613925E+10,2124,,,,,,,9475100,67.90732,0.683,936,4,,,31508,175,,387673
BY,Q184,country/BLR,BY,Belarus,,,,,BY,BLR,0,2020-05-20,,,,,,,,,,,,,,,,,,,53.528333,28.046667,,207600,7.613925E+10,2124,,,,,,,9475100,67.90732,0.683,918,4,,,32426,179,,
BY,Q184,country/BLR,BY,Belarus,,,,,BY,BLR,0,2020-05-21,,,,,,,,,,,,,,,,,,,53.528333,28.046667,,207600,7.613925E+10,2124,,,,,,,9475100,67.90732,0.683,,,,,,,,
BZ,Q242,country/BLZ,BZ,Belize,,,,,BZ,BLZ,0,2020-04-22,3,3,2,3,0,0,0,4,1,0,0,0,2,1,2,0,0,64.68,17.066667,-88.7,,22966,28071889,304,BHM00078583,67.031,25.2,32.2,0,,324528,68.4,0.644,0,0,,,18,2,,
BZ,Q242,country/BLZ,BZ,Belize,,,,,BZ,BLZ,0,2020-04-23,3,3,2,3,0,0,0,4,1,0,0,0,2,1,2,0,0,64.68,17.066667,-88.7,,22966,28071889,304,BHM00078583,67.031,,,0,,324528,68.4,0.644,0,0,,,18,2,,
BZ,Q242,country/BLZ,BZ,Belize,,,,,BZ,BLZ,0,2020-04-24,3,3,2,3,0,0,0,4,1,0,0,0,2,1,2,0,0,64.68,17.066667,-88.7,,22966,28071889,304,BHM00078583,67.031,,,0,,324528,68.4,0.644,0,0,,,18,2,,
BZ,Q242,country/BLZ,BZ,Belize,,,,,BZ,BLZ,0,2020-04-25,3,3,2,3,0,0,0,4,1,0,0,0,2,1,2,0,0,64.68,17.066667,-88.7,,22966,28071889,304,BHM00078583,67.031,24.9,34.5,0,,324528,68.4,0.644,0,0,,,18,2,,
BZ,Q242,country/BLZ,BZ,Belize,,,,,BZ,BLZ,0,2020-04-26,3,3,2,3,0,0,0,4,1,0,0,0,2,1,2,0,0,64.68,17.066667,-88.7,,22966,28071889,304,BHM00078583,67.031,24.9,33,0,,324528,68.4,0.644,0,0,,,18,2,,
BZ,Q242,country/BLZ,BZ,Belize,,,,,BZ,BLZ,0,2020-04-27,3,1,2,3,1,2,2,4,1,0,0,0,2,1,2,0,0,73.42,17.066667,-88.7,,22966,28071889,304,BHM00078583,67.031,26.6,32.5,0,,324528,68.4,0.644,0,0,,,18,2,,
BZ,Q242,country/BLZ,BZ,Belize,,,,,BZ,BLZ,0,2020-04-28,3,1,2,3,1,2,2,4,1,0,0,0,2,1,2,0,0,73.42,17.066667,-88.7,,22966,28071889,304,BHM00078583,67.031,26.6,32.4,0,,324528,68.4,0.644,0,0,,,18,2,,
BZ,Q242,country/BLZ,BZ,Belize,,,,,BZ,BLZ,0,2020-04-29,3,1,2,3,1,2,2,4,1,0,0,0,2,1,2,0,0,73.42,17.066667,-88.7,,22966,28071889,304,BHM00078583,67.031,26.6,32.3,0,,324528,68.4,0.644,0,0,,,18,2,,
BZ,Q242,country/BLZ,BZ,Belize,,,,,BZ,BLZ,0,2020-04-30,3,1,2,3,1,2,2,4,1,0,0,0,2,1,2,0,0,73.42,17.066667,-88.7,,22966,28071889,304,BHM00078583,67.031,,,0,,324528,68.4,0.644,0,0,,,18,2,,
BZ,Q242,country/BLZ,BZ,Belize,,,,,BZ,BLZ,0,2020-05-01,3,1,2,3,1,2,2,4,1,0,0,0,2,1,2,0,0,73.42,17.066667,-88.7,,22966,28071889,304,BHM00078583,67.031,23.7,32.5,0,,324528,68.4,0.644,0,0,,,18,2,,
BZ,Q242,country/BLZ,BZ,Belize,,,,,BZ,BLZ,0,2020-05-02,3,1,2,3,1,2,2,4,1,0,0,0,2,1,2,0,0,73.42,17.066667,-88.7,,22966,28071889,304,BHM00078583,67.031,23.7,32.7,0,,324528,68.4,0.644,0,0,,,18,2,,
BZ,Q242,country/BLZ,BZ,Belize,,,,,BZ,BLZ,0,2020-05-03,3,1,2,3,1,2,2,4,1,0,0,0,2,1,2,0,0,73.42,17.066667,-88.7,,22966,28071889,304,BHM00078583,67.031,24.1,31.6,0,,324528,68.4,0.644,0,0,,,18,2,,
BZ,Q242,country/BLZ,BZ,Belize,,,,,BZ,BLZ,0,2020-05-04,3,1,2,3,1,2,2,4,1,0,0,0,2,1,2,0,0,73.42,17.066667,-88.7,,22966,28071889,304,BHM00078583,67.031,,,8,,324528,68.4,0.644,0,0,,,18,2,,
BZ,Q242,country/BLZ,BZ,Belize,,,,,BZ,BLZ,0,2020-05-05,3,1,2,3,1,2,2,4,1,0,0,0,2,1,2,0,0,73.42,17.066667,-88.7,,22966,28071889,304,BHM00078583,67.031,25.6,33,0,,324528,68.4,0.644,0,0,,,18,2,,
BZ,Q242,country/BLZ,BZ,Belize,,,,,BZ,BLZ,0,2020-05-06,3,1,2,3,1,2,2,4,1,0,0,0,2,1,2,0,0,73.42,17.066667,-88.7,,22966,28071889,304,BHM00078583,67.031,26.6,32.5,0,,324528,68.4,0.644,0,0,,,18,2,,
BZ,Q242,country/BLZ,BZ,Belize,,,,,BZ,BLZ,0,2020-05-07,3,1,2,3,1,2,2,4,1,0,0,0,2,1,2,0,0,73.42,17.066667,-88.7,,22966,28071889,304,BHM00078583,67.031,23.8,32.1,0,,324528,68.4,0.644,0,0,,,18,2,,
BZ,Q242,country/BLZ,BZ,Belize,,,,,BZ,BLZ,0,2020-05-08,3,1,2,3,1,2,2,4,1,0,0,0,2,1,2,0,0,73.42,17.066667,-88.7,,22966,28071889,304,BHM00078583,67.031,23.7,32.1,58,,324528,68.4,0.644,0,0,,,18,2,,
BZ,Q242,country/BLZ,BZ,Belize,,,,,BZ,BLZ,0,2020-05-09,3,1,2,3,1,2,2,4,1,0,0,0,2,1,2,0,0,73.42,17.066667,-88.7,,22966,28071889,304,BHM00078583,67.031,,,310,,324528,68.4,0.644,0,0,,,18,2,,
BZ,Q242,country/BLZ,BZ,Belize,,,,,BZ,BLZ,0,2020-05-10,3,1,2,3,1,2,2,4,1,0,0,0,2,1,2,0,0,73.42,17.066667,-88.7,,22966,28071889,304,BHM00078583,67.031,,,0,,324528,68.4,0.644,0,0,,,18,2,,
BZ,Q242,country/BLZ,BZ,Belize,,,,,BZ,BLZ,0,2020-05-11,3,1,2,3,1,2,2,4,1,0,0,0,2,1,2,0,0,73.42,17.066667,-88.7,,22966,28071889,304,BHM00078583,67.031,,,66,,324528,68.4,0.644,0,0,,,18,2,,
BZ,Q242,country/BLZ,BZ,Belize,,,,,BZ,BLZ,0,2020-05-12,3,1,2,3,1,2,2,4,1,0,0,0,2,1,2,0,0,73.42,17.066667,-88.7,,22966,28071889,304,BHM00078583,67.031,23.7,35.5,18,,324528,68.4,0.644,0,0,,,18,2,,
BZ,Q242,country/BLZ,BZ,Belize,,,,,BZ,BLZ,0,2020-05-13,3,1,2,3,1,2,2,4,1,0,0,0,2,1,2,0,0,73.42,17.066667,-88.7,,22966,28071889,304,BHM00078583,67.031,,,107,,324528,68.4,0.644,0,0,,,18,2,,
BZ,Q242,country/BLZ,BZ,Belize,,,,,BZ,BLZ,0,2020-05-14,3,1,2,3,1,2,2,4,1,0,0,0,2,1,2,0,0,73.42,17.066667,-88.7,,22966,28071889,304,,,,,,,324528,68.4,0.644,0,0,,,18,2,,
BZ,Q242,country/BLZ,BZ,Belize,,,,,BZ,BLZ,0,2020-05-15,3,3,2,4,1,2,2,4,1,0,0,0,2,1,2,0,0,87.04,17.066667,-88.7,,22966,28071889,304,,,,,,,324528,68.4,0.644,0,0,,,18,2,,
BZ,Q242,country/BLZ,BZ,Belize,,,,,BZ,BLZ,0,2020-05-16,3,3,2,4,1,2,2,4,1,0,0,0,2,1,2,0,0,87.04,17.066667,-88.7,,22966,28071889,304,,,,,,,324528,68.4,0.644,0,0,,,18,2,,
BZ,Q242,country/BLZ,BZ,Belize,,,,,BZ,BLZ,0,2020-05-17,3,3,2,4,1,2,2,4,1,0,0,0,2,1,2,0,0,87.04,17.066667,-88.7,,22966,28071889,304,,,,,,,324528,68.4,0.644,0,0,,,18,2,,
BZ,Q242,country/BLZ,BZ,Belize,,,,,BZ,BLZ,0,2020-05-18,3,3,2,4,1,2,2,4,1,0,0,0,2,1,2,0,0,87.04,17.066667,-88.7,,22966,28071889,304,,,,,,,324528,68.4,0.644,0,0,,,18,2,,
BZ,Q242,country/BLZ,BZ,Belize,,,,,BZ,BLZ,0,2020-05-19,,,,,,,,,,,,,,,,,,,17.066667,-88.7,,22966,28071889,304,,,,,,,324528,68.4,0.644,0,0,,,18,2,,
BZ,Q242,country/BLZ,BZ,Belize,,,,,BZ,BLZ,0,2020-05-20,,,,,,,,,,,,,,,,,,,17.066667,-88.7,,22966,28071889,304,,,,,,,324528,68.4,0.644,0,0,,,18,2,,
BZ,Q242,country/BLZ,BZ,Belize,,,,,BZ,BLZ,0,2020-05-21,,,,,,,,,,,,,,,,,,,17.066667,-88.7,,22966,28071889,304,,,,,,,324528,68.4,0.644,,,,,,,,
CA,Q16,country/CAN,CA,Canada,,,,,CA,CAN,0,2020-04-22,3,3,2,4,0,1,2,4,2,1,0,0,2,3,1,0,0,70.91,56,-109,,9984670,4.1093454E+10,2294,CA004060983,40.814,-0.4,12.2,3,,35158300,80,0.827,1766,140,798,42314,40179,1974,13986,612192
CA,Q16,country/CAN,CA,Canada,,,,,CA,CAN,0,2020-04-23,3,3,2,4,0,1,2,4,2,1,0,0,2,3,1,0,5.8626517E+08,70.91,56,-109,,9984670,4.1093454E+10,2294,CA004060983,40.814,-0.1,7.8,4,,35158300,80,0.827,1920,172,775,22725,42099,2146,14761,634917
CA,Q16,country/CAN,CA,Canada,,,,,CA,CAN,0,2020-04-24,3,3,2,4,0,1,2,4,2,1,0,0,2,3,1,0,0,70.91,56,-109,,9984670,4.1093454E+10,2294,CA004060983,40.814,0.3,9.3,0,,35158300,80,0.827,1778,156,780,25191,43877,2302,15541,660108
CA,Q16,country/CAN,CA,Canada,,,,,CA,CAN,0,2020-04-25,3,3,2,4,0,1,2,4,2,1,0,0,2,3,1,0,0,70.91,56,-109,,9984670,4.1093454E+10,2294,CA004060983,40.814,-1.9,17.6,0,,35158300,80,0.827,1464,163,884,24163,45341,2465,16425,684271
CA,Q16,country/CAN,CA,Canada,,,,,CA,CAN,0,2020-04-26,3,3,2,4,0,1,2,4,2,1,0,0,2,3,1,0,0,70.91,56,-109,,9984670,4.1093454E+10,2294,CA004060983,40.814,-1.4,11.1,0,,35158300,80,0.827,1543,95,896,23237,46884,2560,17321,707508
CA,Q16,country/CAN,CA,Canada,,,,,CA,CAN,0,2020-04-27,3,3,2,4,0,1,2,4,2,1,0,0,2,3,1,0,0,70.91,56,-109,,9984670,4.1093454E+10,2294,CA004060983,40.814,-4.8,8.8,0,,35158300,80,0.827,1605,147,947,26197,48489,2707,18268,733705
CA,Q16,country/CAN,CA,Canada,,,,,CA,CAN,0,2020-04-28,3,3,2,4,0,1,2,4,2,1,0,0,2,3,1,0,0,70.91,56,-109,,9984670,4.1093454E+10,2294,CA004060983,40.814,0.6,17.1,5,,35158300,80,0.827,1526,152,963,21095,50015,2859,19231,754800
CA,Q16,country/CAN,CA,Canada,,,,,CA,CAN,0,2020-04-29,3,3,2,4,0,1,2,4,2,1,0,0,2,3,1,0,0,70.91,56,-109,,9984670,4.1093454E+10,2294,CA004060983,40.814,4,19,0,,35158300,80,0.827,1572,137,1096,24813,51587,2996,20327,779613
CA,Q16,country/CAN,CA,Canada,,,,,CA,CAN,0,2020-04-30,3,3,2,4,0,1,2,4,2,1,0,0,2,3,1,0,0,70.91,56,-109,,9984670,4.1093454E+10,2294,CA004060983,40.814,3.1,17.2,0,,35158300,80,0.827,1638,188,1097,26836,53225,3184,21424,806449
CA,Q16,country/CAN,CA,Canada,,,,,CA,CAN,0,2020-05-01,3,3,2,4,0,1,2,4,2,1,0,0,2,3,1,0,0,70.91,56,-109,,9984670,4.1093454E+10,2294,CA004060983,40.814,3.3,7.5,87,,35158300,80,0.827,1825,207,1327,30472,55050,3391,22751,836921
CA,Q16,country/CAN,CA,Canada,,,,,CA,CAN,0,2020-05-02,3,3,2,4,0,1,2,4,2,1,0,0,2,3,1,0,0,70.91,56,-109,,9984670,4.1093454E+10,2294,CA004060983,40.814,1.1,5.1,4,,35158300,80,0.827,1653,175,1050,29314,56703,3566,23801,866235
CA,Q16,country/CAN,CA,Canada,,,,,CA,CAN,0,2020-05-03,3,3,2,4,0,1,2,4,2,1,0,0,2,3,1,1.7035128E+08,0,70.91,56,-109,,9984670,4.1093454E+10,2294,CA004060983,40.814,-0.7,10.4,0,,35158300,80,0.827,2760,116,1107,31209,59463,3682,24908,897444
CA,Q16,country/CAN,CA,Canada,,,,,CA,CAN,0,2020-05-04,3,3,2,4,0,1,2,4,2,1,0,0,2,3,1,0,0,70.91,56,-109,,9984670,4.1093454E+10,2294,CA004060983,40.814,0.9,16.8,0,,35158300,80,0.827,1298,172,1109,21924,60761,3854,26017,919368
CA,Q16,country/CAN,CA,Canada,,,,,CA,CAN,0,2020-05-05,3,3,2,4,0,1,2,4,2,1,1.7886E+08,0,2,3,1,0,0,70.91,56,-109,,9984670,4.1093454E+10,2294,CA004060983,40.814,1.2,13.4,0,,35158300,80,0.827,1274,189,976,23234,62035,4043,26993,942602
CA,Q16,country/CAN,CA,Canada,,,,,CA,CAN,0,2020-05-06,3,3,2,4,0,1,2,4,2,1,0,0,2,3,1,0,0,70.91,56,-109,,9984670,4.1093454E+10,2294,CA004060983,40.814,1.2,17.1,0,,35158300,80,0.827,1450,189,1178,31032,63485,4232,28171,973634
CA,Q16,country/CAN,CA,Canada,,,,,CA,CAN,0,2020-05-07,3,3,2,4,0,1,2,4,2,1,0,0,2,3,1,0,0,70.91,56,-109,,9984670,4.1093454E+10,2294,CA004060983,40.814,3.3,19.7,0,,35158300,80,0.827,1426,176,1076,31660,64911,4408,29247,1005294
CA,Q16,country/CAN,CA,Canada,,,,,CA,CAN,0,2020-05-08,3,3,2,4,0,1,2,4,2,1,0,0,2,3,1,0,0,70.91,56,-109,,9984670,4.1093454E+10,2294,CA004060983,40.814,3.3,11.4,0,,35158300,80,0.827,1512,161,979,29611,66423,4569,30226,1034905
CA,Q16,country/CAN,CA,Canada,,,,,CA,CAN,0,2020-05-09,3,3,2,4,0,1,2,4,2,1,0,0,2,3,1,0,0,70.91,56,-109,,9984670,4.1093454E+10,2294,CA004060983,40.814,-0.7,8.9,0,,35158300,80,0.827,1268,124,1023,36550,67691,4693,31249,1071455
CA,Q16,country/CAN,CA,Canada,,,,,CA,CAN,0,2020-05-10,3,3,2,4,0,1,2,4,2,1,0,0,2,3,1,0,0,70.91,56,-109,,9984670,4.1093454E+10,2294,CA004060983,40.814,-3.3,7.1,2,,35158300,80,0.827,1146,178,847,26065,68837,4871,32096,1097520
CA,Q16,country/CAN,CA,Canada,,,,,CA,CAN,0,2020-05-11,3,3,2,4,0,1,2,4,2,1,0,0,2,3,1,0,0,67.74,56,-109,,9984670,4.1093454E+10,2294,CA004060983,40.814,-3.5,9.6,0,,35158300,80,0.827,1133,122,898,24109,69970,4993,32994,1121629
CA,Q16,country/CAN,CA,Canada,,,,,CA,CAN,0,2020-05-12,3,3,2,4,0,1,2,4,2,1,0,0,2,3,1,0,0,67.74,56,-109,,9984670,4.1093454E+10,2294,CA004060983,40.814,-2.2,14.1,0,,35158300,80,0.827,1176,176,1048,23939,71146,5169,34042,1145568
CA,Q16,country/CAN,CA,Canada,,,,,CA,CAN,0,2020-05-13,3,3,2,4,0,1,2,4,2,1,0,0,2,3,1,0,0,67.74,56,-109,,9984670,4.1093454E+10,2294,CA004060983,40.814,0.3,18,0,,35158300,80,0.827,1121,135,1122,27304,72267,5304,35164,1172872
CA,Q16,country/CAN,CA,Canada,,,,,CA,CAN,0,2020-05-14,3,3,2,4,0,1,2,4,2,1,0,0,2,3,1,0,0,67.74,56,-109,,9984670,4.1093454E+10,2294,CA004060983,40.814,-4.6,10.3,0,,35158300,80,0.827,1210,168,927,30716,73477,5472,36091,1203588
CA,Q16,country/CAN,CA,Canada,,,,,CA,CAN,0,2020-05-15,3,3,2,4,0,1,2,4,2,1,0,0,2,3,1,0,0,67.74,56,-109,,9984670,4.1093454E+10,2294,CA004060983,40.814,-5.5,12.7,0,,35158300,80,0.827,1125,90,804,33158,74602,5562,36895,1236746
CA,Q16,country/CAN,CA,Canada,,,,,CA,CAN,0,2020-05-16,3,3,2,4,0,1,2,4,2,1,0,0,2,3,1,71695000,0,67.74,56,-109,,9984670,4.1093454E+10,2294,CA004060983,40.814,-0.6,18.6,54,,35158300,80,0.827,1251,117,924,33508,75853,5679,37819,1270254
CA,Q16,country/CAN,CA,Canada,,,,,CA,CAN,0,2020-05-17,3,3,2,4,0,1,2,4,2,1,0,0,2,3,1,0,0,67.74,56,-109,,9984670,4.1093454E+10,2294,CA004060983,40.814,2.5,14.8,2,,35158300,80,0.827,1138,103,731,30475,76991,5782,38550,1300729
CA,Q16,country/CAN,CA,Canada,,,,,CA,CAN,0,2020-05-18,3,3,2,4,0,1,2,4,2,1,0,0,2,3,1,0,0,67.74,56,-109,,9984670,4.1093454E+10,2294,,,,,,,35158300,80,0.827,1070,60,688,22718,78061,5842,39238,1323447
CA,Q16,country/CAN,CA,Canada,,,,,CA,CAN,0,2020-05-19,3,3,2,4,0,1,2,4,2,1,0,0,2,3,1,0,0,67.74,56,-109,,9984670,4.1093454E+10,2294,,,,,,,35158300,80,0.827,1040,70,812,16524,79101,5912,40050,1339971
CA,Q16,country/CAN,CA,Canada,,,,,CA,CAN,0,2020-05-20,,,,,,,,,,,0,,,,,,,,56,-109,,9984670,4.1093454E+10,2294,,,,,,,35158300,80,0.827,990,118,643,35155,80091,6030,40693,1375126
CA,Q16,country/CAN,CA,Canada,,,,,CA,CAN,0,2020-05-21,,,,,,,,,,,,,,,,,,,56,-109,,9984670,4.1093454E+10,2294,,,,,,,35158300,80,0.827,453,32,415,-5392,80544,6062,41108,1369734
CD,Q974,country/COD,CD,Democratic Republic of the Congo,,,,,CD,COD,0,2020-04-22,3,2,2,3,2,2,2,4,0,2,3.6327E+08,0,2,1,1,0,0,80.04,-2.88,23.656,,2344858,3.3594041E+09,220,RWM00064387,29.644,,23.7,0,,15248246,49.557,0.346,18,0,,,377,25,,
CD,Q974,country/COD,CD,Democratic Republic of the Congo,,,,,CD,COD,0,2020-04-23,3,2,2,3,2,2,2,4,0,2,0,0,2,1,1,0,0,80.04,-2.88,23.656,,2344858,3.3594041E+09,220,RWM00064387,29.644,,24.7,61,,15248246,49.557,0.346,17,0,,,394,25,,
CD,Q974,country/COD,CD,Democratic Republic of the Congo,,,,,CD,COD,0,2020-04-24,3,2,2,3,2,2,2,4,0,2,0,0,2,1,1,0,0,80.04,-2.88,23.656,,2344858,3.3594041E+09,220,RWM00064387,29.644,,,0,,15248246,49.557,0.346,22,3,,,416,28,,
CD,Q974,country/COD,CD,Democratic Republic of the Congo,,,,,CD,COD,0,2020-04-25,3,2,2,3,2,2,2,4,0,2,0,0,2,1,1,0,0,80.04,-2.88,23.656,,2344858,3.3594041E+09,220,RWM00064387,29.644,16.5,26.7,351,,15248246,49.557,0.346,26,0,,,442,28,,
CD,Q974,country/COD,CD,Democratic Republic of the Congo,,,,,CD,COD,0,2020-04-26,3,2,2,3,2,2,2,4,0,2,0,0,2,1,1,0,0,80.04,-2.88,23.656,,2344858,3.3594041E+09,220,RWM00064387,29.644,,,0,,15248246,49.557,0.346,17,0,,,459,28,,
CD,Q974,country/COD,CD,Democratic Republic of the Congo,,,,,CD,COD,0,2020-04-27,3,2,2,3,2,2,2,4,0,2,0,0,2,1,1,0,0,80.04,-2.88,23.656,,2344858,3.3594041E+09,220,RWM00064387,29.644,,23.8,201,,15248246,49.557,0.346,12,2,,,471,30,,
CD,Q974,country/COD,CD,Democratic Republic of the Congo,,,,,CD,COD,0,2020-04-28,3,2,2,3,2,2,2,4,0,2,0,0,2,1,1,0,0,80.04,-2.88,23.656,,2344858,3.3594041E+09,220,RWM00064387,29.644,,26.9,41,,15248246,49.557,0.346,20,0,,,491,30,,
