date,key,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested
2020-05-21,NL_ZH_1926,0,0,,,116,15,,
2020-05-21,NL_ZH_1930,0,0,,,173,17,,
2020-05-21,NL_ZH_1931,3,0,,,162,26,,
2020-05-21,NL_ZH_1963,3,0,,,290,20,,
2020-05-21,NL_ZH_1978,-1,0,,,112,8,,
2020-05-21,NO_03,0,,,,2572,,,
2020-05-21,NO_11,0,,,,438,,,
2020-05-21,NO_15,0,,,,133,,,
2020-05-21,NO_18,0,,,,117,,,
2020-05-21,NO_30,0,,,,2242,,,
2020-05-21,NO_34,0,,,,480,,,
2020-05-21,NO_38,0,,,,282,,,
2020-05-21,NO_42,0,,,,338,,,
2020-05-21,NO_46,0,,,,881,,,
2020-05-21,NO_50,0,,,,532,,,
2020-05-21,NO_54,0,,,,252,,,
2020-05-21,NZ,0,0,,,1153,21,,
2020-05-21,PL_02,3,0,,,2279,94,,
2020-05-21,PL_04,1,0,,,585,44,,
2020-05-21,PL_06,4,1,,,415,15,,
2020-05-21,PL_08,3,0,,,95,0,,
2020-05-21,PL_10,0,0,,,1273,51,,
2020-05-21,PL_12,10,0,,,1160,40,,
2020-05-21,PL_14,0,0,,,3082,242,,
2020-05-21,PL_16,0,0,,,568,43,,
2020-05-21,PL_18,0,0,,,374,34,,
2020-05-21,PL_20,3,0,,,511,29,,
2020-05-21,PL_24,189,2,,,6271,184,,
2020-05-21,PL_26,4,0,,,361,20,,
2020-05-21,PL_28,-1,0,,,174,1,,
2020-05-21,PL_30,16,0,,,1915,141,,
2020-05-21,PL_32,12,0,,,515,18,,
2020-05-21,PT_11,52,4,0,,16540,717,,
2020-05-21,PT_15,1,0,0,,357,15,,
2020-05-21,PT_16,7,2,0,,3662,232,,
2020-05-21,PT_17,190,8,0,,8878,297,,
2020-05-21,PT_18,2,0,0,,250,1,,
2020-05-21,PT_20,0,0,0,,135,15,,
2020-05-21,PT_30,0,0,0,,90,0,,
2020-05-21,RU,8764,135,,,308705,2972,,
2020-05-21,SE_110,126,5,,,10909,1884,,
2020-05-21,SE_121,72,0,,,1623,153,,
2020-05-21,SE_122,3,3,,,1547,210,,
2020-05-21,SE_123,37,3,,,1863,165,,
2020-05-21,SE_124,34,0,,,1591,112,,
2020-05-21,SE_125,15,0,,,1083,125,,
2020-05-21,SE_211,32,0,,,1252,121,,
2020-05-21,SE_212,11,6,,,676,50,,
2020-05-21,SE_213,4,0,,,268,26,,
2020-05-21,SE_214,1,2,,,68,5,,
2020-05-21,SE_221,23,0,,,132,4,,
2020-05-21,SE_224,46,9,,,1396,139,,
2020-05-21,SE_231,45,0,,,632,48,,
2020-05-21,SE_232,86,2,,,4705,428,,
2020-05-21,SE_311,15,0,,,371,26,,
2020-05-21,SE_312,14,0,,,1095,128,,
2020-05-21,SE_313,28,2,,,1055,94,,
2020-05-21,SE_321,24,1,,,521,67,,
2020-05-21,SE_322,23,7,,,593,25,,
2020-05-21,SE_331,5,0,,,442,21,,
2020-05-21,SE_332,5,0,,,350,40,,
2020-05-21,XK,0,0,,,989,29,,
