date,key,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested
2020-05-21,US_NC_37117,3,0,,,42,4,,
2020-05-21,US_NC_37119,114,1,,,2894,70,,
2020-05-21,US_NC_37121,-1,0,,,7,0,,
2020-05-21,US_NC_37123,6,0,,,74,3,,
2020-05-21,US_NC_37125,1,0,,,120,10,,
2020-05-21,US_NC_37127,2,0,,,160,3,,
2020-05-21,US_NC_37129,3,0,,,140,3,,
2020-05-21,US_NC_37131,1,0,,,132,11,,
2020-05-21,US_NC_37133,2,0,,,81,2,,
2020-05-21,US_NC_37135,2,2,,,291,39,,
2020-05-21,US_NC_37137,0,0,,,9,0,,
2020-05-21,US_NC_37139,3,0,,,93,7,,
2020-05-21,US_NC_37141,9,0,,,59,1,,
2020-05-21,US_NC_37143,1,0,,,23,2,,
2020-05-21,US_NC_37145,0,0,,,34,1,,
2020-05-21,US_NC_37147,6,0,,,234,2,,
2020-05-21,US_NC_37149,0,1,,,35,4,,
2020-05-21,US_NC_37151,16,0,,,502,6,,
2020-05-21,US_NC_37153,9,0,,,130,2,,
2020-05-21,US_NC_37155,43,1,,,643,13,,
2020-05-21,US_NC_37157,3,0,,,52,2,,
2020-05-21,US_NC_37159,9,0,,,579,27,,
2020-05-21,US_NC_37161,2,0,,,158,7,,
2020-05-21,US_NC_37163,42,0,,,315,1,,
2020-05-21,US_NC_37165,3,0,,,59,0,,
2020-05-21,US_NC_37167,1,0,,,34,4,,
2020-05-21,US_NC_37169,3,0,,,42,0,,
2020-05-21,US_NC_37171,7,0,,,109,1,,
2020-05-21,US_NC_37173,2,0,,,8,0,,
2020-05-21,US_NC_37175,1,0,,,9,0,,
2020-05-21,US_NC_37177,0,0,,,4,0,,
2020-05-21,US_NC_37179,2,0,,,373,17,,
2020-05-21,US_NC_37181,5,1,,,207,18,,
2020-05-21,US_NC_37183,38,2,,,1345,32,,
2020-05-21,US_NC_37185,2,0,,,38,0,,
2020-05-21,US_NC_37187,0,0,,,26,3,,
2020-05-21,US_NC_37189,1,0,,,13,0,,
2020-05-21,US_NC_37191,22,1,,,910,17,,
2020-05-21,US_NC_37193,5,0,,,456,1,,
2020-05-21,US_NC_37195,8,0,,,264,9,,
2020-05-21,US_NC_37197,1,0,,,124,1,,
2020-05-21,US_NC_37199,0,0,,,10,0,,
2020-05-21,US_ND,134,2,38,2079,2229,51,1340,61279
2020-05-21,US_ND_38003,0,0,,,4,0,,
2020-05-21,US_ND_38005,0,0,,,1,0,,
2020-05-21,US_ND_38009,1,0,,,2,0,,
2020-05-21,US_ND_38011,0,0,,,1,0,,
2020-05-21,US_ND_38013,0,0,,,5,0,,
2020-05-21,US_ND_38015,6,0,,,126,0,,
2020-05-21,US_ND_38017,93,2,,,1370,40,,
2020-05-21,US_ND_38023,0,0,,,1,0,,
2020-05-21,US_ND_38025,0,0,,,12,0,,
2020-05-21,US_ND_38027,0,0,,,2,0,,
2020-05-21,US_ND_38029,4,0,,,5,1,,
2020-05-21,US_ND_38031,0,0,,,1,0,,
2020-05-21,US_ND_38035,1,0,,,320,3,,
2020-05-21,US_ND_38037,0,0,,,2,0,,
2020-05-21,US_ND_38049,0,0,,,2,1,,
2020-05-21,US_ND_38051,0,0,,,1,0,,
2020-05-21,US_ND_38053,0,0,,,16,0,,
2020-05-21,US_ND_38055,0,0,,,7,0,,
2020-05-21,US_ND_38057,1,0,,,5,0,,
2020-05-21,US_ND_38059,1,0,,,64,2,,
2020-05-21,US_ND_38061,0,0,,,39,0,,
2020-05-21,US_ND_38063,0,0,,,2,0,,
2020-05-21,US_ND_38065,0,0,,,1,0,,
2020-05-21,US_ND_38067,0,0,,,6,0,,
2020-05-21,US_ND_38069,1,0,,,4,0,,
2020-05-21,US_ND_38071,1,0,,,9,1,,
2020-05-21,US_ND_38073,0,0,,,7,0,,
2020-05-21,US_ND_38075,0,0,,,1,0,,
2020-05-21,US_ND_38077,1,0,,,14,0,,
2020-05-21,US_ND_38079,0,0,,,4,0,,
2020-05-21,US_ND_38081,0,0,,,3,0,,
2020-05-21,US_ND_38085,0,0,,,2,0,,
2020-05-21,US_ND_38087,0,0,,,3,0,,
2020-05-21,US_ND_38089,0,0,,,61,2,,
2020-05-21,US_ND_38091,0,0,,,1,0,,
2020-05-21,US_ND_38093,0,0,,,17,0,,
2020-05-21,US_ND_38097,0,0,,,20,0,,
2020-05-21,US_ND_38099,0,0,,,11,0,,
2020-05-21,US_ND_38101,24,0,,,53,1,,
2020-05-21,US_ND_38103,0,0,,,2,0,,
2020-05-21,US_ND_38105,0,0,,,22,0,,
2020-05-21,US_NE,305,7,,3505,11424,148,,75640
2020-05-21,US_NE_31001,2,0,,,258,11,,
2020-05-21,US_NE_31003,0,0,,,7,0,,
2020-05-21,US_NE_31011,0,0,,,3,0,,
2020-05-21,US_NE_31013,0,0,,,1,0,,
2020-05-21,US_NE_31019,0,0,,,136,1,,
2020-05-21,US_NE_31021,1,0,,,7,0,,
2020-05-21,US_NE_31023,0,0,,,37,0,,
2020-05-21,US_NE_31025,1,0,,,27,0,,
2020-05-21,US_NE_31027,0,0,,,6,0,,
2020-05-21,US_NE_31031,0,0,,,1,0,,
2020-05-21,US_NE_31033,0,0,,,9,0,,
2020-05-21,US_NE_31035,0,0,,,20,0,,
2020-05-21,US_NE_31037,14,0,,,573,2,,
2020-05-21,US_NE_31039,8,0,,,26,0,,
2020-05-21,US_NE_31041,0,0,,,35,4,,
2020-05-21,US_NE_31043,3,0,,,1579,17,,
2020-05-21,US_NE_31045,0,0,,,1,0,,
2020-05-21,US_NE_31047,1,0,,,813,7,,
2020-05-21,US_NE_31051,-2,0,,,25,0,,
2020-05-21,US_NE_31053,13,0,,,295,1,,
2020-05-21,US_NE_31055,126,3,,,2855,27,,
2020-05-21,US_NE_31059,0,0,,,5,0,,
2020-05-21,US_NE_31061,1,0,,,6,0,,
2020-05-21,US_NE_31063,0,0,,,1,0,,
2020-05-21,US_NE_31065,0,0,,,6,0,,
2020-05-21,US_NE_31067,1,0,,,44,4,,
2020-05-21,US_NE_31073,0,0,,,13,0,,
2020-05-21,US_NE_31077,0,0,,,2,0,,
2020-05-21,US_NE_31079,6,0,,,1452,39,,
2020-05-21,US_NE_31081,0,0,,,58,12,,
2020-05-21,US_NE_31083,,,,,1,0,,
2020-05-21,US_NE_31087,0,0,,,1,0,,
2020-05-21,US_NE_31089,0,0,,,1,0,,
2020-05-21,US_NE_31093,0,0,,,38,0,,
2020-05-21,US_NE_31095,0,0,,,6,0,,
2020-05-21,US_NE_31097,0,0,,,7,0,,
2020-05-21,US_NE_31099,0,0,,,11,0,,
2020-05-21,US_NE_31101,0,0,,,2,0,,
2020-05-21,US_NE_31105,0,0,,,10,0,,
2020-05-21,US_NE_31107,0,0,,,8,0,,
2020-05-21,US_NE_31109,61,0,,,995,7,,
2020-05-21,US_NE_31111,2,0,,,48,2,,
2020-05-21,US_NE_31119,7,0,,,296,3,,
2020-05-21,US_NE_31121,2,0,,,32,0,,
2020-05-21,US_NE_31123,0,0,,,10,0,,
2020-05-21,US_NE_31125,1,0,,,5,0,,
2020-05-21,US_NE_31127,0,0,,,3,0,,
2020-05-21,US_NE_31129,0,0,,,1,0,,
2020-05-21,US_NE_31131,0,0,,,6,0,,
2020-05-21,US_NE_31137,0,0,,,16,0,,
2020-05-21,US_NE_31139,1,0,,,2,0,,
2020-05-21,US_NE_31141,10,0,,,515,1,,
2020-05-21,US_NE_31143,0,0,,,9,0,,
2020-05-21,US_NE_31145,0,0,,,5,0,,
2020-05-21,US_NE_31147,0,0,,,1,0,,
2020-05-21,US_NE_31151,15,0,,,463,1,,
2020-05-21,US_NE_31153,22,0,,,404,2,,
2020-05-21,US_NE_31155,0,0,,,22,1,,
2020-05-21,US_NE_31157,3,0,,,58,0,,
2020-05-21,US_NE_31159,1,0,,,27,1,,
2020-05-21,US_NE_31163,0,0,,,2,0,,
2020-05-21,US_NE_31167,0,0,,,15,0,,
2020-05-21,US_NE_31171,0,0,,,1,0,,
2020-05-21,US_NE_31173,3,0,,,23,0,,
2020-05-21,US_NE_31175,0,0,,,3,0,,
2020-05-21,US_NE_31177,0,0,,,26,1,,
2020-05-21,US_NE_31179,3,0,,,7,0,,
2020-05-21,US_NE_31181,0,0,,,5,0,,
2020-05-21,US_NE_31185,0,0,,,30,0,,
2020-05-21,US_NH,67,9,113,2515,3935,199,1388,54264
2020-05-21,US_NH_33001,0,0,,,54,0,,
2020-05-21,US_NH_33003,2,0,,,46,0,,
2020-05-21,US_NH_33005,1,0,,,50,2,,
2020-05-21,US_NH_33007,0,0,,,4,0,,
2020-05-21,US_NH_33009,2,0,,,66,1,,
2020-05-21,US_NH_33011,31,8,,,1963,104,,
2020-05-21,US_NH_33013,9,0,,,299,12,,
2020-05-21,US_NH_33015,20,1,,,1179,66,,
2020-05-21,US_NH_33017,1,0,,,243,13,,
2020-05-21,US_NH_33019,0,0,,,16,1,,
2020-05-21,US_NJ,1073,96,291,12931,151472,10843,24236,544274
2020-05-21,US_NJ_34001,20,2,,,1895,128,,
2020-05-21,US_NJ_34003,65,8,,,17583,1508,,
2020-05-21,US_NJ_34005,39,0,,,4097,249,,
2020-05-21,US_NJ_34007,80,4,,,5818,290,,
2020-05-21,US_NJ_34009,3,2,,,534,44,,
2020-05-21,US_NJ_34011,39,3,,,1869,60,,
2020-05-21,US_NJ_34013,54,7,,,16906,1576,,
2020-05-21,US_NJ_34015,36,2,,,2002,129,,
2020-05-21,US_NJ_34017,66,15,,,17814,1121,,
2020-05-21,US_NJ_34019,5,0,,,925,55,,
2020-05-21,US_NJ_34021,43,7,,,6205,438,,
2020-05-21,US_NJ_34023,103,8,,,15057,921,,
2020-05-21,US_NJ_34025,96,6,,,7637,537,,
2020-05-21,US_NJ_34027,16,2,,,6155,583,,
2020-05-21,US_NJ_34029,49,5,,,8214,661,,
2020-05-21,US_NJ_34031,71,9,,,15497,864,,
2020-05-21,US_NJ_34033,3,1,,,484,24,,
2020-05-21,US_NJ_34035,41,3,,,4390,387,,
2020-05-21,US_NJ_34037,8,0,,,1077,140,,
2020-05-21,US_NJ_34039,54,11,,,15176,1005,,
2020-05-21,US_NJ_34041,11,1,,,1111,123,,
2020-05-21,US_NM,134,11,103,5098,6472,294,1985,147344
2020-05-21,US_NM_35001,19,4,,,1273,63,,
2020-05-21,US_NM_35003,0,0,,,2,1,,
2020-05-21,US_NM_35005,2,0,,,34,2,,
2020-05-21,US_NM_35006,2,0,,,115,4,,
2020-05-21,US_NM_35007,0,0,,,5,0,,
2020-05-21,US_NM_35009,0,0,,,44,0,,
2020-05-21,US_NM_35013,40,0,,,373,2,,
2020-05-21,US_NM_35015,0,0,,,17,1,,
2020-05-21,US_NM_35017,0,0,,,16,0,,
2020-05-21,US_NM_35019,0,0,,,19,0,,
2020-05-21,US_NM_35021,0,0,,,1,0,,
2020-05-21,US_NM_35023,0,0,,,1,0,,
2020-05-21,US_NM_35025,3,0,,,21,0,,
2020-05-21,US_NM_35027,0,0,,,3,0,,
2020-05-21,US_NM_35028,0,0,,,6,0,,
2020-05-21,US_NM_35029,0,0,,,8,1,,
2020-05-21,US_NM_35031,35,4,,,2044,86,,
2020-05-21,US_NM_35035,0,0,,,118,1,,
2020-05-21,US_NM_35037,0,0,,,5,1,,
2020-05-21,US_NM_35039,3,0,,,36,0,,
2020-05-21,US_NM_35041,0,0,,,26,0,,
2020-05-21,US_NM_35043,8,0,,,528,24,,
2020-05-21,US_NM_35045,19,3,,,1451,99,,
2020-05-21,US_NM_35047,0,0,,,10,0,,
2020-05-21,US_NM_35049,0,0,,,127,3,,
2020-05-21,US_NM_35051,0,0,,,1,0,,
2020-05-21,US_NM_35053,0,0,,,49,4,,
2020-05-21,US_NM_35055,0,0,,,22,0,,
2020-05-21,US_NM_35057,0,0,,,20,1,,
2020-05-21,US_NM_35059,0,0,,,3,0,,
2020-05-21,US_NM_35061,0,0,,,70,1,,
2020-05-21,US_NV,101,3,3,3211,7402,381,339,94382
2020-05-21,US_NV_32001,0,0,,,7,1,,
2020-05-21,US_NV_32003,84,6,,,5734,320,,
2020-05-21,US_NV_32005,0,0,,,26,0,,
2020-05-21,US_NV_32007,0,0,,,22,1,,
2020-05-21,US_NV_32013,1,0,,,77,4,,
2020-05-21,US_NV_32015,0,0,,,19,0,,
2020-05-21,US_NV_32017,0,0,,,2,0,,
2020-05-21,US_NV_32019,2,0,,,51,0,,
2020-05-21,US_NV_32021,0,0,,,4,0,,
2020-05-21,US_NV_32023,1,0,,,60,1,,
2020-05-21,US_NV_32029,0,0,,,1,0,,
2020-05-21,US_NV_32031,11,0,,,1316,48,,
2020-05-21,US_NV_32033,0,0,,,4,0,,
2020-05-21,US_NV_32510,4,0,,,81,3,,
2020-05-21,US_NY,2078,123,940,49219,361313,28663,62826,1555055
2020-05-21,US_NY_36001,18,2,,,1700,134,,
2020-05-21,US_NY_36003,0,0,,,44,0,,
2020-05-21,US_NY_36007,15,0,,,451,37,,
2020-05-21,US_NY_36009,1,0,,,71,1,,
2020-05-21,US_NY_36011,4,0,,,72,1,,
2020-05-21,US_NY_36013,8,0,,,58,3,,
2020-05-21,US_NY_36015,0,0,,,134,5,,
2020-05-21,US_NY_36017,0,0,,,118,2,,
2020-05-21,US_NY_36019,0,0,,,94,4,,
2020-05-21,US_NY_36021,5,2,,,355,34,,
2020-05-21,US_NY_36023,0,0,,,36,0,,
2020-05-21,US_NY_36025,2,0,,,71,0,,
2020-05-21,US_NY_36027,21,1,,,3745,135,,
2020-05-21,US_NY_36029,139,8,,,5270,463,,
2020-05-21,US_NY_36031,2,0,,,44,0,,
2020-05-21,US_NY_36033,1,0,,,19,0,,
2020-05-21,US_NY_36035,2,0,,,186,11,,
2020-05-21,US_NY_36037,4,0,,,188,4,,
2020-05-21,US_NY_36039,0,0,,,215,4,,
2020-05-21,US_NY_36041,0,0,,,5,0,,
2020-05-21,US_NY_36043,0,0,,,93,1,,
2020-05-21,US_NY_36045,0,0,,,71,0,,
2020-05-21,US_NY_36049,0,0,,,18,0,,
2020-05-21,US_NY_36051,3,0,,,114,4,,
2020-05-21,US_NY_36053,2,0,,,294,3,,
2020-05-21,US_NY_36055,65,4,,,2531,178,,
2020-05-21,US_NY_36057,2,0,,,77,3,,
2020-05-21,US_NY_36059,119,8,,,39487,2558,,
2020-05-21,US_NY_36063,22,1,,,880,40,,
2020-05-21,US_NY_36065,15,0,,,817,39,,
2020-05-21,US_NY_36067,53,3,,,1771,102,,
2020-05-21,US_NY_36069,6,0,,,176,8,,
2020-05-21,US_NY_36071,49,1,,,10107,359,,
2020-05-21,US_NY_36073,3,1,,,174,19,,
2020-05-21,US_NY_36075,2,0,,,92,0,,
2020-05-21,US_NY_36077,0,0,,,67,6,,
2020-05-21,US_NY_36079,7,0,,,1175,59,,
2020-05-21,US_NY_36083,3,0,,,456,32,,
2020-05-21,US_NY_36087,46,1,,,12877,448,,
2020-05-21,US_NY_36089,0,0,,,195,2,,
2020-05-21,US_NY_36091,2,0,,,440,4,,
2020-05-21,US_NY_36093,5,0,,,638,27,,
2020-05-21,US_NY_36095,1,0,,,49,0,,
2020-05-21,US_NY_36097,0,0,,,10,0,,
2020-05-21,US_NY_36099,0,0,,,52,0,,
2020-05-21,US_NY_36101,1,0,,,238,18,,
2020-05-21,US_NY_36103,142,11,,,38553,1851,,
2020-05-21,US_NY_36105,14,0,,,1281,24,,
2020-05-21,US_NY_36107,3,0,,,117,16,,
2020-05-21,US_NY_36109,0,0,,,145,2,,
2020-05-21,US_NY_36111,13,1,,,1584,44,,
2020-05-21,US_NY_36113,6,1,,,241,28,,
2020-05-21,US_NY_36115,1,0,,,222,11,,
2020-05-21,US_NY_36117,0,0,,,103,1,,
2020-05-21,US_NY_36119,156,8,,,32672,1438,,
2020-05-21,US_NY_36121,0,0,,,79,3,,
2020-05-21,US_NY_36123,0,1,,,34,6,,
2020-05-21,US_OH,731,55,,9550,30168,1836,,299078
2020-05-21,US_OH_39001,0,0,,,8,1,,
2020-05-21,US_OH_39003,4,1,,,176,31,,
2020-05-21,US_OH_39005,0,0,,,17,0,,
2020-05-21,US_OH_39007,13,0,,,263,28,,
2020-05-21,US_OH_39009,0,0,,,13,1,,
2020-05-21,US_OH_39011,-2,0,,,55,3,,
2020-05-21,US_OH_39013,10,0,,,362,11,,
2020-05-21,US_OH_39015,0,0,,,23,1,,
2020-05-21,US_OH_39017,28,4,,,699,23,,
2020-05-21,US_OH_39019,0,0,,,26,2,,
2020-05-21,US_OH_39021,0,0,,,25,1,,
2020-05-21,US_OH_39023,12,0,,,178,4,,
2020-05-21,US_OH_39025,7,0,,,167,5,,
2020-05-21,US_OH_39027,0,0,,,43,0,,
2020-05-21,US_OH_39029,10,3,,,467,50,,
2020-05-21,US_OH_39031,0,0,,,22,0,,
2020-05-21,US_OH_39033,2,0,,,103,3,,
2020-05-21,US_OH_39035,155,12,,,3667,202,,
2020-05-21,US_OH_39037,8,0,,,142,16,,
2020-05-21,US_OH_39039,0,1,,,30,2,,
2020-05-21,US_OH_39041,3,1,,,280,11,,
2020-05-21,US_OH_39043,7,0,,,131,4,,
2020-05-21,US_OH_39045,5,0,,,222,3,,
2020-05-21,US_OH_39047,1,0,,,33,0,,
2020-05-21,US_OH_39049,92,5,,,4885,205,,
2020-05-21,US_OH_39051,0,0,,,35,0,,
2020-05-21,US_OH_39053,-1,0,,,7,1,,
2020-05-21,US_OH_39055,10,0,,,241,27,,
2020-05-21,US_OH_39057,1,0,,,86,5,,
2020-05-21,US_OH_39059,1,0,,,29,0,,
2020-05-21,US_OH_39061,61,6,,,2228,123,,
2020-05-21,US_OH_39063,1,0,,,47,1,,
2020-05-21,US_OH_39065,3,0,,,33,0,,
2020-05-21,US_OH_39067,0,0,,,10,0,,
2020-05-21,US_OH_39069,1,0,,,13,0,,
2020-05-21,US_OH_39071,0,0,,,16,1,,
2020-05-21,US_OH_39073,0,0,,,63,2,,
2020-05-21,US_OH_39075,0,0,,,15,1,,
2020-05-21,US_OH_39077,2,0,,,46,1,,
2020-05-21,US_OH_39079,0,0,,,11,0,,
2020-05-21,US_OH_39081,0,0,,,62,2,,
2020-05-21,US_OH_39083,0,0,,,23,1,,
2020-05-21,US_OH_39085,11,2,,,246,11,,
2020-05-21,US_OH_39087,-1,-1,,,27,0,,
2020-05-21,US_OH_39089,2,0,,,199,9,,
2020-05-21,US_OH_39091,7,0,,,32,0,,
2020-05-21,US_OH_39093,4,0,,,624,58,,
2020-05-21,US_OH_39095,35,5,,,2056,219,,
2020-05-21,US_OH_39097,3,0,,,105,7,,
2020-05-21,US_OH_39099,25,2,,,1277,162,,
2020-05-21,US_OH_39101,17,0,,,2557,18,,
2020-05-21,US_OH_39103,8,0,,,245,18,,
2020-05-21,US_OH_39105,1,0,,,4,0,,
2020-05-21,US_OH_39107,1,1,,,163,3,,
2020-05-21,US_OH_39109,0,0,,,337,30,,
2020-05-21,US_OH_39111,6,0,,,65,4,,
2020-05-21,US_OH_39113,15,1,,,554,14,,
2020-05-21,US_OH_39115,0,0,,,5,0,,
2020-05-21,US_OH_39117,0,0,,,104,1,,
2020-05-21,US_OH_39119,2,0,,,42,0,,
2020-05-21,US_OH_39121,0,0,,,6,0,,
2020-05-21,US_OH_39123,2,1,,,66,4,,
2020-05-21,US_OH_39125,0,0,,,12,0,,
2020-05-21,US_OH_39127,1,0,,,16,1,,
2020-05-21,US_OH_39129,2,0,,,2031,32,,
2020-05-21,US_OH_39131,0,0,,,6,0,,
2020-05-21,US_OH_39133,5,0,,,303,55,,
2020-05-21,US_OH_39135,0,0,,,30,1,,
2020-05-21,US_OH_39137,0,0,,,84,13,,
2020-05-21,US_OH_39139,4,1,,,170,3,,
2020-05-21,US_OH_39141,0,0,,,60,1,,
2020-05-21,US_OH_39143,0,0,,,63,9,,
2020-05-21,US_OH_39145,0,0,,,14,0,,
2020-05-21,US_OH_39147,0,0,,,16,2,,
2020-05-21,US_OH_39149,0,0,,,35,2,,
2020-05-21,US_OH_39151,22,0,,,642,79,,
2020-05-21,US_OH_39153,64,8,,,1141,139,,
2020-05-21,US_OH_39155,21,1,,,499,40,,
2020-05-21,US_OH_39157,12,1,,,293,2,,
2020-05-21,US_OH_39159,3,0,,,40,0,,
2020-05-21,US_OH_39161,1,0,,,5,0,,
2020-05-21,US_OH_39163,1,0,,,17,0,,
2020-05-21,US_OH_39165,17,0,,,309,15,,
2020-05-21,US_OH_39167,0,0,,,116,17,,
2020-05-21,US_OH_39169,2,0,,,211,49,,
2020-05-21,US_OH_39171,-1,0,,,47,1,,
2020-05-21,US_OH_39173,5,0,,,259,43,,
2020-05-21,US_OH_39175,0,0,,,33,2,,
2020-05-21,US_OK,148,5,95,5224,5680,304,4361,149595
2020-05-21,US_OK_40001,0,0,,,78,3,,
2020-05-21,US_OK_40003,0,0,,,1,0,,
2020-05-21,US_OK_40005,0,0,,,1,0,,
2020-05-21,US_OK_40007,1,0,,,24,0,,
2020-05-21,US_OK_40009,0,0,,,6,0,,
2020-05-21,US_OK_40011,1,0,,,4,0,,
2020-05-21,US_OK_40013,0,0,,,19,1,,
2020-05-21,US_OK_40015,6,0,,,132,10,,
2020-05-21,US_OK_40017,2,0,,,122,3,,
2020-05-21,US_OK_40019,1,0,,,16,1,,
2020-05-21,US_OK_40021,-1,0,,,28,1,,
2020-05-21,US_OK_40023,0,0,,,12,0,,
2020-05-21,US_OK_40025,0,0,,,1,0,,
2020-05-21,US_OK_40027,10,0,,,482,37,,
2020-05-21,US_OK_40029,0,0,,,1,0,,
2020-05-21,US_OK_40031,6,0,,,235,3,,
2020-05-21,US_OK_40033,0,0,,,5,2,,
2020-05-21,US_OK_40035,0,0,,,15,0,,
2020-05-21,US_OK_40037,2,0,,,87,7,,
2020-05-21,US_OK_40039,0,0,,,12,0,,
2020-05-21,US_OK_40041,1,0,,,97,16,,
2020-05-21,US_OK_40043,1,0,,,3,0,,
2020-05-21,US_OK_40047,0,0,,,24,1,,
2020-05-21,US_OK_40049,0,0,,,15,1,,
2020-05-21,US_OK_40051,3,0,,,71,2,,
2020-05-21,US_OK_40053,0,0,,,2,0,,
2020-05-21,US_OK_40055,0,0,,,66,7,,
2020-05-21,US_OK_40059,0,0,,,1,0,,
2020-05-21,US_OK_40061,0,0,,,6,0,,
2020-05-21,US_OK_40065,0,0,,,21,1,,
2020-05-21,US_OK_40067,0,0,,,3,0,,
2020-05-21,US_OK_40069,0,0,,,3,0,,
2020-05-21,US_OK_40071,1,0,,,51,7,,
2020-05-21,US_OK_40073,0,0,,,10,0,,
2020-05-21,US_OK_40075,0,0,,,6,0,,
2020-05-21,US_OK_40077,0,0,,,5,1,,
2020-05-21,US_OK_40079,0,0,,,13,1,,
2020-05-21,US_OK_40081,2,0,,,21,2,,
2020-05-21,US_OK_40083,0,0,,,18,1,,
2020-05-21,US_OK_40085,0,0,,,4,0,,
2020-05-21,US_OK_40087,0,0,,,95,2,,
2020-05-21,US_OK_40089,0,0,,,13,0,,
2020-05-21,US_OK_40091,1,0,,,11,1,,
2020-05-21,US_OK_40093,0,0,,,6,1,,
2020-05-21,US_OK_40095,1,0,,,7,0,,
2020-05-21,US_OK_40097,0,0,,,28,4,,
2020-05-21,US_OK_40099,0,0,,,2,0,,
2020-05-21,US_OK_40101,2,0,,,32,6,,
2020-05-21,US_OK_40103,0,0,,,7,0,,
2020-05-21,US_OK_40105,0,0,,,23,0,,
2020-05-21,US_OK_40107,1,0,,,3,0,,
2020-05-21,US_OK_40109,16,3,,,1109,54,,
2020-05-21,US_OK_40111,3,0,,,21,0,,
2020-05-21,US_OK_40113,0,0,,,92,8,,
2020-05-21,US_OK_40115,0,0,,,35,2,,
2020-05-21,US_OK_40117,0,0,,,29,2,,
2020-05-21,US_OK_40119,0,0,,,45,1,,
2020-05-21,US_OK_40121,1,0,,,40,3,,
2020-05-21,US_OK_40123,0,0,,,11,2,,
2020-05-21,US_OK_40125,0,0,,,56,4,,
2020-05-21,US_OK_40127,0,0,,,2,0,,
2020-05-21,US_OK_40131,1,0,,,73,5,,
2020-05-21,US_OK_40133,0,0,,,21,2,,
2020-05-21,US_OK_40135,0,0,,,14,3,,
2020-05-21,US_OK_40137,11,0,,,36,1,,
2020-05-21,US_OK_40139,29,0,,,820,4,,
2020-05-21,US_OK_40141,0,0,,,22,1,,
2020-05-21,US_OK_40143,38,1,,,852,40,,
2020-05-21,US_OK_40145,3,0,,,140,17,,
2020-05-21,US_OK_40147,3,1,,,307,33,,
2020-05-21,US_OK_40149,0,0,,,1,0,,
2020-05-21,US_OK_40151,0,0,,,3,0,,
2020-05-21,US_OK_40153,2,0,,,3,0,,
2020-05-21,US_OR,16,1,0,3075,3817,145,1406,105224
2020-05-21,US_OR_41001,0,0,,,1,0,,
2020-05-21,US_OR_41003,0,0,,,55,5,,
2020-05-21,US_OR_41005,0,0,,,284,9,,
2020-05-21,US_OR_41007,0,0,,,42,0,,
2020-05-21,US_OR_41009,0,0,,,16,0,,
2020-05-21,US_OR_41011,1,0,,,31,0,,
2020-05-21,US_OR_41013,0,0,,,1,0,,
2020-05-21,US_OR_41015,0,0,,,5,0,,
2020-05-21,US_OR_41017,1,0,,,117,0,,
2020-05-21,US_OR_41019,0,0,,,25,0,,
2020-05-21,US_OR_41023,0,0,,,1,0,,
2020-05-21,US_OR_41025,0,0,,,1,0,,
2020-05-21,US_OR_41027,-2,0,,,12,0,,
2020-05-21,US_OR_41029,0,0,,,52,0,,
2020-05-21,US_OR_41031,1,0,,,25,0,,
2020-05-21,US_OR_41033,-2,0,,,25,1,,
2020-05-21,US_OR_41035,0,0,,,41,0,,
2020-05-21,US_OR_41039,0,0,,,66,2,,
2020-05-21,US_OR_41041,0,0,,,8,0,,
2020-05-21,US_OR_41043,0,0,,,110,9,,
2020-05-21,US_OR_41045,3,0,,,24,0,,
2020-05-21,US_OR_41047,3,0,,,882,24,,
2020-05-21,US_OR_41049,0,0,,,12,0,,
2020-05-21,US_OR_41051,8,0,,,1026,57,,
2020-05-21,US_OR_41053,0,1,,,94,10,,
2020-05-21,US_OR_41055,0,0,,,1,0,,
2020-05-21,US_OR_41057,0,0,,,6,0,,
2020-05-21,US_OR_41059,2,0,,,107,3,,
2020-05-21,US_OR_41061,0,0,,,6,0,,
2020-05-21,US_OR_41063,0,0,,,1,0,,
2020-05-21,US_OR_41065,0,0,,,18,1,,
2020-05-21,US_OR_41067,1,0,,,659,17,,
2020-05-21,US_OR_41071,0,0,,,63,7,,
2020-05-21,US_PA,1101,93,,19206,69252,4887,,368906
2020-05-21,US_PA_42001,7,0,,,204,5,,
2020-05-21,US_PA_42003,31,1,,,1718,148,,
2020-05-21,US_PA_42005,0,0,,,58,2,,
2020-05-21,US_PA_42007,0,1,,,539,71,,
2020-05-21,US_PA_42009,4,0,,,36,2,,
2020-05-21,US_PA_42011,21,6,,,3784,279,,
2020-05-21,US_PA_42013,5,0,,,44,1,,
2020-05-21,US_PA_42015,2,0,,,43,3,,
2020-05-21,US_PA_42017,64,11,,,4726,442,,
2020-05-21,US_PA_42019,1,0,,,209,12,,
2020-05-21,US_PA_42021,1,0,,,55,2,,
2020-05-21,US_PA_42023,0,0,,,2,0,,
2020-05-21,US_PA_42025,2,0,,,221,22,,
2020-05-21,US_PA_42027,3,0,,,136,5,,
2020-05-21,US_PA_42029,25,3,,,2267,238,,
2020-05-21,US_PA_42031,0,0,,,25,2,,
2020-05-21,US_PA_42033,0,0,,,33,0,,
2020-05-21,US_PA_42035,3,0,,,48,0,,
2020-05-21,US_PA_42037,2,0,,,342,29,,
2020-05-21,US_PA_42039,0,0,,,21,0,,
2020-05-21,US_PA_42041,20,0,,,565,43,,
