date,key,mobility_driving,mobility_transit,mobility_walking,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential
2020-05-26,US_MN_27021,107.49,,,,,,,,
2020-05-26,US_MN_27025,26.26,,,,,,,,
2020-05-26,US_MN_27027,33.72,,,,,,,,
2020-05-26,US_MN_27035,118.92,,,,,,,,
2020-05-26,US_MN_27037,7.41,,,,,,,,
2020-05-26,US_MN_27039,64.2,,,,,,,,
2020-05-26,US_MN_27041,64.02,,,,,,,,
2020-05-26,US_MN_27045,47.2,,,,,,,,
2020-05-26,US_MN_27047,37.91,,,,,,,,
2020-05-26,US_MN_27049,45.08,,,,,,,,
2020-05-26,US_MN_27053,-9.88,,,,,,,,
2020-05-26,US_MN_27057,135.83,,,,,,,,
2020-05-26,US_MN_27059,48.28,,,,,,,,
2020-05-26,US_MN_27061,88.75,,,,,,,,
2020-05-26,US_MN_27067,41.48,,,,,,,,
2020-05-26,US_MN_27079,54.57,,,,,,,,
2020-05-26,US_MN_27083,46.68,,,,,,,,
2020-05-26,US_MN_27085,35.69,,,,,,,,
2020-05-26,US_MN_27091,37.82,,,,,,,,
2020-05-26,US_MN_27093,81.68,,,,,,,,
2020-05-26,US_MN_27095,81.31,,,,,,,,
2020-05-26,US_MN_27097,68.44,,,,,,,,
2020-05-26,US_MN_27099,42.76,,,,,,,,
2020-05-26,US_MN_27103,28.2,,,,,,,,
2020-05-26,US_MN_27105,52.61,,,,,,,,
2020-05-26,US_MN_27109,38.36,,,,,,,,
2020-05-26,US_MN_27111,79.44,,,,,,,,
2020-05-26,US_MN_27115,49.92,,,,,,,,
2020-05-26,US_MN_27119,63.38,,,,,,,,
2020-05-26,US_MN_27123,-8.7,,,,,,,,
2020-05-26,US_MN_27127,34.03,,,,,,,,
2020-05-26,US_MN_27131,19.88,,,,,,,,
2020-05-26,US_MN_27137,34.77,,,,,,,,
2020-05-26,US_MN_27139,22.82,,,,,,,,
2020-05-26,US_MN_27141,47.66,,,,,,,,
2020-05-26,US_MN_27145,31.96,,,,,,,,
2020-05-26,US_MN_27147,36.01,,,,,,,,
2020-05-26,US_MN_27153,68.82,,,,,,,,
2020-05-26,US_MN_27157,64.95,,,,,,,,
2020-05-26,US_MN_27161,20.35,,,,,,,,
2020-05-26,US_MN_27163,13.62,,,,,,,,
2020-05-26,US_MN_27169,18.83,,,,,,,,
2020-05-26,US_MN_27171,33.76,,,,,,,,
2020-05-26,US_MO,21.29,,,,,,,,
2020-05-26,US_MO_29001,22.07,,,,,,,,
2020-05-26,US_MO_29003,39.07,,,,,,,,
2020-05-26,US_MO_29007,36.74,,,,,,,,
2020-05-26,US_MO_29009,58.16,,,,,,,,
2020-05-26,US_MO_29013,52.02,,,,,,,,
2020-05-26,US_MO_29019,45.4,,,,,,,,
2020-05-26,US_MO_29021,40.83,,,,,,,,
2020-05-26,US_MO_29023,21.05,,,,,,,,
2020-05-26,US_MO_29027,61.53,,,,,,,,
2020-05-26,US_MO_29029,232.02,,,,,,,,
2020-05-26,US_MO_29031,52.45,,,,,,,,
2020-05-26,US_MO_29037,43.49,,,,,,,,
2020-05-26,US_MO_29043,61.8,,,,,,,,
2020-05-26,US_MO_29047,18.23,,,,,,,,
2020-05-26,US_MO_29049,34.41,,,,,,,,
2020-05-26,US_MO_29051,38.54,,,,,,,,
2020-05-26,US_MO_29053,45.44,,,,,,,,
2020-05-26,US_MO_29055,58.5,,,,,,,,
2020-05-26,US_MO_29069,26.09,,,,,,,,
2020-05-26,US_MO_29071,41.41,,,,,,,,
2020-05-26,US_MO_29077,23.71,,,,,,,,
2020-05-26,US_MO_29083,61.54,,,,,,,,
2020-05-26,US_MO_29091,49.48,,,,,,,,
2020-05-26,US_MO_29095,10.85,,,,,,,,
2020-05-26,US_MO_29097,42.54,,,,,,,,
2020-05-26,US_MO_29099,34.64,,,,,,,,
2020-05-26,US_MO_29101,22.17,,,,,,,,
2020-05-26,US_MO_29105,44.81,,,,,,,,
2020-05-26,US_MO_29107,42.08,,,,,,,,
2020-05-26,US_MO_29109,32.72,,,,,,,,
2020-05-26,US_MO_29113,42.14,,,,,,,,
2020-05-26,US_MO_29119,52.36,,,,,,,,
2020-05-26,US_MO_29127,67.1,,,,,,,,
2020-05-26,US_MO_29131,161.39,,,,,,,,
2020-05-26,US_MO_29139,38.64,,,,,,,,
2020-05-26,US_MO_29143,41.56,,,,,,,,
2020-05-26,US_MO_29145,32.33,,,,,,,,
2020-05-26,US_MO_29147,0.76,,,,,,,,
2020-05-26,US_MO_29155,45.84,,,,,,,,
2020-05-26,US_MO_29157,26.38,,,,,,,,
2020-05-26,US_MO_29159,63.73,,,,,,,,
2020-05-26,US_MO_29161,46.73,,,,,,,,
2020-05-26,US_MO_29165,0.67,,,,,,,,
2020-05-26,US_MO_29167,36.45,,,,,,,,
2020-05-26,US_MO_29169,25.46,,,,,,,,
2020-05-26,US_MO_29175,26.68,,,,,,,,
2020-05-26,US_MO_29177,22.75,,,,,,,,
2020-05-26,US_MO_29183,30.81,,,,,,,,
2020-05-26,US_MO_29185,-0.04,,,,,,,,
2020-05-26,US_MO_29186,28.05,,,,,,,,
2020-05-26,US_MO_29187,52.36,,,,,,,,
2020-05-26,US_MO_29189,5.39,,,,,,,,
2020-05-26,US_MO_29195,20.12,,,,,,,,
2020-05-26,US_MO_29201,55.79,,,,,,,,
2020-05-26,US_MO_29207,62.2,,,,,,,,
2020-05-26,US_MO_29209,172.65,,,,,,,,
2020-05-26,US_MO_29213,93.52,,,,,,,,
2020-05-26,US_MO_29217,43.61,,,,,,,,
2020-05-26,US_MO_29219,43.65,,,,,,,,
2020-05-26,US_MO_29225,58.81,,,,,,,,
2020-05-26,US_MS,35.86,,,,,,,,
2020-05-26,US_MS_28001,22.96,,,,,,,,
2020-05-26,US_MS_28003,49.66,,,,,,,,
2020-05-26,US_MS_28007,61.16,,,,,,,,
2020-05-26,US_MS_28011,3.94,,,,,,,,
2020-05-26,US_MS_28017,35.17,,,,,,,,
2020-05-26,US_MS_28023,58.17,,,,,,,,
2020-05-26,US_MS_28025,43.9,,,,,,,,
2020-05-26,US_MS_28027,30.85,,,,,,,,
2020-05-26,US_MS_28029,28.61,,,,,,,,
2020-05-26,US_MS_28031,75.99,,,,,,,,
2020-05-26,US_MS_28033,35.19,,,,,,,,
2020-05-26,US_MS_28035,44.29,,,,,,,,
2020-05-26,US_MS_28039,53.85,,,,,,,,
2020-05-26,US_MS_28043,32.75,,,,,,,,
2020-05-26,US_MS_28045,46.54,,,,,,,,
2020-05-26,US_MS_28047,53.18,,,,,,,,
2020-05-26,US_MS_28049,19.31,,,,,,,,
2020-05-26,US_MS_28051,5.26,,,,,,,,
2020-05-26,US_MS_28057,53.8,,,,,,,,
2020-05-26,US_MS_28059,46.66,,,,,,,,
2020-05-26,US_MS_28061,28.69,,,,,,,,
2020-05-26,US_MS_28067,54.72,,,,,,,,
2020-05-26,US_MS_28071,30.44,,,,,,,,
2020-05-26,US_MS_28073,48.26,,,,,,,,
2020-05-26,US_MS_28075,41.07,,,,,,,,
2020-05-26,US_MS_28079,17.64,,,,,,,,
2020-05-26,US_MS_28081,29.79,,,,,,,,
2020-05-26,US_MS_28083,35.13,,,,,,,,
2020-05-26,US_MS_28085,45.8,,,,,,,,
2020-05-26,US_MS_28087,26.79,,,,,,,,
2020-05-26,US_MS_28089,37.31,,,,,,,,
2020-05-26,US_MS_28091,69.14,,,,,,,,
2020-05-26,US_MS_28093,39.28,,,,,,,,
2020-05-26,US_MS_28095,39.83,,,,,,,,
2020-05-26,US_MS_28097,30.95,,,,,,,,
2020-05-26,US_MS_28099,25.2,,,,,,,,
2020-05-26,US_MS_28101,33.96,,,,,,,,
2020-05-26,US_MS_28105,-10.51,,,,,,,,
2020-05-26,US_MS_28107,31.4,,,,,,,,
2020-05-26,US_MS_28109,34.07,,,,,,,,
2020-05-26,US_MS_28113,57.71,,,,,,,,
2020-05-26,US_MS_28115,32.71,,,,,,,,
2020-05-26,US_MS_28117,27.5,,,,,,,,
2020-05-26,US_MS_28121,31.48,,,,,,,,
2020-05-26,US_MS_28123,29.16,,,,,,,,
2020-05-26,US_MS_28127,69.57,,,,,,,,
2020-05-26,US_MS_28131,31.86,,,,,,,,
2020-05-26,US_MS_28133,2.98,,,,,,,,
2020-05-26,US_MS_28137,29.47,,,,,,,,
2020-05-26,US_MS_28139,42.24,,,,,,,,
2020-05-26,US_MS_28141,76.01,,,,,,,,
2020-05-26,US_MS_28143,26.85,,,,,,,,
2020-05-26,US_MS_28145,36.81,,,,,,,,
2020-05-26,US_MS_28149,37.08,,,,,,,,
2020-05-26,US_MS_28151,8.12,,,,,,,,
2020-05-26,US_MS_28153,61.46,,,,,,,,
2020-05-26,US_MS_28159,6.89,,,,,,,,
2020-05-26,US_MS_28161,19.17,,,,,,,,
2020-05-26,US_MS_28163,51.85,,,,,,,,
2020-05-26,US_MT,73.13,,,,,,,,
2020-05-26,US_MT_30001,6.99,,,,,,,,
2020-05-26,US_MT_30013,83.38,,,,,,,,
2020-05-26,US_MT_30029,83.01,,,,,,,,
2020-05-26,US_MT_30031,44.48,,,,,,,,
2020-05-26,US_MT_30047,90.12,,,,,,,,
2020-05-26,US_MT_30049,59.77,,,,,,,,
2020-05-26,US_MT_30057,-1.87,,,,,,,,
2020-05-26,US_MT_30063,78.45,,,,,,,,
2020-05-26,US_MT_30081,153.55,,,,,,,,
2020-05-26,US_MT_30093,75.77,,,,,,,,
2020-05-26,US_MT_30111,78.91,,,,,,,,
2020-05-26,US_NC,24.45,,,,,,,,
2020-05-26,US_NC_37001,29.73,,,,,,,,
2020-05-26,US_NC_37003,43.04,,,,,,,,
2020-05-26,US_NC_37007,87.66,,,,,,,,
2020-05-26,US_NC_37009,51.51,,,,,,,,
2020-05-26,US_NC_37011,45.43,,,,,,,,
2020-05-26,US_NC_37013,60.26,,,,,,,,
2020-05-26,US_NC_37017,64.33,,,,,,,,
2020-05-26,US_NC_37019,108.87,,,,,,,,
2020-05-26,US_NC_37021,11.65,,,,,,,,
2020-05-26,US_NC_37023,58.37,,,,,,,,
2020-05-26,US_NC_37025,33.45,,,,,,,,
2020-05-26,US_NC_37027,34.91,,,,,,,,
2020-05-26,US_NC_37031,154.05,,,,,,,,
2020-05-26,US_NC_37033,47.87,,,,,,,,
2020-05-26,US_NC_37035,34.46,,,,,,,,
2020-05-26,US_NC_37037,32.78,,,,,,,,
2020-05-26,US_NC_37039,65.86,,,,,,,,
2020-05-26,US_NC_37045,43.21,,,,,,,,
2020-05-26,US_NC_37047,100.33,,,,,,,,
2020-05-26,US_NC_37049,59.52,,,,,,,,
2020-05-26,US_NC_37051,43.78,,,,,,,,
2020-05-26,US_NC_37053,310,,,,,,,,
2020-05-26,US_NC_37055,372.39,,,,,,,,
2020-05-26,US_NC_37057,48.98,,,,,,,,
2020-05-26,US_NC_37059,37.53,,,,,,,,
2020-05-26,US_NC_37061,73.84,,,,,,,,
2020-05-26,US_NC_37063,-3.4,,,,,,,,
2020-05-26,US_NC_37065,45.72,,,,,,,,
2020-05-26,US_NC_37067,21.15,,,,,,,,
2020-05-26,US_NC_37069,27.21,,,,,,,,
2020-05-26,US_NC_37071,27.3,,,,,,,,
2020-05-26,US_NC_37077,32.73,,,,,,,,
2020-05-26,US_NC_37079,47.51,,,,,,,,
2020-05-26,US_NC_37081,21.49,,,,,,,,
2020-05-26,US_NC_37083,74.31,,,,,,,,
2020-05-26,US_NC_37085,43.68,,,,,,,,
2020-05-26,US_NC_37087,46.36,,,,,,,,
2020-05-26,US_NC_37089,29.19,,,,,,,,
2020-05-26,US_NC_37091,8.96,,,,,,,,
2020-05-26,US_NC_37093,61.65,,,,,,,,
2020-05-26,US_NC_37097,36.19,,,,,,,,
2020-05-26,US_NC_37099,32.87,,,,,,,,
2020-05-26,US_NC_37101,43.82,,,,,,,,
2020-05-26,US_NC_37103,51.67,,,,,,,,
2020-05-26,US_NC_37105,32.48,,,,,,,,
2020-05-26,US_NC_37107,55.13,,,,,,,,
2020-05-26,US_NC_37109,40.67,,,,,,,,
2020-05-26,US_NC_37111,49.44,,,,,,,,
2020-05-26,US_NC_37113,61.84,,,,,,,,
2020-05-26,US_NC_37115,58.49,,,,,,,,
2020-05-26,US_NC_37117,48.99,,,,,,,,
2020-05-26,US_NC_37119,5.48,,,,,,,,
2020-05-26,US_NC_37123,85.6,,,,,,,,
2020-05-26,US_NC_37125,52.9,,,,,,,,
2020-05-26,US_NC_37127,53.35,,,,,,,,
2020-05-26,US_NC_37129,40.15,,,,,,,,
2020-05-26,US_NC_37131,97.44,,,,,,,,
2020-05-26,US_NC_37133,65.91,,,,,,,,
2020-05-26,US_NC_37135,-4.68,,,,,,,,
2020-05-26,US_NC_37139,36.52,,,,,,,,
2020-05-26,US_NC_37141,85.52,,,,,,,,
2020-05-26,US_NC_37145,64.4,,,,,,,,
2020-05-26,US_NC_37147,14.03,,,,,,,,
2020-05-26,US_NC_37149,41.5,,,,,,,,
2020-05-26,US_NC_37151,48.39,,,,,,,,
2020-05-26,US_NC_37153,109.73,,,,,,,,
2020-05-26,US_NC_37155,55.09,,,,,,,,
2020-05-26,US_NC_37157,42.88,,,,,,,,
2020-05-26,US_NC_37159,38.36,,,,,,,,
2020-05-26,US_NC_37161,56.97,,,,,,,,
2020-05-26,US_NC_37163,56.47,,,,,,,,
2020-05-26,US_NC_37165,75.89,,,,,,,,
2020-05-26,US_NC_37167,45.69,,,,,,,,
2020-05-26,US_NC_37169,62.75,,,,,,,,
2020-05-26,US_NC_37171,52.71,,,,,,,,
2020-05-26,US_NC_37173,116.19,,,,,,,,
2020-05-26,US_NC_37175,46.39,,,,,,,,
2020-05-26,US_NC_37179,28.05,,,,,,,,
2020-05-26,US_NC_37181,54.41,,,,,,,,
2020-05-26,US_NC_37183,7.14,,,,,,,,
2020-05-26,US_NC_37185,83.77,,,,,,,,
2020-05-26,US_NC_37189,-14.44,,,,,,,,
2020-05-26,US_NC_37191,48.81,,,,,,,,
2020-05-26,US_NC_37193,35.73,,,,,,,,
2020-05-26,US_NC_37195,46.53,,,,,,,,
2020-05-26,US_NC_37197,43.4,,,,,,,,
2020-05-26,US_ND,44.29,,,,,,,,
2020-05-26,US_ND_38015,58.49,,,,,,,,
2020-05-26,US_ND_38017,39.26,,,,,,,,
2020-05-26,US_ND_38035,38.55,,,,,,,,
2020-05-26,US_ND_38053,-13.94,,,,,,,,
2020-05-26,US_ND_38059,89.91,,,,,,,,
2020-05-26,US_ND_38061,11.25,,,,,,,,
2020-05-26,US_ND_38077,10.59,,,,,,,,
2020-05-26,US_ND_38089,53.62,,,,,,,,
2020-05-26,US_ND_38093,53.26,,,,,,,,
2020-05-26,US_ND_38101,75.76,,,,,,,,
2020-05-26,US_ND_38105,20.37,,,,,,,,
2020-05-26,US_NE,29.64,,,,,,,,
2020-05-26,US_NE_31001,47.9,,,,,,,,
2020-05-26,US_NE_31019,63.44,,,,,,,,
2020-05-26,US_NE_31025,42.3,,,,,,,,
2020-05-26,US_NE_31043,31.6,,,,,,,,
2020-05-26,US_NE_31047,82.28,,,,,,,,
2020-05-26,US_NE_31053,40.57,,,,,,,,
2020-05-26,US_NE_31055,19.13,,,,,,,,
2020-05-26,US_NE_31067,20.58,,,,,,,,
2020-05-26,US_NE_31079,48.55,,,,,,,,
2020-05-26,US_NE_31101,109.6,,,,,,,,
2020-05-26,US_NE_31109,16.67,,,,,,,,
2020-05-26,US_NE_31111,84.32,,,,,,,,
2020-05-26,US_NE_31119,41.84,,,,,,,,
2020-05-26,US_NE_31131,48,,,,,,,,
2020-05-26,US_NE_31141,57.84,,,,,,,,
2020-05-26,US_NE_31153,39.16,,,,,,,,
2020-05-26,US_NE_31155,50.21,,,,,,,,
2020-05-26,US_NE_31157,78.61,,,,,,,,
2020-05-26,US_NE_31159,28.29,,,,,,,,
2020-05-26,US_NE_31177,24.96,,,,,,,,
2020-05-26,US_NE_31185,52.29,,,,,,,,
2020-05-26,US_NH,22.63,,,,,,,,
2020-05-26,US_NH_33001,57.33,,,,,,,,
2020-05-26,US_NH_33003,37.07,,,,,,,,
2020-05-26,US_NH_33005,42.97,,,,,,,,
2020-05-26,US_NH_33007,20.13,,,,,,,,
2020-05-26,US_NH_33009,-0.39,,,,,,,,
2020-05-26,US_NH_33011,18.16,,,,,,,,
2020-05-26,US_NH_33013,8.62,,,,,,,,
2020-05-26,US_NH_33015,26.69,,,,,,,,
2020-05-26,US_NH_33017,32.78,,,,,,,,
2020-05-26,US_NH_33019,26.91,,,,,,,,
2020-05-26,US_NJ,1.33,,,,,,,,
2020-05-26,US_NJ_34001,23.73,,,,,,,,
2020-05-26,US_NJ_34003,-10.17,,,,,,,,
2020-05-26,US_NJ_34005,1.6,,,,,,,,
2020-05-26,US_NJ_34007,6.67,,,,,,,,
2020-05-26,US_NJ_34009,196.38,,,,,,,,
2020-05-26,US_NJ_34011,31.61,,,,,,,,
2020-05-26,US_NJ_34013,-11.77,,,,,,,,
2020-05-26,US_NJ_34015,14.25,,,,,,,,
2020-05-26,US_NJ_34017,-12.73,,,,,,,,
2020-05-26,US_NJ_34019,8.91,,,,,,,,
2020-05-26,US_NJ_34021,-12.41,,,,,,,,
2020-05-26,US_NJ_34023,-8.21,,,,,,,,
2020-05-26,US_NJ_34025,25.82,,,,,,,,
2020-05-26,US_NJ_34027,-10.01,,,,,,,,
2020-05-26,US_NJ_34029,39.05,,,,,,,,
2020-05-26,US_NJ_34031,-8.02,,,,,,,,
2020-05-26,US_NJ_34033,22.25,,,,,,,,
2020-05-26,US_NJ_34035,-11.63,,,,,,,,
2020-05-26,US_NJ_34037,20.39,,,,,,,,
2020-05-26,US_NJ_34039,-4.41,,,,,,,,
2020-05-26,US_NJ_34041,20.42,,,,,,,,
2020-05-26,US_NM,12.59,,,,,,,,
2020-05-26,US_NM_35001,4.65,,,,,,,,
2020-05-26,US_NM_35005,36.91,,,,,,,,
2020-05-26,US_NM_35006,49.81,,,,,,,,
2020-05-26,US_NM_35007,57.77,,,,,,,,
2020-05-26,US_NM_35009,26.78,,,,,,,,
2020-05-26,US_NM_35013,16.54,,,,,,,,
2020-05-26,US_NM_35015,-10.37,,,,,,,,
2020-05-26,US_NM_35017,32.74,,,,,,,,
2020-05-26,US_NM_35019,38.82,,,,,,,,
2020-05-26,US_NM_35023,17.24,,,,,,,,
2020-05-26,US_NM_35025,-2.4,,,,,,,,
2020-05-26,US_NM_35027,22.06,,,,,,,,
2020-05-26,US_NM_35029,21.37,,,,,,,,
2020-05-26,US_NM_35031,38.45,,,,,,,,
2020-05-26,US_NM_35035,17.71,,,,,,,,
2020-05-26,US_NM_35037,27.02,,,,,,,,
2020-05-26,US_NM_35039,34.96,,,,,,,,
2020-05-26,US_NM_35041,15.05,,,,,,,,
2020-05-26,US_NM_35043,18.81,,,,,,,,
2020-05-26,US_NM_35045,48.09,,,,,,,,
2020-05-26,US_NM_35047,45.49,,,,,,,,
2020-05-26,US_NM_35049,9.57,,,,,,,,
2020-05-26,US_NM_35053,-4.32,,,,,,,,
2020-05-26,US_NM_35055,16.51,,,,,,,,
2020-05-26,US_NM_35057,48.67,,,,,,,,
2020-05-26,US_NM_35061,27.83,,,,,,,,
2020-05-26,US_NV,3.28,,,,,,,,
2020-05-26,US_NV_32001,91.33,,,,,,,,
2020-05-26,US_NV_32003,-1.26,,,,,,,,
2020-05-26,US_NV_32005,7.97,,,,,,,,
2020-05-26,US_NV_32007,75.38,,,,,,,,
2020-05-26,US_NV_32013,122.27,,,,,,,,
2020-05-26,US_NV_32019,59.01,,,,,,,,
2020-05-26,US_NV_32023,49.14,,,,,,,,
2020-05-26,US_NV_32031,18.41,,,,,,,,
2020-05-26,US_NV_32510,32.96,,,,,,,,
2020-05-26,US_NY,-9.76,,,,,,,,
2020-05-26,US_NY_36001,-4.59,,,,,,,,
2020-05-26,US_NY_36003,31.14,,,,,,,,
2020-05-26,US_NY_36005,-6.4,,,,,,,,
2020-05-26,US_NY_36007,35.85,,,,,,,,
2020-05-26,US_NY_36009,32.26,,,,,,,,
2020-05-26,US_NY_36011,60.57,,,,,,,,
2020-05-26,US_NY_36013,50.2,,,,,,,,
2020-05-26,US_NY_36015,24.66,,,,,,,,
2020-05-26,US_NY_36017,55.38,,,,,,,,
2020-05-26,US_NY_36019,26.76,,,,,,,,
2020-05-26,US_NY_36021,33.82,,,,,,,,
2020-05-26,US_NY_36023,24.36,,,,,,,,
2020-05-26,US_NY_36025,35.02,,,,,,,,
2020-05-26,US_NY_36027,13.55,,,,,,,,
2020-05-26,US_NY_36029,9.62,,,,,,,,
2020-05-26,US_NY_36031,10.77,,,,,,,,
2020-05-26,US_NY_36033,32.29,,,,,,,,
2020-05-26,US_NY_36035,61.18,,,,,,,,
2020-05-26,US_NY_36037,16.63,,,,,,,,
2020-05-26,US_NY_36039,43.38,,,,,,,,
2020-05-26,US_NY_36043,49.13,,,,,,,,
2020-05-26,US_NY_36045,49.17,,,,,,,,
2020-05-26,US_NY_36047,-13.87,,,,,,,,
2020-05-26,US_NY_36049,72.88,,,,,,,,
2020-05-26,US_NY_36051,35.55,,,,,,,,
2020-05-26,US_NY_36053,47.95,,,,,,,,
2020-05-26,US_NY_36055,13.74,,,,,,,,
2020-05-26,US_NY_36057,40.22,,,,,,,,
2020-05-26,US_NY_36059,-9.18,,,,,,,,
2020-05-26,US_NY_36061,-63.35,,,,,,,,
2020-05-26,US_NY_36063,28.95,,,,,,,,
2020-05-26,US_NY_36065,38.36,,,,,,,,
2020-05-26,US_NY_36067,15.51,,,,,,,,
2020-05-26,US_NY_36069,25.2,,,,,,,,
2020-05-26,US_NY_36071,11.62,,,,,,,,
2020-05-26,US_NY_36073,80.97,,,,,,,,
2020-05-26,US_NY_36075,58.44,,,,,,,,
2020-05-26,US_NY_36077,5.07,,,,,,,,
2020-05-26,US_NY_36079,17.77,,,,,,,,
2020-05-26,US_NY_36081,-20.67,,,,,,,,
2020-05-26,US_NY_36083,13.89,,,,,,,,
2020-05-26,US_NY_36085,0.79,,,,,,,,
2020-05-26,US_NY_36087,-2.43,,,,,,,,
2020-05-26,US_NY_36089,47.08,,,,,,,,
2020-05-26,US_NY_36091,29.31,,,,,,,,
2020-05-26,US_NY_36093,16.79,,,,,,,,
2020-05-26,US_NY_36095,50.67,,,,,,,,
2020-05-26,US_NY_36097,123.43,,,,,,,,
2020-05-26,US_NY_36099,25.51,,,,,,,,
2020-05-26,US_NY_36101,36.62,,,,,,,,
2020-05-26,US_NY_36103,8.95,,,,,,,,
2020-05-26,US_NY_36105,37.1,,,,,,,,
2020-05-26,US_NY_36107,29.73,,,,,,,,
2020-05-26,US_NY_36109,29.91,,,,,,,,
2020-05-26,US_NY_36111,24.56,,,,,,,,
2020-05-26,US_NY_36113,60.33,,,,,,,,
2020-05-26,US_NY_36115,35.76,,,,,,,,
2020-05-26,US_NY_36117,52.98,,,,,,,,
2020-05-26,US_NY_36119,-10.17,,,,,,,,
2020-05-26,US_NY_36121,61.82,,,,,,,,
2020-05-26,US_NY_36123,99.38,,,,,,,,
2020-05-26,US_OH,35.17,,,,,,,,
2020-05-26,US_OH_39001,62.16,,,,,,,,
2020-05-26,US_OH_39003,40.13,,,,,,,,
2020-05-26,US_OH_39005,50.74,,,,,,,,
2020-05-26,US_OH_39007,85,,,,,,,,
2020-05-26,US_OH_39009,-14.06,,,,,,,,
2020-05-26,US_OH_39011,56.44,,,,,,,,
2020-05-26,US_OH_39013,41.6,,,,,,,,
2020-05-26,US_OH_39015,53.75,,,,,,,,
2020-05-26,US_OH_39017,38.93,,,,,,,,
2020-05-26,US_OH_39019,71.06,,,,,,,,
2020-05-26,US_OH_39021,42.04,,,,,,,,
2020-05-26,US_OH_39023,42.08,,,,,,,,
2020-05-26,US_OH_39025,44.8,,,,,,,,
2020-05-26,US_OH_39027,29,,,,,,,,
2020-05-26,US_OH_39029,48.44,,,,,,,,
2020-05-26,US_OH_39031,41.82,,,,,,,,
2020-05-26,US_OH_39033,51.43,,,,,,,,
2020-05-26,US_OH_39035,27.44,,,,,,,,
2020-05-26,US_OH_39037,42.17,,,,,,,,
2020-05-26,US_OH_39039,44.87,,,,,,,,
2020-05-26,US_OH_39041,49.94,,,,,,,,
2020-05-26,US_OH_39043,63.59,,,,,,,,
2020-05-26,US_OH_39045,60.72,,,,,,,,
2020-05-26,US_OH_39047,49.43,,,,,,,,
2020-05-26,US_OH_39049,17.9,,,,,,,,
2020-05-26,US_OH_39051,49.81,,,,,,,,
2020-05-26,US_OH_39053,49.78,,,,,,,,
2020-05-26,US_OH_39055,51.18,,,,,,,,
2020-05-26,US_OH_39057,40.17,,,,,,,,
2020-05-26,US_OH_39059,49.41,,,,,,,,
2020-05-26,US_OH_39061,18.28,,,,,,,,
2020-05-26,US_OH_39063,49.31,,,,,,,,
2020-05-26,US_OH_39065,21.15,,,,,,,,
2020-05-26,US_OH_39069,42.23,,,,,,,,
2020-05-26,US_OH_39071,75.33,,,,,,,,
2020-05-26,US_OH_39073,124.18,,,,,,,,
2020-05-26,US_OH_39075,67.5,,,,,,,,
2020-05-26,US_OH_39077,52.27,,,,,,,,
2020-05-26,US_OH_39079,62.61,,,,,,,,
2020-05-26,US_OH_39081,36.7,,,,,,,,
2020-05-26,US_OH_39083,52.23,,,,,,,,
2020-05-26,US_OH_39085,61.1,,,,,,,,
2020-05-26,US_OH_39087,87.3,,,,,,,,
2020-05-26,US_OH_39089,39.87,,,,,,,,
2020-05-26,US_OH_39091,79.16,,,,,,,,
2020-05-26,US_OH_39093,50.4,,,,,,,,
2020-05-26,US_OH_39095,45.14,,,,,,,,
2020-05-26,US_OH_39097,47.02,,,,,,,,
2020-05-26,US_OH_39099,47.93,,,,,,,,
2020-05-26,US_OH_39101,58.71,,,,,,,,
2020-05-26,US_OH_39103,52.02,,,,,,,,
2020-05-26,US_OH_39105,50.83,,,,,,,,
2020-05-26,US_OH_39107,50.48,,,,,,,,
2020-05-26,US_OH_39109,42.07,,,,,,,,
2020-05-26,US_OH_39113,41.9,,,,,,,,
2020-05-26,US_OH_39117,55.46,,,,,,,,
2020-05-26,US_OH_39119,43.34,,,,,,,,
2020-05-26,US_OH_39123,140.44,,,,,,,,
2020-05-26,US_OH_39125,52.1,,,,,,,,
2020-05-26,US_OH_39127,59.1,,,,,,,,
2020-05-26,US_OH_39129,45.21,,,,,,,,
2020-05-26,US_OH_39131,44.69,,,,,,,,
2020-05-26,US_OH_39133,26.79,,,,,,,,
2020-05-26,US_OH_39135,62.77,,,,,,,,
2020-05-26,US_OH_39137,39.56,,,,,,,,
2020-05-26,US_OH_39139,45.66,,,,,,,,
2020-05-26,US_OH_39141,51.63,,,,,,,,
2020-05-26,US_OH_39143,40.59,,,,,,,,
2020-05-26,US_OH_39145,55.14,,,,,,,,
2020-05-26,US_OH_39147,41.62,,,,,,,,
2020-05-26,US_OH_39149,91.12,,,,,,,,
2020-05-26,US_OH_39151,51.4,,,,,,,,
2020-05-26,US_OH_39153,36.38,,,,,,,,
2020-05-26,US_OH_39155,54.96,,,,,,,,
2020-05-26,US_OH_39157,53.13,,,,,,,,
2020-05-26,US_OH_39159,39.19,,,,,,,,
2020-05-26,US_OH_39161,62.46,,,,,,,,
2020-05-26,US_OH_39165,41.39,,,,,,,,
2020-05-26,US_OH_39167,41.58,,,,,,,,
2020-05-26,US_OH_39169,43.88,,,,,,,,
2020-05-26,US_OH_39171,67.01,,,,,,,,
2020-05-26,US_OH_39173,37.99,,,,,,,,
2020-05-26,US_OH_39175,59.54,,,,,,,,
2020-05-26,US_OK,26.71,,,,,,,,
2020-05-26,US_OK_40005,63.6,,,,,,,,
