date,key,noaa_station,noaa_distance,minimum_temperature,maximum_temperature,rainfall,snowfall
2020-05-19,US_VA_51089,USC00445300,4.18,14.4,19.4,279,0
2020-05-19,US_VA_51093,USC00448192,22.264,11.7,16.1,99,0
2020-05-19,US_VA_51095,USC00449151,5.921,12.2,17.2,8,
2020-05-19,US_VA_51103,USC00449025,37.912,11.7,17.8,0,0
2020-05-19,US_VA_51107,USC00444909,8.342,12.2,18.9,0,0
2020-05-19,US_VA_51109,USC00445050,7.073,8.9,16.7,3,
2020-05-19,US_VA_51111,USC00444568,22.618,11.1,17.8,25,0
2020-05-19,US_VA_51113,USC00447904,18.306,13.3,16.7,53,
2020-05-19,US_VA_51115,USW00003739,34.368,12.5,15.6,0,
2020-05-19,US_VA_51117,USC00444414,10.789,13.3,19.4,28,
2020-05-19,US_VA_51119,USC00449025,26.029,11.7,17.8,0,0
2020-05-19,US_VA_51121,USC00440766,4.347,9.4,22.2,165,0
2020-05-19,US_VA_51127,USC00449025,18.7,11.7,17.8,0,0
2020-05-19,US_VA_51131,USW00003739,1.059,12.5,15.6,0,
2020-05-19,US_VA_51137,USC00446712,9.676,13.3,16.7,43,0
2020-05-19,US_VA_51141,USC00448170,5.797,13.9,22.8,254,0
2020-05-19,US_VA_51143,USC00441614,0.958,12.2,19.4,439,
2020-05-19,US_VA_51145,USC00442142,13.493,12.2,16.1,0,0
2020-05-19,US_VA_51149,USR0000VJAM,7.183,11.1,16.7,,
2020-05-19,US_VA_51153,USC00445204,3.86,13.3,18.3,0,
2020-05-19,US_VA_51155,USC00446955,6.604,10.6,24.4,163,
2020-05-19,US_VA_51157,USC00447985,6.291,12.2,16.7,15,
2020-05-19,US_VA_51161,USW00013741,10.717,8.3,15.6,721,0
2020-05-19,US_VA_51163,USC00444876,3.837,11.1,22.8,142,0
2020-05-19,US_VA_51165,USC00442208,8.714,12.2,19.4,41,0
2020-05-19,US_VA_51167,USC00444777,6.872,15.6,23.3,81,0
2020-05-19,US_VA_51169,USC00404858,23.232,12.2,20,51,
2020-05-19,US_VA_51173,USC00447506,22.148,12.2,24.4,117,0
2020-05-19,US_VA_51175,USC00448800,27.32,11.1,15.6,64,0
2020-05-19,US_VA_51177,USC00443204,21.116,12.8,17.8,5,
2020-05-19,US_VA_51179,USC00443204,13.626,12.8,17.8,5,
2020-05-19,US_VA_51181,USW00093773,18.384,12.2,16.1,48,0
2020-05-19,US_VA_51185,USC00441209,20.308,11.7,22.2,56,0
2020-05-19,US_VA_51187,USC00443229,2.5,13.3,16.7,0,
2020-05-19,US_VA_51191,USC00440021,5.733,16.1,25,140,
2020-05-19,US_VA_51197,USC00449301,4.646,11.1,24.4,102,0
2020-05-19,US_VA_51199,USW00093741,10.867,13.3,17.2,15,0
2020-05-19,US_VA_51510,USC00186800,4.665,12.2,19.4,0,0
2020-05-19,US_VA_51520,USC00440021,19.931,16.1,25,140,
2020-05-19,US_VA_51530,USC00444876,8.788,11.1,22.8,142,0
2020-05-19,US_VA_51540,USW00003759,3.79,9.8,14.4,11,
2020-05-19,US_VA_51550,USC00446147,12.626,11.7,15.6,51,
2020-05-19,US_VA_51570,USC00446656,2.751,11.1,16.1,18,
2020-05-19,US_VA_51580,USC00442044,2.767,,25,112,0
2020-05-19,US_VA_51590,USC00442245,4.568,8.3,12.8,318,0
2020-05-19,US_VA_51595,USC00442790,2.015,13.9,20,23,
2020-05-19,US_VA_51600,USC00448737,4.595,12.2,18.3,0,0
2020-05-19,US_VA_51620,USC00315996,28.148,14.4,19.4,13,
2020-05-19,US_VA_51630,USC00443204,2.363,12.8,17.8,5,
2020-05-19,US_VA_51640,USC00443272,1.175,13.9,23.3,86,
2020-05-19,US_VA_51660,USC00442208,5.814,12.2,19.4,41,0
2020-05-19,US_VA_51670,USC00444101,2.49,13.9,17.8,8,
2020-05-19,US_VA_51678,USC00444876,0.895,11.1,22.8,142,0
2020-05-19,US_VA_51680,USW00013733,9.766,9.4,15.6,406,0
2020-05-19,US_VA_51683,USC00445204,2.452,13.3,18.3,0,
2020-05-19,US_VA_51685,USC00445204,5.61,13.3,18.3,0,
2020-05-19,US_VA_51690,USC00445300,2.196,14.4,19.4,279,0
2020-05-19,US_VA_51700,USW00093741,6.835,13.3,17.2,15,0
2020-05-19,US_VA_51710,USC00446147,4.43,11.7,15.6,51,
2020-05-19,US_VA_51730,USC00446656,2.97,11.1,16.1,18,
2020-05-19,US_VA_51735,USW00093741,10.564,13.3,17.2,15,0
2020-05-19,US_VA_51740,USC00446147,7.321,11.7,15.6,51,
2020-05-19,US_VA_51750,USC00446999,8.28,13.3,23.3,137,
2020-05-19,US_VA_51760,USW00013740,13.292,11.7,17.8,0,0
2020-05-19,US_VA_51770,USW00013741,6.656,8.3,15.6,721,0
2020-05-19,US_VA_51775,USW00013741,7.957,8.3,15.6,721,0
2020-05-19,US_VA_51790,USC00448062,1.419,10.6,24.4,183,0
2020-05-19,US_VA_51800,USC00448192,1.468,11.7,16.1,99,0
2020-05-19,US_VA_51820,USC00448941,2.07,12.8,18.9,86,0
2020-05-19,US_VA_51830,USC00449151,3.447,12.2,17.2,8,
2020-05-19,US_VI,VQW00011640,14.081,25.6,30.6,0,0
2020-05-19,US_VT,USC00436893,17.896,2.8,23.3,0,
2020-05-19,US_VT_50003,USW00054781,19.068,7.2,20,0,0
2020-05-19,US_VT_50005,USC00437054,7.397,2.8,22.2,0,0
2020-05-19,US_VT_50007,USW00014742,1.982,3.9,22.8,0,0
2020-05-19,US_VT_50009,USR0000VNUL,6.446,2.8,22.2,,
2020-05-19,US_VT_50011,USC00432773,12.768,3.3,21.1,0,0
2020-05-19,US_VT_50015,USC00434290,7.389,6.1,20,0,0
2020-05-19,US_VT_50017,USC00431565,4.607,2.8,19.4,0,0
2020-05-19,US_VT_50019,USC00435542,11.818,2.2,20,0,0
2020-05-19,US_VT_50021,USC00436995,6.91,3.3,21.1,0,0
2020-05-19,US_VT_50027,USC00439984,8.277,2.2,22.2,0,
2020-05-19,US_WA,USC00459074,16.33,9.4,21.1,0,0
2020-05-19,US_WA_53001,USC00454679,1.427,9.4,16.7,28,0
2020-05-19,US_WA_53003,USS0017C06S,16.779,7.4,10.8,127,
2020-05-19,US_WA_53005,USC00457015,19.455,11.7,18.9,18,
2020-05-19,US_WA_53007,USC00456534,9.564,,,,
2020-05-19,US_WA_53013,USC00452030,6.541,9.4,16.1,23,
2020-05-19,US_WA_53017,USR0000WDOU,20.53,8.9,19.4,,
2020-05-19,US_WA_53019,USR0000WBRO,15.053,5,16.7,,
2020-05-19,US_WA_53021,USC00457247,20.772,11.1,21.7,30,
2020-05-19,US_WA_53023,USR0000WALD,17.636,6.1,8.3,,
2020-05-19,US_WA_53025,USW00024110,11.397,10.6,21.1,10,
2020-05-19,US_WA_53027,USC00453826,15.237,7.2,18.3,0,
2020-05-19,US_WA_53031,USS0023B17S,15.776,0.3,10.5,0,
2020-05-19,US_WA_53033,USC00451233,8.836,7.8,15.6,0,0
2020-05-19,US_WA_53035,USC00450872,8.282,10.6,19.4,0,
2020-05-19,US_WA_53039,USC00453222,8.009,7.2,17.8,107,0
2020-05-19,US_WA_53041,USC00455110,17.052,0.6,33.3,0,0
2020-05-19,US_WA_53045,USC00451939,2.742,7.8,20.6,13,
2020-05-19,US_WA_53047,USS0019A09S,9.89,7.8,15.6,0,
2020-05-19,US_WA_53049,USC00456914,11.059,7.2,18.9,13,
2020-05-19,US_WA_53051,USS0017A01S,19.256,1.1,14.1,25,
2020-05-19,US_WA_53053,USS0021B63S,12.933,3.5,7.1,0,
2020-05-19,US_WA_53057,USC00451679,7.201,7.2,21.1,0,
2020-05-19,US_WA_53059,USS0021C42S,8.69,7.1,11.3,25,
2020-05-19,US_WA_53063,USW00094176,9.162,10,18.9,51,
2020-05-19,US_WA_53067,USW00024227,7.36,10,17.2,0,0
2020-05-19,US_WA_53069,USR0000WABE,26.214,5.6,11.1,,
2020-05-19,US_WA_53071,USC00459200,20.776,7.2,18.3,13,
2020-05-19,US_WA_53073,USS0021A36S,2.462,4.5,10.2,0,
2020-05-19,US_WA_53077,USW00024243,19.312,11.7,20.6,48,0
2020-05-19,US_WI,USC00478171,6.884,8.3,11.1,18,0
2020-05-19,US_WI_55001,USC00472973,4.899,8.3,12.2,20,
2020-05-19,US_WI_55003,USC00474953,17.385,3.3,13.9,0,0
2020-05-19,US_WI_55007,USW00094929,21.916,3.9,17.2,0,
2020-05-19,US_WI_55009,USW00014898,9.822,7.8,15.6,0,0
2020-05-19,US_WI_55011,USC00470124,14.697,10.6,15,5,0
2020-05-19,US_WI_55015,USC00471568,7.862,7.8,10.6,69,
2020-05-19,US_WI_55017,USC00474027,4.281,10.6,17.8,3,0
2020-05-19,US_WI_55019,USC00475808,22.187,9.4,12.8,3,0
2020-05-19,US_WI_55021,USC00476718,10.584,8.9,11.7,71,
2020-05-19,US_WI_55023,USC00473022,11.471,9.4,13.3,0,0
2020-05-19,US_WI_55027,USC00473756,6.666,8.9,11.7,36,
2020-05-19,US_WI_55029,USC00472626,20.224,5.6,12.8,368,0
2020-05-19,US_WI_55035,USR0000WAUG,12.816,11.1,22.2,,
2020-05-19,US_WI_55037,USC00472826,14.381,8.9,15.6,18,0
2020-05-19,US_WI_55039,USW00004840,1.149,9.4,17.2,0,0
2020-05-19,US_WI_55041,USC00477115,41.051,8.9,15.6,3,0
2020-05-19,US_WI_55043,USC00474546,7.364,8.9,12.8,3,0
2020-05-19,US_WI_55045,USC00475573,10.556,10,13.3,3,0
2020-05-19,US_WI_55047,USC00475096,12.373,8.9,12.2,15,0
2020-05-19,US_WI_55049,USC00472173,4.505,8.9,12.8,5,0
2020-05-19,US_WI_55051,USC00473800,15.544,8.9,19.4,0,0
2020-05-19,US_WI_55055,USC00474108,3.462,9.4,12.2,15,
2020-05-19,US_WI_55057,USC00475178,15.012,8.3,11.7,58,0
2020-05-19,US_WI_55059,USC00474174,2.184,8.9,11.7,64,
2020-05-19,US_WI_55061,USC00472851,12.67,6.7,10,203,
2020-05-19,US_WI_55063,USC00474373,11.719,7.8,15.6,0,0
2020-05-19,US_WI_55065,USC00472001,3.407,10,14.4,5,0
2020-05-19,US_WI_55069,USC00475364,17.669,9.4,15,3,
2020-05-19,US_WI_55071,USC00478672,1.615,6.7,8.3,165,0
2020-05-19,US_WI_55073,USW00014897,10.969,8.9,21.7,0,0
2020-05-19,US_WI_55075,USC00478978,5.617,,,8,0
2020-05-19,US_WI_55077,USC00475581,7.324,7.8,10.6,33,0
2020-05-19,US_WI_55078,USC00478190,23.18,8.3,10.6,150,0
2020-05-19,US_WI_55079,USW00014839,7.149,8.3,12.2,79,0
2020-05-19,US_WI_55081,USC00477997,15.802,8.9,12.2,8,
2020-05-19,US_WI_55083,USC00478376,11.707,,,180,0
2020-05-19,US_WI_55085,USW00004803,8.793,9.4,21.1,0,0
2020-05-19,US_WI_55087,USC00470265,14.91,7.2,10,81,0
2020-05-19,US_WI_55089,USC00477581,4.592,8.3,10,203,0
2020-05-19,US_WI_55091,USC00472279,2.732,11.1,16.1,0,
2020-05-19,US_WI_55093,USC00472556,3.259,10.6,16.7,0,0
2020-05-19,US_WI_55095,USC00474894,13.088,8.9,20.6,0,0
2020-05-19,US_WI_55097,USC00478171,7.616,8.3,11.1,18,0
2020-05-19,US_WI_55099,USC00476398,29.069,8.3,18.3,0,0
2020-05-19,US_WI_55101,USW00094818,4.855,8.3,12.2,97,
2020-05-19,US_WI_55103,USW00014921,27.471,10,16.1,0,0
2020-05-19,US_WI_55105,USC00470045,2.544,10,15,3,0
2020-05-19,US_WI_55109,USC00470486,9.267,10,16.1,0,0
2020-05-19,US_WI_55111,USC00477052,11.442,8.9,11.7,20,0
2020-05-19,US_WI_55113,USC00479304,15.888,7.8,18.9,0,0
2020-05-19,US_WI_55115,USC00477708,11.581,7.8,10.6,109,
2020-05-19,US_WI_55117,USC00471605,3.934,,,145,
2020-05-19,US_WI_55119,USC00475255,15.081,8.3,15.6,0,0
2020-05-19,US_WI_55121,USC00478589,34.162,10.6,13.9,8,
2020-05-19,US_WI_55123,USC00478827,5.038,7.2,11.1,8,0
2020-05-19,US_WI_55125,USC00472314,24.563,10.6,22.2,0,
2020-05-19,US_WI_55127,USC00472051,10.798,10,14.4,5,0
2020-05-19,US_WI_55131,USC00479052,5.377,8.9,10.6,112,
2020-05-19,US_WI_55133,USC00471062,11.342,8.3,10.6,81,
2020-05-19,US_WI_55135,USC00478951,15.643,8.9,11.7,203,0
2020-05-19,US_WI_55137,USC00473405,23.641,8.3,10.6,38,0
2020-05-19,US_WI_55139,USC00476330,7.9,8.9,12.2,25,0
2020-05-19,US_WI_55141,USW00004826,19.039,9.4,21.1,0,0
2020-05-19,US_WV,USC00468522,2.291,13.9,31.7,127,0
2020-05-19,US_WV_54001,USC00468986,20.548,13.9,28.9,10,0
2020-05-19,US_WV_54003,USC00465706,5.455,14.4,20.6,0,
2020-05-19,US_WV_54005,USC00465563,14.379,17.2,26.1,79,
2020-05-19,US_WV_54007,USC00463361,5.059,13.9,31.1,76,
2020-05-19,US_WV_54009,USW00014894,11.873,11.7,19.4,157,
2020-05-19,US_WV_54013,USC00463648,8.374,15.6,30,84,
2020-05-19,US_WV_54015,USC00468614,30.771,11.7,28.3,43,
2020-05-19,US_WV_54019,USC00460202,10.421,15,29.4,15,
2020-05-19,US_WV_54023,USC00462211,20.045,7.8,20.6,15,0
2020-05-19,US_WV_54025,USC00465224,11.129,11.1,24.4,114,0
2020-05-19,US_WV_54027,USC00467730,14.23,13.9,20,0,0
2020-05-19,US_WV_54029,USC00466442,4.073,15,26.7,25,0
2020-05-19,US_WV_54033,USC00461677,3.399,14.4,31.1,102,
2020-05-19,US_WV_54037,USW00013734,14.797,12.8,20.6,0,
2020-05-19,US_WV_54039,USW00013866,6.826,10.6,18.9,30,0
2020-05-19,US_WV_54041,USC00468522,3.138,13.9,31.7,127,0
2020-05-19,US_WV_54043,USC00465563,21.376,17.2,26.1,79,
2020-05-19,US_WV_54045,USC00465353,5.621,16.1,26.7,69,0
2020-05-19,US_WV_54047,USC00467372,29.543,15,27.2,102,
2020-05-19,US_WV_54049,USC00462920,10.67,8.3,17.2,132,
2020-05-19,US_WV_54053,USC00333029,15.114,16.1,25.6,86,
2020-05-19,US_WV_54055,USW00003859,15.366,6.7,13.9,79,0
2020-05-19,US_WV_54057,USC00464840,5.587,13.9,22.2,18,0
2020-05-19,US_WV_54059,USC00465353,20.426,16.1,26.7,69,0
2020-05-19,US_WV_54061,USC00466212,6.964,13.3,27.2,13,
2020-05-19,US_WV_54063,USC00460102,21.317,10,26.1,152,0
2020-05-19,US_WV_54065,USC00461324,6.483,12.8,17.8,0,0
2020-05-19,US_WV_54067,USC00468614,11.459,11.7,28.3,43,
2020-05-19,US_WV_54069,USC00467018,8.729,15,27.8,99,0
2020-05-19,US_WV_54071,USW00003733,38.482,3.7,11,13,
2020-05-19,US_WV_54073,USC00335939,5.711,14.4,28.3,86,0
2020-05-19,US_WV_54075,USC00468308,8.873,5,18.3,193,
2020-05-19,US_WV_54081,USC00460580,4.843,12.2,25.6,18,0
2020-05-19,US_WV_54083,USW00013729,12.46,7.2,17.2,61,0
2020-05-19,US_WV_54085,USC00463940,4.685,14.4,28.9,86,0
2020-05-19,US_WV_54089,USC00460102,19.331,10,26.1,152,0
2020-05-19,US_WV_54091,USC00468986,2.895,13.9,28.9,10,0
2020-05-19,US_WV_54093,USC00466867,6.25,13.9,27.8,0,0
2020-05-19,US_WV_54095,USC00465963,1.983,13.9,30,61,0
2020-05-19,US_WV_54097,USC00467649,8.299,12.2,28.9,114,
2020-05-19,US_WV_54099,USC00462622,4.216,16.1,25,46,
2020-05-19,US_WV_54101,USC00463798,14.982,11.1,28.3,79,
2020-05-19,US_WV_54103,USC00461290,20.399,15.6,31.1,36,
2020-05-19,US_WV_54107,USW00013867,8.892,16.1,27.8,102,
2020-05-19,US_WV_54109,USC00466600,10.269,14.4,26.7,56,0
2020-05-19,US_WY,USC00487375,41.71,8.3,28.9,0,0
2020-05-19,US_WY_56003,USW00024048,7.455,7.8,32.2,0,
2020-05-19,US_WY_56005,USC00483855,8.585,12.2,31.1,0,0
2020-05-19,US_WY_56007,USC00487995,23.718,6.7,26.7,0,0
2020-05-19,US_WY_56009,USW00094057,21.363,11.7,32.8,3,
2020-05-19,US_WY_56011,USR0000WBEA,10.525,18.9,30.6,,
2020-05-19,US_WY_56013,USW00024061,13.092,10,29.4,0,0
2020-05-19,US_WY_56019,USC00481165,36.042,7.2,28.9,0,0
2020-05-19,US_WY_56021,USW00024018,21.069,7.8,29.4,0,0
2020-05-19,US_WY_56023,USS0010G22S,4.744,1.5,16.5,,
2020-05-19,US_WY_56025,USC00487375,17.033,8.3,28.9,0,0
2020-05-19,US_WY_56027,USC00485374,18.326,11.7,31.1,0,0
2020-05-19,US_WY_56029,USS0009E13S,21.986,3,15,0,
2020-05-19,US_WY_56037,USW00024027,15.377,8.9,25.6,0,
2020-05-19,US_WY_56039,USC00486440,7.202,1.7,18.9,0,0
2020-05-19,US_WY_56043,USW00024062,22.56,6.7,32.2,0,
2020-05-19,VG,VQW00011640,52.635,25.6,30.6,0,0
2020-05-19,VI,VQW00011640,14.081,25.6,30.6,0,0
2020-05-20,AN,VQW00011624,326.538,26.1,32.8,0,0
2020-05-20,AS,AQW00061705,3.923,25.6,30.6,201,
2020-05-20,CA,CA004060983,40.814,4.5,16.5,0,
2020-05-20,CA_AB,CA003065995,36.1,4.7,22.1,0,
2020-05-20,CA_BC,CA001098D90,60.666,9,14.5,38,0
2020-05-20,CA_NB,CA008100989,61.617,0.7,23.3,,
2020-05-20,CA_NL,CA008501900,44.869,-0.1,13.8,2,0
2020-05-20,CA_NT,CA002201022,221.436,-3.1,5.2,0,
2020-05-20,CA_NU,CA002303094,163.331,-10.3,-6,3,
2020-05-20,CA_ON,CA006075543,65.888,3.1,27.5,0,
2020-05-20,CA_QC,CA00706I001,79.948,-3.1,15.8,2,
2020-05-20,CA_SK,CA004064149,49.587,2,11.3,2,
2020-05-20,FM,FMW00040505,506.425,27.2,31.1,0,
2020-05-20,GU,GQW00041415,1.872,26.7,31.7,0,0
2020-05-20,KI,RMC00914487,533.383,26.7,32.2,0,
2020-05-20,MH,RMW00040710,35.145,26.7,31.7,8,
2020-05-20,NU,AQW00061705,531.756,25.6,30.6,201,
2020-05-20,TK,AQW00061705,587.174,25.6,30.6,201,
2020-05-20,US,USC00147542,17.909,7.2,24.4,0,0
2020-05-20,US_AK,USR0000AWIG,21.032,3.6,15.3,,
2020-05-20,US_AK_02016,USC00502587,552.204,7.2,13.9,155,0
2020-05-20,US_AK_02050,USR0000AKIL,50.567,2.8,6.7,,
2020-05-20,US_AK_02068,USR0000AWIG,7.425,3.6,15.3,,
2020-05-20,US_AK_02090,USS0046P01S,9.947,2.2,13.9,25,
2020-05-20,US_AK_02100,USC00503502,8.704,6.7,13.9,10,0
2020-05-20,US_AK_02105,USR0000AHON,19.998,4.4,12.2,,
2020-05-20,US_AK_02110,USC00504094,0.607,6.7,10,218,0
2020-05-20,US_AK_02130,USR0000AHLM,17.939,6.7,13.9,,
2020-05-20,US_AK_02158,USR0000AREI,61.979,5,10.6,,
2020-05-20,US_AK_02164,USW00025522,26.144,3.4,10.6,4,
2020-05-20,US_AK_02180,USS0064P01S,20.58,3.9,8.9,3,
2020-05-20,US_AK_02185,USR0000AUMI,52.158,-5,0,,
2020-05-20,US_AK_02188,USR0000AKIA,19.199,6.7,14.4,,
2020-05-20,US_AK_02195,USW00025329,0.316,6.1,12.2,25,0
2020-05-20,US_AK_02198,USC00504594,14.617,6.7,12.2,8,0
2020-05-20,US_AK_02220,USW00025379,0.671,6.1,10.6,68,
2020-05-20,US_AK_02230,USC00508525,1.608,7.8,20.6,30,0
2020-05-20,US_AK_02240,USR0000AGEO,37.598,3.3,20,,
2020-05-20,US_AK_02261,USR0000ACHT,4.751,2.8,18.9,,
2020-05-20,US_AK_02275,USR0000AZAR,34.721,5,13.9,,
2020-05-20,US_AK_02282,USW00025382,4.885,5.2,10.6,20,
2020-05-20,US_AL,USC00011694,15.718,,,0,
2020-05-20,US_AL_01001,USC00011694,31.355,,,0,
2020-05-20,US_AL_01003,USC00010583,17.891,19.4,27.8,0,
2020-05-20,US_AL_01005,USC00011725,5.12,16.7,27.8,165,
2020-05-20,US_AL_01007,USR0000AOKM,6.183,12.8,27.2,,
2020-05-20,US_AL_01009,USC00016121,15.625,10.6,21.7,0,
2020-05-20,US_AL_01019,USC00011490,8.617,13.3,21.7,0,
2020-05-20,US_AL_01027,USR0000ATAL,27.759,13.3,25.6,,
2020-05-20,US_AL_01031,USC00012675,14.402,17.8,29.4,249,
2020-05-20,US_AL_01033,USC00015751,16.319,10.6,20,0,
2020-05-20,US_AL_01041,USW00073802,20.861,16.1,26,0,
2020-05-20,US_AL_01045,USW00013839,18.94,19.4,28.3,178,0
2020-05-20,US_AL_01047,USW00063897,11.961,13.8,26.9,0,
2020-05-20,US_AL_01049,USC00013043,7.84,13.3,21.7,0,
2020-05-20,US_AL_01053,USW00063899,10.718,17.9,25.8,0,
2020-05-20,US_AL_01059,USW00063895,13.011,8,24.1,0,
2020-05-20,US_AL_01061,USC00013251,6.748,16.7,30,38,
2020-05-20,US_AL_01063,USC00013160,17.246,11.7,25,0,
2020-05-20,US_AL_01065,USW00063893,4.933,12.6,25.7,0,
2020-05-20,US_AL_01071,USW00063896,9.914,13.2,21.3,0,
2020-05-20,US_AL_01075,USC00018517,5.426,10.6,23.9,0,
2020-05-20,US_AL_01077,USW00063894,14.087,9.6,23.2,0,
2020-05-20,US_AL_01079,USC00015635,3.825,10.6,19.4,0,
2020-05-20,US_AL_01081,USC00010425,10.469,14.4,23.3,5,
2020-05-20,US_AL_01083,USC00010390,5.016,12.2,24.4,43,
2020-05-20,US_AL_01087,USC00010425,32.015,14.4,23.3,5,
2020-05-20,US_AL_01091,USC00012245,31.991,13.9,26.7,0,
2020-05-20,US_AL_01093,USC00013645,10.817,10,22.2,0,
2020-05-20,US_AL_01095,USC00013575,4.388,13.9,20.6,28,
2020-05-20,US_AL_01097,USW00013894,12.154,17.2,23.3,53,0
2020-05-20,US_AL_01103,USC00012209,15.473,12.8,26.7,0,
2020-05-20,US_AL_01105,USC00015121,19.15,13.9,28.3,0,
2020-05-20,US_AL_01111,USC00017025,21.727,15,21.1,0,
2020-05-20,US_AL_01115,USC00016121,25.415,10.6,21.7,0,
2020-05-20,US_AL_01119,USC00013160,27.814,11.7,25,0,
2020-05-20,US_AL_01125,USW00073801,5.327,11.7,24.6,0,
2020-05-20,US_AL_01127,USR0000ABAN,37.885,11.1,24.4,,
2020-05-20,US_AL_01131,USW00023802,41.819,15.2,26.8,0,
2020-05-20,US_AL_01133,USR0000ABAN,1.473,11.1,24.4,,
2020-05-20,US_AR_05001,USC00036920,22.481,15,22.8,0,
2020-05-20,US_AR_05005,USC00035036,5.568,11.7,20,0,
2020-05-20,US_AR_05011,USC00031140,37.723,13.9,25.6,0,0
2020-05-20,US_AR_05017,USC00032355,20.46,7.8,24.4,0,
2020-05-20,US_AR_05021,USC00031632,14.27,16.1,22.8,0,
2020-05-20,US_AR_05023,USC00032978,1.992,11.7,25,0,
2020-05-20,US_AR_05027,USC00034548,3.883,15.6,26.7,0,
2020-05-20,US_AR_05029,USC00034938,13.532,11.1,23.9,0,
2020-05-20,US_AR_05031,USC00033734,4.486,14.4,22.2,0,
2020-05-20,US_AR_05033,USC00035018,12.639,9.4,23.9,0,
2020-05-20,US_AR_05041,USC00036253,5.907,13.3,22.8,0,
2020-05-20,US_AR_05047,USC00035512,1.151,10,24.4,0,
2020-05-20,US_AR_05049,USC00036403,3.744,11.7,21.1,0,0
2020-05-20,US_AR_05053,USC00036562,3.792,11.1,23.9,0,
2020-05-20,US_AR_05055,USC00035563,9.861,14.4,22.2,0,
2020-05-20,US_AR_05057,USC00033428,10.631,14.4,25,0,0
2020-05-20,US_AR_05063,USC00030460,11.373,12.8,22.2,0,0
2020-05-20,US_AR_05065,USC00031132,23.711,10,20.6,0,
2020-05-20,US_AR_05067,USC00035186,7.396,15,21.1,0,0
2020-05-20,US_AR_05069,USC00035754,9.834,12.2,22.2,0,0
2020-05-20,US_AR_05071,USC00031457,6.02,11.1,22.2,0,
2020-05-20,US_AR_05073,USC00034185,11.068,16.7,28.3,0,0
2020-05-20,US_AR_05075,USC00030064,12.265,14.4,20.6,0,0
2020-05-20,US_AR_05077,USC00034638,4.115,13.3,22.2,0,
2020-05-20,US_AR_05079,USC00031191,6.919,12.8,23.3,0,0
2020-05-20,US_AR_05081,USC00030286,14.307,16.7,27.8,0,
2020-05-20,US_AR_05083,USC00036928,12.808,11.7,23.3,0,
2020-05-20,US_AR_05085,USC00033862,22.373,13.9,21.7,0,
2020-05-20,US_AR_05091,USR0000TTEX,16.464,18.3,27.8,,
2020-05-20,US_AR_05095,USC00036920,32.016,15,22.8,0,
2020-05-20,US_AR_05105,USC00030130,20.159,11.1,21.7,0,0
2020-05-20,US_AR_05109,USC00035079,10.645,10.6,25.6,0,0
2020-05-20,US_AR_05113,USC00034756,11.574,10,25,0,
2020-05-20,US_AR_05117,USC00031968,16.964,14.4,22.2,0,0
2020-05-20,US_AR_05121,USC00035820,9.804,14.4,22.2,0,
2020-05-20,US_AR_05125,USC00030582,11.898,12.2,25,0,0
2020-05-20,US_AR_05127,USC00037488,5.195,10.6,25,0,
2020-05-20,US_AR_05129,USC00034666,4.219,8.9,20,0,0
2020-05-20,US_AR_05131,USC00035018,11.221,9.4,23.9,0,
2020-05-20,US_AR_05133,USC00031948,10.413,13.9,27.8,0,0
2020-05-20,US_AR_05137,USC00035046,5.92,9.4,22.2,0,0
2020-05-20,US_AR_05139,USC00031140,16.638,13.9,25.6,0,0
2020-05-20,US_AR_05145,USC00036506,2.11,13.3,23.3,0,0
2020-05-20,US_AR_05147,USC00030536,32.909,15,21.1,0,
2020-05-20,US_AR_05149,USC00035200,23.548,13.3,25.6,0,
2020-05-20,US_AS,AQW00061705,3.923,25.6,30.6,201,
2020-05-20,US_AZ,USC00025825,19.117,4.4,22.8,0,
2020-05-20,US_AZ_04005,USW00053155,25.384,-2.2,19.2,0,
2020-05-20,US_AZ_04007,USS0010S01S,8.009,1.6,15,25,
2020-05-20,US_AZ_04011,USR0000ATRA,20.569,8.9,22.2,,
2020-05-20,US_AZ_04015,USR0000AMUS,9.748,1.1,19.4,,
2020-05-20,US_AZ_04017,USR0000AHPI,35.559,3.9,21.7,,
2020-05-20,US_AZ_04019,USR0000ASES,18.725,11.7,29.4,,
2020-05-20,US_AZ_04025,USR0000AIRO,4.387,0,19.4,,
2020-05-20,US_AZ_04027,USC00028396,9.314,12.2,29.4,0,
2020-05-20,US_CA_06003,USS0019L19S,3.337,-2.7,7,25,
2020-05-20,US_CA_06005,USR0000CMTZ,5.681,7.8,20,,
2020-05-20,US_CA_06007,USC00046685,10.648,7.8,17.8,76,0
2020-05-20,US_CA_06009,USR0000CMTZ,21.819,7.8,20,,
2020-05-20,US_CA_06015,USR0000CSHI,13.977,1.1,8.3,,
2020-05-20,US_CA_06019,USC00043256,5.612,11.7,23.3,0,
2020-05-20,US_CA_06025,USR0000CCAA,18.036,14.4,32.8,,
2020-05-20,US_CA_06027,USR0000CHNM,5.589,2.2,13.9,,
2020-05-20,US_CA_06031,USC00044534,15.218,11.1,23.3,0,
2020-05-20,US_CA_06033,USR0000CHGL,13.802,6.1,13.9,,
2020-05-20,US_CA_06035,USR0000CHOL,6.864,1.7,16.1,,
2020-05-20,US_CA_06039,USR0000CMET,21.068,7.2,21.7,,
