key,date,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested
US_IN_18099,2020-05-27,4,0,,,80,1,,
US_IN_18101,2020-05-27,0,0,,,9,0,,
US_IN_18103,2020-05-27,0,0,,,141,1,,
US_IN_18105,2020-05-27,2,0,,,162,11,,
US_IN_18107,2020-05-27,2,0,,,234,17,,
US_IN_18109,2020-05-27,8,0,,,278,26,,
US_IN_18111,2020-05-27,0,0,,,75,11,,
US_IN_18113,2020-05-27,3,0,,,194,22,,
US_IN_18115,2020-05-27,0,0,,,13,0,,
US_IN_18117,2020-05-27,0,0,,,126,24,,
US_IN_18119,2020-05-27,0,0,,,34,1,,
US_IN_18121,2020-05-27,1,0,,,22,0,,
US_IN_18123,2020-05-27,0,0,,,37,1,,
US_IN_18125,2020-05-27,0,0,,,6,0,,
US_IN_18127,2020-05-27,5,0,,,502,22,,
US_IN_18129,2020-05-27,-1,0,,,16,0,,
US_IN_18131,2020-05-27,1,0,,,40,0,,
US_IN_18133,2020-05-27,1,0,,,139,7,,
US_IN_18135,2020-05-27,3,0,,,67,3,,
US_IN_18137,2020-05-27,1,0,,,113,6,,
US_IN_18139,2020-05-27,0,0,,,59,2,,
US_IN_18141,2020-05-27,13,0,,,1227,39,,
US_IN_18143,2020-05-27,0,0,,,119,3,,
US_IN_18145,2020-05-27,11,0,,,472,29,,
US_IN_18147,2020-05-27,0,0,,,20,1,,
US_IN_18149,2020-05-27,0,0,,,32,3,,
US_IN_18151,2020-05-27,0,0,,,80,2,,
US_IN_18153,2020-05-27,1,0,,,33,1,,
US_IN_18155,2020-05-27,0,0,,,20,0,,
US_IN_18157,2020-05-27,5,0,,,382,3,,
US_IN_18159,2020-05-27,0,1,,,25,2,,
US_IN_18161,2020-05-27,0,0,,,21,0,,
US_IN_18163,2020-05-27,5,0,,,256,2,,
US_IN_18165,2020-05-27,1,0,,,11,0,,
US_IN_18167,2020-05-27,3,0,,,151,8,,
US_IN_18169,2020-05-27,1,0,,,73,2,,
US_IN_18171,2020-05-27,0,0,,,13,1,,
US_IN_18173,2020-05-27,1,2,,,166,29,,
US_IN_18175,2020-05-27,0,0,,,52,1,,
US_IN_18177,2020-05-27,10,0,,,221,5,,
US_IN_18179,2020-05-27,2,0,,,26,0,,
US_IN_18181,2020-05-27,2,0,,,228,8,,
US_IN_18183,2020-05-27,1,0,,,41,2,,
US_KS,2020-05-27,101,3,41,3089,9453,207,534,84488
US_KS_20003,2020-05-27,0,0,,,1,0,,
US_KS_20005,2020-05-27,0,0,,,20,0,,
US_KS_20007,2020-05-27,0,0,,,1,0,,
US_KS_20009,2020-05-27,0,0,,,45,1,,
US_KS_20011,2020-05-27,1,0,,,8,1,,
US_KS_20013,2020-05-27,0,0,,,6,0,,
US_KS_20015,2020-05-27,0,0,,,31,0,,
US_KS_20017,2020-05-27,0,0,,,4,0,,
US_KS_20019,2020-05-27,0,0,,,4,0,,
US_KS_20021,2020-05-27,0,0,,,9,0,,
US_KS_20023,2020-05-27,0,0,,,2,0,,
US_KS_20025,2020-05-27,0,0,,,31,0,,
US_KS_20027,2020-05-27,0,0,,,5,1,,
US_KS_20029,2020-05-27,0,0,,,4,0,,
US_KS_20031,2020-05-27,0,0,,,50,8,,
US_KS_20033,2020-05-27,0,0,,,1,0,,
US_KS_20035,2020-05-27,0,0,,,4,1,,
US_KS_20037,2020-05-27,0,0,,,6,1,,
US_KS_20041,2020-05-27,0,0,,,3,0,,
US_KS_20043,2020-05-27,0,0,,,12,0,,
US_KS_20045,2020-05-27,0,0,,,63,0,,
US_KS_20047,2020-05-27,0,0,,,5,0,,
US_KS_20051,2020-05-27,0,0,,,9,0,,
US_KS_20053,2020-05-27,0,0,,,2,0,,
US_KS_20055,2020-05-27,7,0,,,1458,8,,
US_KS_20057,2020-05-27,21,0,,,1628,2,,
US_KS_20059,2020-05-27,0,0,,,34,0,,
US_KS_20061,2020-05-27,0,0,,,16,0,,
US_KS_20063,2020-05-27,0,0,,,1,0,,
US_KS_20067,2020-05-27,0,0,,,18,0,,
US_KS_20069,2020-05-27,0,0,,,22,0,,
US_KS_20073,2020-05-27,0,0,,,3,0,,
US_KS_20075,2020-05-27,6,0,,,18,0,,
US_KS_20077,2020-05-27,1,0,,,2,0,,
US_KS_20079,2020-05-27,0,0,,,15,2,,
US_KS_20081,2020-05-27,0,0,,,18,0,,
US_KS_20083,2020-05-27,0,0,,,1,0,,
US_KS_20085,2020-05-27,0,1,,,93,1,,
US_KS_20087,2020-05-27,0,0,,,22,0,,
US_KS_20089,2020-05-27,0,0,,,4,0,,
US_KS_20091,2020-05-27,23,1,,,788,62,,
US_KS_20093,2020-05-27,4,0,,,44,1,,
US_KS_20097,2020-05-27,0,0,,,2,0,,
US_KS_20099,2020-05-27,0,0,,,22,0,,
US_KS_20101,2020-05-27,0,0,,,3,0,,
US_KS_20103,2020-05-27,4,0,,,1074,7,,
US_KS_20107,2020-05-27,1,0,,,8,0,,
US_KS_20111,2020-05-27,2,0,,,393,3,,
US_KS_20113,2020-05-27,0,0,,,27,0,,
US_KS_20115,2020-05-27,0,0,,,7,1,,
US_KS_20119,2020-05-27,2,0,,,26,0,,
US_KS_20121,2020-05-27,0,0,,,7,0,,
US_KS_20123,2020-05-27,0,0,,,3,0,,
US_KS_20125,2020-05-27,0,0,,,20,2,,
US_KS_20127,2020-05-27,1,0,,,5,0,,
US_KS_20129,2020-05-27,0,0,,,4,0,,
US_KS_20131,2020-05-27,1,0,,,14,0,,
US_KS_20133,2020-05-27,0,0,,,2,0,,
US_KS_20135,2020-05-27,0,0,,,1,0,,
US_KS_20137,2020-05-27,0,0,,,2,0,,
US_KS_20139,2020-05-27,0,0,,,7,0,,
US_KS_20141,2020-05-27,0,0,,,2,0,,
US_KS_20143,2020-05-27,0,0,,,4,0,,
US_KS_20147,2020-05-27,0,0,,,2,0,,
US_KS_20149,2020-05-27,0,0,,,25,0,,
US_KS_20151,2020-05-27,0,0,,,1,0,,
US_KS_20155,2020-05-27,-1,0,,,51,0,,
US_KS_20157,2020-05-27,0,0,,,4,0,,
US_KS_20159,2020-05-27,0,0,,,4,0,,
US_KS_20161,2020-05-27,1,0,,,64,1,,
US_KS_20163,2020-05-27,0,0,,,7,0,,
US_KS_20169,2020-05-27,0,0,,,28,2,,
US_KS_20171,2020-05-27,0,0,,,13,0,,
US_KS_20173,2020-05-27,4,0,,,564,21,,
US_KS_20175,2020-05-27,12,1,,,849,2,,
US_KS_20177,2020-05-27,3,0,,,272,7,,
US_KS_20179,2020-05-27,0,0,,,2,0,,
US_KS_20181,2020-05-27,0,0,,,6,0,,
US_KS_20183,2020-05-27,0,0,,,2,0,,
US_KS_20185,2020-05-27,0,0,,,1,0,,
US_KS_20187,2020-05-27,1,0,,,9,0,,
US_KS_20189,2020-05-27,0,0,,,28,0,,
US_KS_20191,2020-05-27,0,0,,,6,1,,
US_KS_20195,2020-05-27,0,0,,,1,0,,
US_KS_20197,2020-05-27,1,0,,,31,0,,
US_KS_20205,2020-05-27,0,0,,,1,0,,
US_KS_20207,2020-05-27,0,0,,,6,0,,
US_KS_20209,2020-05-27,6,0,,,1332,71,,
US_KY,2020-05-27,138,13,22,12245,9313,420,3124,182101
US_KY_21001,2020-05-27,0,0,,,96,19,,
US_KY_21003,2020-05-27,0,0,,,56,3,,
US_KY_21005,2020-05-27,0,0,,,15,1,,
US_KY_21007,2020-05-27,0,0,,,10,0,,
US_KY_21009,2020-05-27,1,0,,,44,1,,
US_KY_21011,2020-05-27,0,0,,,8,1,,
US_KY_21013,2020-05-27,0,0,,,1,0,,
US_KY_21015,2020-05-27,4,6,,,429,17,,
US_KY_21017,2020-05-27,1,0,,,10,1,,
US_KY_21019,2020-05-27,0,0,,,39,3,,
US_KY_21021,2020-05-27,1,0,,,23,0,,
US_KY_21023,2020-05-27,0,0,,,11,0,,
US_KY_21025,2020-05-27,0,0,,,3,0,,
US_KY_21027,2020-05-27,1,0,,,17,2,,
US_KY_21029,2020-05-27,4,0,,,109,4,,
US_KY_21031,2020-05-27,2,0,,,226,6,,
US_KY_21033,2020-05-27,0,0,,,12,0,,
US_KY_21035,2020-05-27,0,0,,,48,1,,
US_KY_21037,2020-05-27,1,0,,,153,11,,
US_KY_21039,2020-05-27,0,0,,,5,1,,
US_KY_21041,2020-05-27,0,0,,,7,0,,
US_KY_21043,2020-05-27,0,0,,,9,0,,
US_KY_21045,2020-05-27,0,0,,,2,0,,
US_KY_21047,2020-05-27,0,0,,,111,3,,
US_KY_21049,2020-05-27,0,0,,,38,0,,
US_KY_21051,2020-05-27,0,0,,,7,0,,
US_KY_21053,2020-05-27,0,0,,,3,0,,
US_KY_21055,2020-05-27,0,0,,,5,1,,
US_KY_21057,2020-05-27,0,0,,,5,0,,
US_KY_21059,2020-05-27,4,0,,,312,6,,
US_KY_21061,2020-05-27,0,0,,,56,9,,
US_KY_21063,2020-05-27,0,0,,,1,0,,
US_KY_21067,2020-05-27,6,0,,,650,13,,
US_KY_21069,2020-05-27,0,0,,,3,0,,
US_KY_21071,2020-05-27,0,0,,,18,0,,
US_KY_21073,2020-05-27,0,0,,,25,0,,
US_KY_21075,2020-05-27,1,0,,,4,0,,
US_KY_21077,2020-05-27,4,0,,,12,0,,
US_KY_21079,2020-05-27,0,0,,,5,0,,
US_KY_21081,2020-05-27,0,1,,,39,4,,
US_KY_21083,2020-05-27,2,0,,,159,19,,
US_KY_21085,2020-05-27,0,0,,,124,8,,
US_KY_21087,2020-05-27,0,0,,,1,0,,
US_KY_21089,2020-05-27,1,0,,,14,0,,
US_KY_21091,2020-05-27,0,0,,,7,0,,
US_KY_21093,2020-05-27,1,0,,,98,2,,
US_KY_21095,2020-05-27,0,0,,,1,0,,
US_KY_21097,2020-05-27,0,0,,,19,0,,
US_KY_21099,2020-05-27,0,0,,,24,0,,
US_KY_21101,2020-05-27,5,0,,,109,4,,
US_KY_21103,2020-05-27,1,0,,,19,0,,
US_KY_21105,2020-05-27,0,0,,,5,0,,
US_KY_21107,2020-05-27,0,1,,,220,30,,
US_KY_21109,2020-05-27,0,0,,,61,13,,
US_KY_21111,2020-05-27,51,3,,,2427,157,,
US_KY_21113,2020-05-27,1,0,,,56,0,,
US_KY_21115,2020-05-27,0,0,,,5,0,,
US_KY_21117,2020-05-27,6,1,,,543,33,,
US_KY_21119,2020-05-27,0,0,,,4,0,,
US_KY_21121,2020-05-27,0,0,,,8,0,,
US_KY_21123,2020-05-27,0,0,,,7,0,,
US_KY_21125,2020-05-27,0,0,,,21,2,,
US_KY_21127,2020-05-27,0,0,,,2,0,,
US_KY_21131,2020-05-27,0,0,,,6,0,,
US_KY_21133,2020-05-27,0,0,,,5,0,,
US_KY_21135,2020-05-27,0,0,,,8,0,,
US_KY_21137,2020-05-27,0,0,,,8,1,,
US_KY_21139,2020-05-27,1,0,,,9,0,,
US_KY_21141,2020-05-27,0,0,,,126,3,,
US_KY_21143,2020-05-27,0,0,,,14,3,,
US_KY_21145,2020-05-27,0,0,,,89,2,,
US_KY_21147,2020-05-27,0,0,,,13,0,,
US_KY_21149,2020-05-27,1,0,,,23,0,,
US_KY_21151,2020-05-27,0,0,,,47,1,,
US_KY_21153,2020-05-27,0,0,,,2,0,,
US_KY_21155,2020-05-27,1,0,,,19,0,,
US_KY_21157,2020-05-27,0,0,,,37,2,,
US_KY_21159,2020-05-27,0,0,,,3,0,,
US_KY_21161,2020-05-27,0,0,,,8,0,,
US_KY_21163,2020-05-27,0,0,,,21,2,,
US_KY_21165,2020-05-27,2,0,,,10,0,,
US_KY_21167,2020-05-27,0,0,,,13,0,,
US_KY_21169,2020-05-27,0,0,,,4,0,,
US_KY_21171,2020-05-27,1,0,,,16,0,,
US_KY_21173,2020-05-27,0,0,,,22,0,,
US_KY_21175,2020-05-27,0,0,,,1,0,,
US_KY_21177,2020-05-27,0,0,,,485,7,,
US_KY_21179,2020-05-27,2,0,,,38,0,,
US_KY_21181,2020-05-27,2,0,,,3,0,,
US_KY_21183,2020-05-27,15,0,,,165,0,,
US_KY_21185,2020-05-27,5,1,,,70,4,,
US_KY_21187,2020-05-27,0,0,,,1,0,,
US_KY_21189,2020-05-27,0,0,,,2,0,,
US_KY_21191,2020-05-27,1,0,,,8,0,,
US_KY_21193,2020-05-27,0,0,,,19,0,,
US_KY_21195,2020-05-27,0,0,,,28,2,,
US_KY_21197,2020-05-27,0,0,,,1,0,,
US_KY_21199,2020-05-27,2,0,,,56,2,,
US_KY_21203,2020-05-27,0,0,,,13,0,,
US_KY_21205,2020-05-27,0,0,,,7,0,,
US_KY_21207,2020-05-27,0,0,,,23,4,,
US_KY_21209,2020-05-27,0,0,,,35,0,,
US_KY_21211,2020-05-27,6,0,,,138,4,,
US_KY_21213,2020-05-27,0,0,,,49,3,,
US_KY_21215,2020-05-27,0,0,,,17,0,,
US_KY_21217,2020-05-27,0,0,,,11,0,,
US_KY_21219,2020-05-27,0,0,,,17,0,,
US_KY_21221,2020-05-27,1,0,,,10,0,,
US_KY_21223,2020-05-27,0,0,,,5,0,,
US_KY_21225,2020-05-27,0,0,,,10,0,,
US_KY_21227,2020-05-27,0,0,,,950,5,,
US_KY_21229,2020-05-27,0,0,,,6,0,,
US_KY_21231,2020-05-27,0,0,,,8,0,,
US_KY_21233,2020-05-27,0,0,,,33,0,,
US_KY_21235,2020-05-27,0,0,,,13,0,,
US_KY_21237,2020-05-27,0,0,,,1,0,,
US_KY_21239,2020-05-27,0,0,,,26,0,,
US_LA,2020-05-27,442,21,0,6621,38694,2722,28700,347647
US_LA_22001,2020-05-27,2,0,,,397,18,,
US_LA_22003,2020-05-27,0,0,,,184,10,,
US_LA_22005,2020-05-27,13,0,,,805,55,,
US_LA_22007,2020-05-27,0,0,,,245,12,,
US_LA_22009,2020-05-27,2,0,,,117,9,,
US_LA_22011,2020-05-27,3,0,,,61,4,,
US_LA_22013,2020-05-27,1,0,,,139,22,,
US_LA_22015,2020-05-27,4,0,,,402,25,,
US_LA_22017,2020-05-27,80,0,,,2427,175,,
US_LA_22019,2020-05-27,3,0,,,581,44,,
US_LA_22021,2020-05-27,0,0,,,52,0,,
US_LA_22023,2020-05-27,0,0,,,3,0,,
US_LA_22025,2020-05-27,0,0,,,112,3,,
US_LA_22027,2020-05-27,1,0,,,62,10,,
US_LA_22029,2020-05-27,12,0,,,86,5,,
US_LA_22031,2020-05-27,2,0,,,241,17,,
US_LA_22033,2020-05-27,29,0,,,3491,230,,
US_LA_22035,2020-05-27,4,0,,,115,0,,
US_LA_22037,2020-05-27,1,0,,,191,28,,
US_LA_22039,2020-05-27,0,0,,,166,1,,
US_LA_22041,2020-05-27,13,0,,,310,10,,
US_LA_22043,2020-05-27,1,0,,,28,1,,
US_LA_22045,2020-05-27,10,0,,,403,37,,
US_LA_22047,2020-05-27,3,0,,,559,40,,
US_LA_22049,2020-05-27,4,0,,,100,11,,
US_LA_22051,2020-05-27,62,0,,,7394,438,,
US_LA_22053,2020-05-27,1,0,,,75,7,,
US_LA_22055,2020-05-27,11,0,,,689,23,,
US_LA_22057,2020-05-27,5,0,,,781,71,,
US_LA_22059,2020-05-27,1,0,,,48,0,,
US_LA_22061,2020-05-27,4,0,,,142,14,,
US_LA_22063,2020-05-27,4,0,,,403,27,,
US_LA_22065,2020-05-27,7,0,,,77,0,,
US_LA_22067,2020-05-27,2,0,,,121,5,,
US_LA_22069,2020-05-27,0,0,,,157,13,,
US_LA_22071,2020-05-27,24,0,,,7045,504,,
US_LA_22073,2020-05-27,25,0,,,1150,37,,
US_LA_22075,2020-05-27,1,0,,,201,17,,
US_LA_22077,2020-05-27,1,0,,,189,22,,
US_LA_22079,2020-05-27,16,0,,,679,23,,
US_LA_22081,2020-05-27,0,0,,,48,6,,
US_LA_22083,2020-05-27,5,0,,,124,3,,
US_LA_22085,2020-05-27,1,0,,,41,0,,
US_LA_22087,2020-05-27,2,0,,,531,22,,
US_LA_22089,2020-05-27,6,0,,,631,44,,
US_LA_22091,2020-05-27,0,0,,,51,1,,
US_LA_22093,2020-05-27,1,0,,,293,25,,
US_LA_22095,2020-05-27,1,0,,,849,77,,
US_LA_22097,2020-05-27,3,0,,,252,52,,
US_LA_22099,2020-05-27,1,0,,,292,22,,
US_LA_22101,2020-05-27,4,0,,,308,29,,
US_LA_22103,2020-05-27,9,0,,,1687,156,,
US_LA_22105,2020-05-27,16,0,,,826,33,,
US_LA_22107,2020-05-27,0,0,,,10,0,,
US_LA_22109,2020-05-27,6,0,,,647,48,,
US_LA_22111,2020-05-27,8,0,,,303,17,,
US_LA_22113,2020-05-27,2,0,,,53,3,,
US_LA_22115,2020-05-27,0,0,,,24,3,,
US_LA_22117,2020-05-27,7,0,,,407,37,,
US_LA_22119,2020-05-27,3,0,,,142,6,,
US_LA_22121,2020-05-27,1,0,,,158,30,,
US_LA_22123,2020-05-27,3,0,,,44,0,,
US_LA_22125,2020-05-27,0,0,,,205,12,,
US_LA_22127,2020-05-27,5,0,,,150,2,,
US_MA,2020-05-27,527,74,,0,94220,6547,,545481
US_MA_25001,2020-05-27,6,1,,,1286,111,,
US_MA_25003,2020-05-27,2,1,,,539,40,,
US_MA_25005,2020-05-27,46,8,,,6779,390,,
US_MA_25007,2020-05-27,0,0,,,26,1,,
US_MA_25009,2020-05-27,108,8,,,13778,878,,
US_MA_25011,2020-05-27,2,0,,,317,47,,
US_MA_25013,2020-05-27,49,8,,,5845,554,,
US_MA_25015,2020-05-27,3,0,,,843,82,,
US_MA_25017,2020-05-27,105,14,,,20706,1549,,
US_MA_25019,2020-05-27,0,0,,,13,0,,
US_MA_25021,2020-05-27,17,3,,,7880,794,,
US_MA_25023,2020-05-27,24,8,,,7656,530,,
US_MA_25025,2020-05-27,63,6,,,17596,850,,
US_MA_25027,2020-05-27,90,16,,,10647,716,,
US_MD,2020-05-27,752,59,67,7568,49042,2392,3401,262055
US_MD_24001,2020-05-27,1,1,,,177,15,,
US_MD_24003,2020-05-27,55,4,,,3457,163,,
US_MD_24005,2020-05-27,65,8,,,5578,320,,
US_MD_24009,2020-05-27,6,2,,,316,18,,
US_MD_24011,2020-05-27,0,0,,,243,0,,
US_MD_24013,2020-05-27,8,6,,,821,86,,
US_MD_24015,2020-05-27,1,0,,,354,21,,
US_MD_24017,2020-05-27,6,1,,,1009,71,,
US_MD_24019,2020-05-27,3,1,,,133,3,,
US_MD_24021,2020-05-27,40,2,,,1793,103,,
US_MD_24023,2020-05-27,0,0,,,10,0,,
US_MD_24025,2020-05-27,6,1,,,804,49,,
US_MD_24027,2020-05-27,28,1,,,1764,54,,
US_MD_24029,2020-05-27,2,0,,,160,15,,
US_MD_24031,2020-05-27,177,5,,,10504,572,,
US_MD_24033,2020-05-27,294,14,,,14627,520,,
US_MD_24035,2020-05-27,0,0,,,151,12,,
US_MD_24037,2020-05-27,0,1,,,400,16,,
US_MD_24039,2020-05-27,0,0,,,73,2,,
US_MD_24041,2020-05-27,-2,0,,,84,1,,
US_MD_24043,2020-05-27,5,0,,,418,12,,
US_MD_24045,2020-05-27,2,3,,,910,25,,
US_MD_24047,2020-05-27,-1,0,,,194,11,,
US_MD_24510,2020-05-27,56,0,,,5062,236,,
US_ME,2020-05-27,28,2,39,8058,2137,81,1357,45617
US_ME_23001,2020-05-27,5,0,,,252,2,,
US_ME_23003,2020-05-27,0,0,,,8,1,,
US_ME_23005,2020-05-27,9,2,,,1065,43,,
US_ME_23007,2020-05-27,0,0,,,36,1,,
US_ME_23009,2020-05-27,0,0,,,11,1,,
US_ME_23011,2020-05-27,0,0,,,128,9,,
US_ME_23013,2020-05-27,0,0,,,20,0,,
US_ME_23015,2020-05-27,0,0,,,20,0,,
US_ME_23017,2020-05-27,4,0,,,26,0,,
US_ME_23019,2020-05-27,0,0,,,99,1,,
US_ME_23021,2020-05-27,0,0,,,1,0,,
US_ME_23023,2020-05-27,1,0,,,29,0,,
US_ME_23025,2020-05-27,0,0,,,21,0,,
US_ME_23027,2020-05-27,0,0,,,51,14,,
US_ME_23029,2020-05-27,0,0,,,2,0,,
US_ME_23031,2020-05-27,6,0,,,365,9,,
US_MI,2020-05-27,504,68,0,9973,55544,5334,33168,494252
US_MI_26001,2020-05-27,1,0,,,12,1,,
US_MI_26005,2020-05-27,-1,0,,,211,6,,
US_MI_26007,2020-05-27,0,0,,,95,9,,
US_MI_26009,2020-05-27,0,0,,,12,0,,
US_MI_26011,2020-05-27,0,0,,,33,1,,
US_MI_26013,2020-05-27,0,0,,,1,0,,
US_MI_26015,2020-05-27,1,0,,,62,2,,
US_MI_26017,2020-05-27,7,3,,,294,22,,
US_MI_26019,2020-05-27,0,0,,,4,0,,
US_MI_26021,2020-05-27,4,1,,,600,48,,
US_MI_26023,2020-05-27,2,0,,,105,2,,
US_MI_26025,2020-05-27,2,1,,,351,22,,
US_MI_26027,2020-05-27,1,0,,,79,2,,
US_MI_26029,2020-05-27,0,0,,,15,1,,
US_MI_26031,2020-05-27,0,0,,,21,1,,
US_MI_26033,2020-05-27,0,0,,,2,0,,
US_MI_26035,2020-05-27,0,0,,,17,2,,
US_MI_26037,2020-05-27,4,0,,,142,10,,
US_MI_26039,2020-05-27,0,0,,,58,5,,
US_MI_26041,2020-05-27,0,0,,,17,2,,
US_MI_26043,2020-05-27,0,0,,,5,2,,
US_MI_26045,2020-05-27,1,0,,,179,6,,
US_MI_26047,2020-05-27,0,0,,,21,2,,
US_MI_26049,2020-05-27,7,2,,,1971,247,,
US_MI_26051,2020-05-27,0,0,,,18,1,,
US_MI_26053,2020-05-27,0,0,,,5,1,,
US_MI_26055,2020-05-27,0,0,,,23,5,,
US_MI_26057,2020-05-27,3,2,,,74,8,,
US_MI_26059,2020-05-27,-1,0,,,169,24,,
US_MI_26061,2020-05-27,1,0,,,4,0,,
US_MI_26063,2020-05-27,0,0,,,42,1,,
US_MI_26065,2020-05-27,12,0,,,717,25,,
US_MI_26067,2020-05-27,1,0,,,145,3,,
US_MI_26069,2020-05-27,5,0,,,89,9,,
US_MI_26073,2020-05-27,0,0,,,74,7,,
US_MI_26075,2020-05-27,1,0,,,439,26,,
US_MI_26077,2020-05-27,12,0,,,814,51,,
US_MI_26079,2020-05-27,0,0,,,19,2,,
US_MI_26081,2020-05-27,34,4,,,3454,76,,
US_MI_26085,2020-05-27,0,0,,,5,0,,
US_MI_26087,2020-05-27,0,0,,,188,30,,
US_MI_26089,2020-05-27,0,0,,,11,0,,
US_MI_26091,2020-05-27,1,1,,,147,4,,
US_MI_26093,2020-05-27,-1,0,,,391,26,,
US_MI_26095,2020-05-27,0,0,,,3,0,,
US_MI_26097,2020-05-27,0,0,,,6,0,,
US_MI_26099,2020-05-27,30,5,,,6558,784,,
US_MI_26101,2020-05-27,0,0,,,11,0,,
US_MI_26103,2020-05-27,0,0,,,54,10,,
US_MI_26105,2020-05-27,0,0,,,31,0,,
US_MI_26107,2020-05-27,1,0,,,20,2,,
US_MI_26109,2020-05-27,0,0,,,8,0,,
US_MI_26111,2020-05-27,1,0,,,80,8,,
US_MI_26113,2020-05-27,0,0,,,16,1,,
US_MI_26115,2020-05-27,0,0,,,464,19,,
US_MI_26117,2020-05-27,0,0,,,65,1,,
US_MI_26119,2020-05-27,0,0,,,5,0,,
US_MI_26121,2020-05-27,2,2,,,606,33,,
US_MI_26123,2020-05-27,4,0,,,96,0,,
US_MI_26125,2020-05-27,20,3,,,8260,961,,
US_MI_26127,2020-05-27,0,0,,,85,2,,
US_MI_26129,2020-05-27,1,0,,,21,0,,
US_MI_26133,2020-05-27,1,0,,,11,0,,
US_MI_26135,2020-05-27,0,0,,,5,1,,
US_MI_26137,2020-05-27,0,0,,,100,10,,
US_MI_26139,2020-05-27,1,2,,,715,31,,
US_MI_26141,2020-05-27,0,0,,,11,0,,
US_MI_26143,2020-05-27,0,0,,,21,0,,
US_MI_26145,2020-05-27,2,0,,,1002,107,,
US_MI_26147,2020-05-27,0,1,,,431,37,,
US_MI_26149,2020-05-27,5,0,,,109,2,,
US_MI_26151,2020-05-27,0,0,,,40,5,,
US_MI_26153,2020-05-27,0,0,,,4,0,,
US_MI_26155,2020-05-27,1,2,,,237,26,,
US_MI_26157,2020-05-27,0,0,,,186,23,,
US_MI_26159,2020-05-27,5,0,,,131,6,,
US_MI_26161,2020-05-27,4,1,,,1305,97,,
US_MI_26163,2020-05-27,73,38,,,19999,2406,,
US_MI_26165,2020-05-27,0,0,,,11,2,,
US_MN,2020-05-27,505,34,791,6634,22474,942,16314,216532
US_MN_27001,2020-05-27,0,0,,,7,0,,
US_MN_27003,2020-05-27,21,3,,,1262,59,,
US_MN_27005,2020-05-27,0,0,,,37,0,,
US_MN_27007,2020-05-27,1,0,,,13,0,,
US_MN_27009,2020-05-27,2,0,,,169,2,,
US_MN_27011,2020-05-27,0,0,,,3,0,,
US_MN_27013,2020-05-27,3,0,,,122,1,,
US_MN_27015,2020-05-27,1,0,,,14,2,,
US_MN_27017,2020-05-27,0,0,,,73,0,,
US_MN_27019,2020-05-27,3,0,,,185,2,,
US_MN_27021,2020-05-27,1,0,,,12,2,,
US_MN_27023,2020-05-27,2,0,,,44,1,,
US_MN_27025,2020-05-27,1,0,,,50,1,,
US_MN_27027,2020-05-27,20,0,,,406,25,,
US_MN_27029,2020-05-27,0,0,,,3,0,,
US_MN_27033,2020-05-27,0,0,,,65,0,,
US_MN_27035,2020-05-27,1,0,,,57,1,,
US_MN_27037,2020-05-27,18,6,,,1182,44,,
US_MN_27039,2020-05-27,0,0,,,46,0,,
US_MN_27041,2020-05-27,9,0,,,39,0,,
US_MN_27043,2020-05-27,0,0,,,13,0,,
US_MN_27045,2020-05-27,0,0,,,17,1,,
US_MN_27047,2020-05-27,0,0,,,97,0,,
US_MN_27049,2020-05-27,2,0,,,60,3,,
US_MN_27051,2020-05-27,0,0,,,3,0,,
US_MN_27053,2020-05-27,119,16,,,7540,565,,
US_MN_27055,2020-05-27,0,0,,,2,0,,
US_MN_27057,2020-05-27,0,0,,,1,0,,
US_MN_27059,2020-05-27,3,0,,,33,0,,
US_MN_27061,2020-05-27,0,0,,,53,7,,
US_MN_27063,2020-05-27,0,0,,,39,0,,
US_MN_27065,2020-05-27,0,0,,,11,1,,
US_MN_27067,2020-05-27,4,0,,,475,1,,
US_MN_27069,2020-05-27,0,0,,,1,0,,
US_MN_27071,2020-05-27,1,0,,,7,0,,
US_MN_27073,2020-05-27,0,0,,,3,0,,
US_MN_27075,2020-05-27,0,0,,,1,0,,
US_MN_27079,2020-05-27,2,0,,,43,1,,
US_MN_27081,2020-05-27,0,0,,,5,0,,
US_MN_27083,2020-05-27,0,0,,,36,0,,
US_MN_27085,2020-05-27,1,0,,,29,0,,
US_MN_27087,2020-05-27,0,0,,,5,1,,
US_MN_27089,2020-05-27,0,0,,,9,0,,
US_MN_27091,2020-05-27,0,0,,,126,5,,
US_MN_27093,2020-05-27,2,0,,,44,0,,
US_MN_27095,2020-05-27,0,0,,,17,1,,
US_MN_27097,2020-05-27,1,0,,,40,0,,
US_MN_27099,2020-05-27,10,0,,,216,1,,
US_MN_27101,2020-05-27,1,0,,,36,0,,
US_MN_27103,2020-05-27,3,1,,,74,7,,
US_MN_27105,2020-05-27,10,1,,,1488,3,,
US_MN_27107,2020-05-27,0,0,,,11,0,,
US_MN_27109,2020-05-27,5,0,,,575,10,,
US_MN_27111,2020-05-27,3,0,,,62,0,,
US_MN_27113,2020-05-27,3,0,,,17,0,,
US_MN_27115,2020-05-27,0,0,,,85,0,,
US_MN_27117,2020-05-27,0,0,,,10,0,,
US_MN_27119,2020-05-27,0,0,,,59,2,,
US_MN_27121,2020-05-27,0,0,,,8,0,,
US_MN_27123,2020-05-27,59,5,,,2610,103,,
