date,key,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested
2020-05-18,CO_91_91001,137,4,2,,1143,49,78,
2020-05-18,CO_91_91540,39,0,0,,40,1,0,
2020-05-18,CR,3,0,,138,866,10,,14616
2020-05-18,CU,9,0,,1732,1881,79,,87288
2020-05-18,CV,0,0,,,328,3,,
2020-05-18,CW,0,0,,,16,1,,
2020-05-18,CY,1,0,,,917,17,,
2020-05-18,CZ,111,0,,8320,8586,297,,372534
2020-05-18,CZ_10,18,,,,1975,,,
2020-05-18,CZ_20,3,,,,1018,,,
2020-05-18,CZ_31,0,,,,180,,,
2020-05-18,CZ_32,0,,,,653,,,
2020-05-18,CZ_41,4,,,,439,,,
2020-05-18,CZ_42,7,,,,530,,,
2020-05-18,CZ_51,0,,,,200,,,
2020-05-18,CZ_52,0,,,,194,,,
2020-05-18,CZ_53,0,,,,284,,,
2020-05-18,CZ_63,0,,,,181,,,
2020-05-18,CZ_64,4,,,,513,,,
2020-05-18,CZ_71,0,,,,731,,,
2020-05-18,CZ_72,0,,,,346,,,
2020-05-18,CZ_80,8,,,,1209,,,
2020-05-18,DE,513,72,,,175210,8007,,
2020-05-18,DE_BB,17,2,,,3231,168,,
2020-05-18,DE_BE,81,5,,,6474,182,,
2020-05-18,DE_BW,246,40,,,35012,1723,,
2020-05-18,DE_BY,511,38,,,46551,2394,,
2020-05-18,DE_HB,108,0,,,1242,36,,
2020-05-18,DE_HE,167,15,,,9394,454,,
2020-05-18,DE_HH,58,6,,,5034,234,,
2020-05-18,DE_MV,12,0,,,754,21,,
2020-05-18,DE_NI,170,12,,,11459,567,,
2020-05-18,DE_NW,638,29,,,36690,1534,,
2020-05-18,DE_RP,79,8,,,6718,227,,
2020-05-18,DE_SH,6,1,,,3020,136,,
2020-05-18,DE_SL,2,9,,,2729,163,,
2020-05-18,DE_SN,65,1,,,5135,201,,
2020-05-18,DE_ST,7,0,,,1685,54,,
2020-05-18,DE_TH,65,5,,,2763,144,,
2020-05-18,DJ,117,3,,,1518,7,,
2020-05-18,DK,41,1,,7800,10968,548,,402194
2020-05-18,DM,0,0,,,16,0,,
2020-05-18,DO,411,6,,,12725,434,,
2020-05-18,DZ,182,7,,,7201,555,,
2020-05-18,EC,400,63,,,33582,2799,,53813
2020-05-18,EE,10,1,,1019,1784,64,,72448
2020-05-18,EG,535,15,,,12764,645,,
2020-05-18,EH,0,0,,,6,0,,
2020-05-18,ER,0,0,,,39,0,,
2020-05-18,ES,280,100,,,232246,27793,,
2020-05-18,ES_AN,31,9,,,12489,1367,,
2020-05-18,ES_AR,17,5,,,5520,843,,
2020-05-18,ES_AS,3,2,,,2373,303,,
2020-05-18,ES_CB,2,1,,,2273,208,,
2020-05-18,ES_CE,1,0,,,117,4,,
2020-05-18,ES_CL,37,7,,,18549,1960,,
2020-05-18,ES_CM,29,2,,,16677,2900,,
2020-05-18,ES_CN,0,2,,,2294,155,,
2020-05-18,ES_CT,-96,25,,,55825,5981,,
2020-05-18,ES_EX,90,4,,,3038,504,,
2020-05-18,ES_GA,2,0,,,9058,607,,
2020-05-18,ES_IB,12,1,,,2003,219,,
2020-05-18,ES_MC,2,0,,,1558,145,,
2020-05-18,ES_MD,126,31,,,66828,8894,,
2020-05-18,ES_ML,0,0,,,121,2,,
2020-05-18,ES_NC,5,0,,,5183,503,,
2020-05-18,ES_PV,15,4,,,13386,1470,,
2020-05-18,ES_RI,3,1,,,4027,352,,
2020-05-18,ES_VC,1,6,,,10927,1376,,
2020-05-18,ET,35,0,,3271,352,5,,62300
2020-05-18,FI,33,2,,4559,6380,300,,159429
2020-05-18,FJ,0,0,,,18,0,,
2020-05-18,FK,0,0,,,13,0,,
2020-05-18,FO,0,0,,,187,0,,
2020-05-18,FR,492,186,,,142903,27897,,
2020-05-18,GA,112,0,,,1432,11,,
2020-05-18,GB,2711,160,,68339,246406,34796,,1887051
2020-05-18,GB_ENG,976,144,,,146643,31010,,
2020-05-18,GB_ENG_E06000001,9,,,,318,,,
2020-05-18,GB_ENG_E06000002,9,,,,651,,,
2020-05-18,GB_ENG_E06000003,6,,,,395,,,
2020-05-18,GB_ENG_E06000004,13,,,,539,,,
2020-05-18,GB_ENG_E06000005,4,,,,358,,,
2020-05-18,GB_ENG_E06000006,4,,,,382,,,
2020-05-18,GB_ENG_E06000007,6,,,,741,,,
2020-05-18,GB_ENG_E06000008,4,,,,399,,,
2020-05-18,GB_ENG_E06000009,7,,,,559,,,
2020-05-18,GB_ENG_E06000010,8,,,,673,,,
2020-05-18,GB_ENG_E06000011,12,,,,855,,,
2020-05-18,GB_ENG_E06000013,1,,,,497,,,
2020-05-18,GB_ENG_E06000014,2,,,,439,,,
2020-05-18,GB_ENG_E06000015,2,,,,570,,,
2020-05-18,GB_ENG_E06000016,5,,,,836,,,
2020-05-18,GB_ENG_E06000018,2,,,,590,,,
2020-05-18,GB_ENG_E06000019,3,,,,424,,,
2020-05-18,GB_ENG_E06000020,2,,,,348,,,
2020-05-18,GB_ENG_E06000021,3,,,,704,,,
2020-05-18,GB_ENG_E06000023,2,,,,689,,,
2020-05-18,GB_ENG_E06000024,12,,,,374,,,
2020-05-18,GB_ENG_E06000025,1,,,,399,,,
2020-05-18,GB_ENG_E06000026,3,,,,351,,,
2020-05-18,GB_ENG_E06000030,2,,,,442,,,
2020-05-18,GB_ENG_E06000031,2,,,,385,,,
2020-05-18,GB_ENG_E06000032,14,,,,699,,,
2020-05-18,GB_ENG_E06000033,4,,,,365,,,
2020-05-18,GB_ENG_E06000035,5,,,,744,,,
2020-05-18,GB_ENG_E06000037,5,,,,364,,,
2020-05-18,GB_ENG_E06000038,2,,,,568,,,
2020-05-18,GB_ENG_E06000039,3,,,,449,,,
2020-05-18,GB_ENG_E06000041,4,,,,439,,,
2020-05-18,GB_ENG_E06000043,1,,,,411,,,
2020-05-18,GB_ENG_E06000044,1,,,,313,,,
2020-05-18,GB_ENG_E06000045,4,,,,568,,,
2020-05-18,GB_ENG_E06000046,7,,,,185,,,
2020-05-18,GB_ENG_E06000047,14,,,,1887,,,
2020-05-18,GB_ENG_E06000049,14,,,,1138,,,
2020-05-18,GB_ENG_E06000050,19,,,,1044,,,
2020-05-18,GB_ENG_E06000051,9,,,,746,,,
2020-05-18,GB_ENG_E06000052,3,,,,564,,,
2020-05-18,GB_ENG_E06000054,2,,,,512,,,
2020-05-18,GB_ENG_E06000055,8,,,,597,,,
2020-05-18,GB_ENG_E06000056,12,,,,609,,,
2020-05-18,GB_ENG_E06000058,1,,,,466,,,
2020-05-18,GB_ENG_E06000059,1,,,,354,,,
2020-05-18,GB_ENG_E08000001,10,,,,979,,,
2020-05-18,GB_ENG_E08000002,8,,,,693,,,
2020-05-18,GB_ENG_E08000003,17,,,,1479,,,
2020-05-18,GB_ENG_E08000004,8,,,,1021,,,
2020-05-18,GB_ENG_E08000005,11,,,,743,,,
2020-05-18,GB_ENG_E08000006,3,,,,903,,,
2020-05-18,GB_ENG_E08000007,2,,,,1025,,,
2020-05-18,GB_ENG_E08000008,11,,,,653,,,
2020-05-18,GB_ENG_E08000009,17,,,,773,,,
2020-05-18,GB_ENG_E08000010,6,,,,1130,,,
2020-05-18,GB_ENG_E08000011,4,,,,651,,,
2020-05-18,GB_ENG_E08000012,4,,,,1568,,,
2020-05-18,GB_ENG_E08000013,3,,,,746,,,
2020-05-18,GB_ENG_E08000014,6,,,,898,,,
2020-05-18,GB_ENG_E08000015,5,,,,1206,,,
2020-05-18,GB_ENG_E08000016,1,,,,898,,,
2020-05-18,GB_ENG_E08000017,5,,,,736,,,
2020-05-18,GB_ENG_E08000018,11,,,,898,,,
2020-05-18,GB_ENG_E08000019,4,,,,2497,,,
2020-05-18,GB_ENG_E08000021,2,,,,1030,,,
2020-05-18,GB_ENG_E08000023,3,,,,726,,,
2020-05-18,GB_ENG_E08000024,4,,,,1363,,,
2020-05-18,GB_ENG_E08000025,23,,,,3350,,,
2020-05-18,GB_ENG_E08000026,3,,,,789,,,
2020-05-18,GB_ENG_E08000027,8,,,,926,,,
2020-05-18,GB_ENG_E08000028,32,,,,1241,,,
2020-05-18,GB_ENG_E08000029,3,,,,656,,,
2020-05-18,GB_ENG_E08000030,7,,,,1109,,,
2020-05-18,GB_ENG_E08000031,3,,,,982,,,
2020-05-18,GB_ENG_E08000032,9,,,,1233,,,
2020-05-18,GB_ENG_E08000033,1,,,,285,,,
2020-05-18,GB_ENG_E08000034,7,,,,699,,,
2020-05-18,GB_ENG_E08000035,4,,,,1757,,,
2020-05-18,GB_ENG_E08000036,7,,,,704,,,
2020-05-18,GB_ENG_E08000037,3,,,,987,,,
2020-05-18,GB_ENG_E09000002,1,,,,492,,,
2020-05-18,GB_ENG_E09000003,2,,,,1278,,,
2020-05-18,GB_ENG_E09000004,6,,,,701,,,
2020-05-18,GB_ENG_E09000005,3,,,,1448,,,
2020-05-18,GB_ENG_E09000006,3,,,,1263,,,
2020-05-18,GB_ENG_E09000007,1,,,,620,,,
2020-05-18,GB_ENG_E09000008,2,,,,1494,,,
2020-05-18,GB_ENG_E09000009,4,,,,1188,,,
2020-05-18,GB_ENG_E09000010,4,,,,877,,,
2020-05-18,GB_ENG_E09000011,2,,,,687,,,
2020-05-18,GB_ENG_E09000012,1,,,,643,,,
2020-05-18,GB_ENG_E09000013,3,,,,653,,,
2020-05-18,GB_ENG_E09000015,2,,,,1020,,,
2020-05-18,GB_ENG_E09000016,1,,,,694,,,
2020-05-18,GB_ENG_E09000018,2,,,,723,,,
2020-05-18,GB_ENG_E09000022,1,,,,1193,,,
2020-05-18,GB_ENG_E09000023,2,,,,974,,,
2020-05-18,GB_ENG_E09000024,3,,,,689,,,
2020-05-18,GB_ENG_E09000026,3,,,,748,,,
2020-05-18,GB_ENG_E09000028,1,,,,1262,,,
2020-05-18,GB_ENG_E09000029,2,,,,727,,,
2020-05-18,GB_ENG_E09000030,1,,,,628,,,
2020-05-18,GB_ENG_E09000032,3,,,,991,,,
2020-05-18,GB_ENG_E09000033,1,,,,649,,,
2020-05-18,GB_ENG_E10000002,4,,,,965,,,
2020-05-18,GB_ENG_E10000003,9,,,,1094,,,
2020-05-18,GB_ENG_E10000006,7,,,,2158,,,
2020-05-18,GB_ENG_E10000007,27,,,,1623,,,
2020-05-18,GB_ENG_E10000008,5,,,,800,,,
2020-05-18,GB_ENG_E10000011,2,,,,667,,,
2020-05-18,GB_ENG_E10000012,12,,,,3124,,,
2020-05-18,GB_ENG_E10000013,1,,,,1354,,,
2020-05-18,GB_ENG_E10000014,16,,,,3195,,,
2020-05-18,GB_ENG_E10000015,21,,,,2804,,,
2020-05-18,GB_ENG_E10000016,59,,,,4610,,,
2020-05-18,GB_ENG_E10000017,22,,,,3427,,,
2020-05-18,GB_ENG_E10000018,18,,,,1185,,,
2020-05-18,GB_ENG_E10000019,8,,,,1073,,,
2020-05-18,GB_ENG_E10000020,18,,,,2061,,,
2020-05-18,GB_ENG_E10000021,21,,,,1359,,,
2020-05-18,GB_ENG_E10000023,3,,,,1256,,,
2020-05-18,GB_ENG_E10000024,12,,,,1349,,,
2020-05-18,GB_ENG_E10000025,18,,,,1995,,,
2020-05-18,GB_ENG_E10000027,7,,,,636,,,
2020-05-18,GB_ENG_E10000028,14,,,,2120,,,
2020-05-18,GB_ENG_E10000029,28,,,,1412,,,
2020-05-18,GB_ENG_E10000030,18,,,,2856,,,
2020-05-18,GB_ENG_E10000031,11,,,,1401,,,
2020-05-18,GB_ENG_E10000032,4,,,,1297,,,
2020-05-18,GB_ENG_E10000034,4,,,,1355,,,
2020-05-18,GB_NIR,33,7,,1295,4460,490,,40371
2020-05-18,GB_NIR_N09000001,5,,,,371,,,
2020-05-18,GB_NIR_N09000002,1,,,,479,,,
2020-05-18,GB_NIR_N09000003,7,,,,1283,,,
2020-05-18,GB_NIR_N09000004,2,,,,183,,,
2020-05-18,GB_NIR_N09000005,1,,,,163,,,
2020-05-18,GB_NIR_N09000006,0,,,,78,,,
2020-05-18,GB_NIR_N09000007,6,,,,414,,,
2020-05-18,GB_NIR_N09000008,-1,,,,291,,,
2020-05-18,GB_NIR_N09000009,3,,,,207,,,
2020-05-18,GB_NIR_N09000010,5,,,,259,,,
2020-05-18,GB_NIR_N09000011,11,,,,322,,,
2020-05-18,GB_SCT,57,2,,1280,14594,2105,,88940
2020-05-18,GB_SCT_S08000015,2,,,,976,,,
2020-05-18,GB_SCT_S08000016,3,,,,316,,,
2020-05-18,GB_SCT_S08000017,0,,,,257,,,
2020-05-18,GB_SCT_S08000019,7,,,,880,,,
2020-05-18,GB_SCT_S08000020,11,,,,1200,,,
2020-05-18,GB_SCT_S08000022,0,,,,331,,,
2020-05-18,GB_SCT_S08000024,7,,,,2568,,,
2020-05-18,GB_SCT_S08000025,0,,,,7,,,
2020-05-18,GB_SCT_S08000026,0,,,,54,,,
2020-05-18,GB_SCT_S08000028,0,,,,6,,,
2020-05-18,GB_SCT_S08000029,0,,,,824,,,
2020-05-18,GB_SCT_S08000030,4,,,,1593,,,
2020-05-18,GB_SCT_S08000031,11,,,,3742,,,
2020-05-18,GB_SCT_S08000032,12,,,,1840,,,
2020-05-18,GB_WLS,164,10,,1470,12921,1241,,55721
2020-05-18,GB_WLS_W11000023,52,,,,2315,,,
2020-05-18,GB_WLS_W11000024,1,,,,253,,,
2020-05-18,GB_WLS_W11000025,11,,,,982,,,
2020-05-18,GB_WLS_W11000028,29,,,,2457,,,
2020-05-18,GB_WLS_W11000029,14,,,,2548,,,
2020-05-18,GB_WLS_W11000030,37,,,,2329,,,
2020-05-18,GB_WLS_W11000031,16,,,,1825,,,
2020-05-18,GD,0,0,,,22,0,,
2020-05-18,GE,1,0,,,702,12,,
2020-05-18,GG,0,0,,,252,13,,
2020-05-18,GH,0,0,,3586,5735,29,,186948
2020-05-18,GI,0,0,,,147,0,,
2020-05-18,GL,0,0,,,11,0,,
2020-05-18,GM,1,0,,,24,1,,
2020-05-18,GN,138,0,,,2796,16,,
2020-05-18,GQ,125,0,,,719,7,,
2020-05-18,GR,2,2,,4317,2836,165,,136001
2020-05-18,GT,89,3,,,2001,38,,
2020-05-18,GU,0,0,,,154,5,,
2020-05-18,GW,0,0,,,990,4,,
2020-05-18,GY,7,0,,,124,10,,
2020-05-18,HK,0,0,,,0,0,,202930
2020-05-18,HN,152,4,,,2798,146,,
2020-05-18,HR,2,0,,980,2228,95,,55800
2020-05-18,HT,77,1,,,533,21,,
2020-05-18,HU,21,5,,1454,3556,467,,138697
2020-05-18,ID,496,43,,4764,18010,1191,,147799
2020-05-18,ID_AC,0,,,,18,,,
2020-05-18,ID_BA,11,,,,359,,,
2020-05-18,ID_BB,0,,,,29,,,
2020-05-18,ID_BE,1,,,,66,,,
2020-05-18,ID_BT,27,,,,677,,,
2020-05-18,ID_GO,4,,,,28,,,
2020-05-18,ID_JA,1,,,,81,,,
2020-05-18,ID_JB,27,,,,1679,,,
2020-05-18,ID_JI,144,,,,2296,,,
2020-05-18,ID_JK,47,,,,6057,,,
2020-05-18,ID_JT,8,,,,1165,,,
2020-05-18,ID_KB,0,,,,132,,,
2020-05-18,ID_KI,1,,,,255,,,
2020-05-18,ID_KR,11,,,,127,,,
2020-05-18,ID_KS,66,,,,438,,,
2020-05-18,ID_KT,0,,,,227,,,
2020-05-18,ID_KU,0,,,,155,,,
2020-05-18,ID_LA,16,,,,83,,,
2020-05-18,ID_MA,23,,,,107,,,
2020-05-18,ID_MU,1,,,,93,,,
2020-05-18,ID_NB,4,,,,375,,,
2020-05-18,ID_NT,9,,,,68,,,
2020-05-18,ID_PA,0,,,,383,,,
2020-05-18,ID_PB,0,,,,105,,,
2020-05-18,ID_RI,2,,,,101,,,
2020-05-18,ID_SA,2,,,,116,,,
2020-05-18,ID_SB,1,,,,409,,,
2020-05-18,ID_SG,0,,,,191,,,
2020-05-18,ID_SN,66,,,,1017,,,
2020-05-18,ID_SR,0,,,,75,,,
2020-05-18,ID_SS,16,,,,537,,,
2020-05-18,ID_ST,0,,,,115,,,
2020-05-18,ID_SU,7,,,,225,,,
2020-05-18,ID_YO,1,,,,200,,,
2020-05-18,IE,88,4,,,24200,1547,,295626
2020-05-18,IL,4,0,,,16621,272,,
2020-05-18,IM,0,0,,,335,24,,
2020-05-18,IN,4970,134,,101475,101139,3163,,2404267
2020-05-18,IN_AP,52,1,,,2407,50,,
2020-05-18,IN_AS,9,0,,,101,2,,
2020-05-18,IN_BR,83,1,,,1262,8,,
2020-05-18,IN_CT,19,,,,86,,,
2020-05-18,IN_DL,721,31,,,10054,160,,
2020-05-18,IN_GA,12,,,,29,,,
2020-05-18,IN_GJ,391,34,,,11379,659,,
2020-05-18,IN_HP,2,0,,,80,3,,
2020-05-18,IN_HR,23,1,,,910,14,,
2020-05-18,IN_JH,6,0,,,223,3,,
2020-05-18,IN_JK,62,1,,,1183,13,,
2020-05-18,IN_KA,55,1,,,1147,37,,
2020-05-18,IN_KL,14,0,,,601,4,,
2020-05-18,IN_MH,2347,63,,,33053,1198,,
2020-05-18,IN_MP,188,5,,,4977,248,,
2020-05-18,IN_OR,91,1,,,828,4,,
2020-05-18,IN_PB,18,3,,,1964,35,,
2020-05-18,IN_RJ,242,5,,,5202,131,,
2020-05-18,IN_TG,42,0,,,1551,34,,
2020-05-18,IN_TN,639,4,,,11224,78,,
2020-05-18,IN_UP,1,0,,,4259,104,,
2020-05-18,IN_UT,4,0,,,92,1,,
2020-05-18,IN_WB,101,6,,,2677,238,,
2020-05-18,IQ,150,4,,,3554,127,,
2020-05-18,IR,2294,69,,14536,122492,7057,,716176
2020-05-18,IS,0,0,,441,1802,10,,57587
2020-05-18,IT,451,99,2150,36406,225886,32007,127326,3041366
2020-05-18,IT_21,72,20,417,4108,29619,3632,16113,253479
2020-05-18,IT_23,1,0,9,158,1174,143,971,12327
2020-05-18,IT_25,175,24,508,5078,85019,15543,42403,581437
2020-05-18,IT_34,9,9,37,6433,18950,1803,13143,513021
2020-05-18,IT_36,7,1,39,818,3198,320,2257,104874
2020-05-18,IT_42,32,12,137,1331,9191,1367,5485,81485
2020-05-18,IT_45,35,13,153,2782,27267,3986,17756,263888
2020-05-18,IT_52,13,5,237,1179,9961,989,6399,205201
2020-05-18,IT_55,0,0,1,323,1424,73,1274,56279
2020-05-18,IT_57,11,0,261,429,6678,984,3379,89085
2020-05-18,IT_62,39,6,117,3306,7485,628,3031,209472
2020-05-18,IT_65,7,3,13,680,3193,388,1392,57897
2020-05-18,IT_67,11,0,10,429,422,22,183,11514
2020-05-18,IT_72,11,3,31,3691,4695,399,2623,143478
2020-05-18,IT_75,7,1,28,866,4386,471,1920,91901
2020-05-18,IT_77,0,0,11,414,392,27,272,22581
2020-05-18,IT_78,0,0,21,863,1151,95,655,56167
2020-05-18,IT_82,7,0,23,1433,3395,267,1589,118859
2020-05-18,IT_88,0,1,24,1138,1353,126,847,43387
2020-05-18,IT_BZ,1,1,7,433,2582,291,1984,54861
2020-05-18,IT_TN,13,0,66,514,4351,453,3650,70173
2020-05-18,JE,1,0,,,303,27,,
2020-05-18,JM,0,0,,,520,9,,
2020-05-18,JO,16,0,,,629,9,,
2020-05-18,JP,60,14,,,16365,763,,255675
2020-05-18,JP_01,1,1,,,1003,76,,
2020-05-18,JP_09,1,,,,61,0,,
2020-05-18,JP_11,3,,,,987,46,,
2020-05-18,JP_12,2,,,,894,42,,
2020-05-18,JP_13,10,4,,,5112,241,,
2020-05-18,JP_14,8,4,,,1273,68,,
2020-05-18,JP_16,2,2,,,227,20,,
2020-05-18,JP_17,,1,,,287,22,,
2020-05-18,JP_19,1,,,,58,0,,
2020-05-18,JP_27,1,,,,1771,70,,
2020-05-18,JP_38,2,,,,73,3,,
2020-05-18,KE,25,0,,1933,912,50,,46784
2020-05-18,KG,27,0,,,1243,14,,
2020-05-18,KH,0,0,,,122,0,,
2020-05-18,KM,0,0,,,11,1,,
2020-05-18,KN,0,0,,,15,0,,
2020-05-18,KR,13,0,,12363,11078,263,,765574
2020-05-18,KR_11,6,0,,,736,4,,
2020-05-18,KR_28,2,,,,125,,,
2020-05-18,KR_31,4,0,,,47,1,,
2020-05-18,KR_41,1,0,,,724,16,,
2020-05-18,KW,841,6,,,15691,118,,
2020-05-18,KY,0,0,,,94,1,,
2020-05-18,KZ,311,1,,12354,6751,35,,553062
2020-05-18,LA,0,0,,,19,0,,
2020-05-18,LB,20,0,,,931,26,,
2020-05-18,LC,0,0,,,18,0,,
2020-05-18,LI,0,0,,,83,1,,
2020-05-18,LK,11,0,,,992,9,,
2020-05-18,LR,3,1,,,229,22,,
2020-05-18,LS,0,0,,,1,0,,
2020-05-18,LT,6,3,,,1547,59,,237600
2020-05-18,LU,2,0,,751,3947,107,,63011
2020-05-18,LV,1,0,,1845,1009,19,,90968
2020-05-18,LY,0,0,,,65,3,,
2020-05-18,MA,82,0,,,6952,192,,
2020-05-18,MC,1,0,,,97,5,,
2020-05-18,MD,78,4,,,6138,215,,
2020-05-18,ME,0,0,,,324,9,,
2020-05-18,MG,18,0,,,322,1,,
2020-05-18,MK,25,3,,,1817,104,,
2020-05-18,ML,14,0,,,874,52,,
2020-05-18,MM,4,0,,701,191,6,,15838
2020-05-18,MN,0,0,,,140,0,,
2020-05-18,MP,0,0,,,21,2,,
2020-05-18,MR,19,0,,,81,4,,
2020-05-18,MS,0,0,,,11,1,,
2020-05-18,MT,5,0,,,558,6,,
2020-05-18,MU,0,0,,,332,10,,
2020-05-18,MV,12,0,,547,1106,4,,15827
2020-05-18,MW,0,0,,,70,3,,
2020-05-18,MX,2414,155,,5213,51633,5332,,179937
2020-05-18,MX_AGU,5,0,,,482,20,,
2020-05-18,MX_BCN,82,12,,,3376,566,,
2020-05-18,MX_BCS,3,0,,,458,26,,
2020-05-18,MX_CAM,8,1,,,393,39,,
2020-05-18,MX_CHH,1,1,,,918,193,,
2020-05-18,MX_CHP,32,0,,,669,44,,
2020-05-18,MX_CMX,1087,49,,,17385,1381,,
2020-05-18,MX_COA,2,1,,,685,58,,
2020-05-18,MX_COL,5,1,,,72,9,,
2020-05-18,MX_DUR,12,1,,,169,17,,
2020-05-18,MX_GRO,53,4,,,819,112,,
2020-05-18,MX_GUA,26,4,,,765,73,,
2020-05-18,MX_HID,79,7,,,912,163,,
2020-05-18,MX_JAL,41,3,,,893,84,,
2020-05-18,MX_MEX,189,6,,,5758,484,,
2020-05-18,MX_MIC,16,3,,,956,91,,
2020-05-18,MX_MOR,4,0,,,1074,150,,
2020-05-18,MX_NAY,8,1,,,308,31,,
2020-05-18,MX_NLE,16,0,,,884,49,,
2020-05-18,MX_OAX,159,6,,,598,75,,
2020-05-18,MX_PUE,50,3,,,1511,191,,
2020-05-18,MX_QUE,38,2,,,480,45,,
2020-05-18,MX_ROO,31,7,,,1336,253,,
2020-05-18,MX_SIN,92,14,,,2028,299,,
2020-05-18,MX_SLP,26,1,,,484,23,,
2020-05-18,MX_SON,21,1,,,852,38,,
2020-05-18,MX_TAB,108,7,,,2468,310,,
2020-05-18,MX_TAM,53,0,,,994,59,,
2020-05-18,MX_TLA,16,10,,,587,101,,
2020-05-18,MX_VER,110,5,,,1978,243,,
2020-05-18,MX_YUC,38,3,,,1146,80,,
2020-05-18,MX_ZAC,3,2,,,195,25,,
2020-05-18,MY,47,0,,,6941,113,,462257
2020-05-18,MY_01,0,0,,,668,1,,
2020-05-18,MY_02,0,0,,,95,1,,
2020-05-18,MY_03,0,0,,,155,1,,
2020-05-18,MY_04,0,0,,,215,1,,
2020-05-18,MY_05,0,0,,,776,1,,
2020-05-18,MY_06,0,0,,,336,1,,
2020-05-18,MY_07,0,0,,,121,2,,
2020-05-18,MY_08,0,0,,,255,2,,
2020-05-18,MY_09,0,0,,,18,1,,
2020-05-18,MY_10,8,0,,,1644,8,,
2020-05-18,MY_11,0,0,,,110,1,,
2020-05-18,MY_12,0,0,,,331,1,,
2020-05-18,MY_13,0,0,,,544,1,,
2020-05-18,MY_14,38,25,,,1566,38,,
2020-05-18,MY_15,0,0,,,16,1,,
2020-05-18,MY_16,1,0,,,91,1,,
2020-05-18,MZ,8,0,,,145,0,,
2020-05-18,"NA",0,0,,,16,0,,
2020-05-18,NC,0,0,,,18,0,,
2020-05-18,NE,5,1,,,909,55,,
2020-05-18,NG,216,9,,1554,6175,191,,36899
2020-05-18,NI,0,0,,,25,8,,
2020-05-18,NL,146,14,,,44141,5694,,
2020-05-18,NL_DR,1,0,,,499,40,,
2020-05-18,NL_DR_0106,0,0,,,42,2,,
2020-05-18,NL_DR_0109,0,0,,,56,2,,
2020-05-18,NL_DR_0114,0,0,,,101,11,,
2020-05-18,NL_DR_0118,0,0,,,89,8,,
2020-05-18,NL_DR_0119,1,0,,,34,4,,
2020-05-18,NL_DR_1680,0,0,,,14,0,,
2020-05-18,NL_DR_1681,0,0,,,9,3,,
2020-05-18,NL_DR_1690,0,0,,,44,5,,
2020-05-18,NL_DR_1699,0,0,,,18,1,,
2020-05-18,NL_DR_1701,0,0,,,32,4,,
2020-05-18,NL_DR_1730,0,0,,,38,0,,
2020-05-18,NL_DR_1731,0,0,,,22,0,,
2020-05-18,NL_FL,2,0,,,881,82,,
2020-05-18,NL_FL_0034,2,0,,,407,27,,
2020-05-18,NL_FL_0050,0,0,,,41,5,,
2020-05-18,NL_FL_0171,0,0,,,80,9,,
2020-05-18,NL_FL_0184,0,0,,,78,4,,
2020-05-18,NL_FL_0303,0,0,,,113,11,,
2020-05-18,NL_FL_0995,0,0,,,162,26,,
2020-05-18,NL_FR,1,0,,,598,60,,
2020-05-18,NL_FR_0059,0,0,,,11,0,,
2020-05-18,NL_FR_0060,0,0,,,0,0,,
2020-05-18,NL_FR_0072,0,0,,,17,1,,
2020-05-18,NL_FR_0074,0,0,,,89,19,,
2020-05-18,NL_FR_0080,0,0,,,58,6,,
2020-05-18,NL_FR_0085,0,0,,,7,0,,
2020-05-18,NL_FR_0086,0,0,,,23,0,,
2020-05-18,NL_FR_0088,0,0,,,0,0,,
2020-05-18,NL_FR_0090,0,0,,,55,5,,
2020-05-18,NL_FR_0093,0,0,,,2,0,,
2020-05-18,NL_FR_0096,0,0,,,0,0,,
2020-05-18,NL_FR_0098,0,0,,,28,4,,
2020-05-18,NL_FR_0737,0,0,,,15,1,,
2020-05-18,NL_FR_1891,0,0,,,6,0,,
2020-05-18,NL_FR_1900,0,0,,,101,3,,
2020-05-18,NL_FR_1940,1,0,,,63,5,,
2020-05-18,NL_FR_1949,0,0,,,98,12,,
2020-05-18,NL_FR_1970,0,0,,,25,4,,
2020-05-18,NL_GE,13,3,,,5558,650,,
2020-05-18,NL_GE_0197,0,1,,,55,7,,
2020-05-18,NL_GE_0200,1,0,,,385,48,,
2020-05-18,NL_GE_0202,1,0,,,278,26,,
2020-05-18,NL_GE_0203,0,0,,,122,6,,
2020-05-18,NL_GE_0209,1,0,,,69,5,,
2020-05-18,NL_GE_0213,0,0,,,35,5,,
2020-05-18,NL_GE_0214,0,0,,,47,7,,
2020-05-18,NL_GE_0216,0,0,,,60,7,,
2020-05-18,NL_GE_0221,0,0,,,32,6,,
2020-05-18,NL_GE_0222,0,0,,,94,15,,
2020-05-18,NL_GE_0225,0,0,,,111,8,,
2020-05-18,NL_GE_0226,0,0,,,46,6,,
2020-05-18,NL_GE_0228,0,0,,,202,20,,
2020-05-18,NL_GE_0230,0,0,,,126,8,,
2020-05-18,NL_GE_0232,0,0,,,133,23,,
2020-05-18,NL_GE_0233,0,0,,,120,20,,
2020-05-18,NL_GE_0243,1,0,,,146,18,,
2020-05-18,NL_GE_0244,0,0,,,41,5,,
2020-05-18,NL_GE_0246,1,0,,,189,27,,
