date,key,noaa_station,noaa_distance,minimum_temperature,maximum_temperature,rainfall,snowfall
2020-05-16,US_NC_37047,USR0000NWHI,10.032,14.4,31.1,,
2020-05-16,US_NC_37049,USR0000NNWB,4.034,15.6,32.2,,
2020-05-16,US_NC_37051,USC00313017,2.737,13.9,27.2,0,
2020-05-16,US_NC_37053,USW00013786,23.789,17.8,31.1,0,0
2020-05-16,US_NC_37061,USC00315930,22.62,13.3,26.7,0,0
2020-05-16,US_NC_37063,USW00013722,18.253,15.6,31.7,0,0
2020-05-16,US_NC_37065,USC00318500,6.207,15.6,27.8,0,
2020-05-16,US_NC_37067,USW00093807,3.419,14.4,30,0,
2020-05-16,US_NC_37069,USC00315123,3.324,15,27.8,0,
2020-05-16,US_NC_37073,USR0000VGDR,23.222,17.2,31.1,,
2020-05-16,US_NC_37075,USR0000NCHE,2.215,10.6,31.7,,
2020-05-16,US_NC_37077,USC00316510,4.417,,,0,
2020-05-16,US_NC_37079,USC00318066,4.075,13.9,28.9,0,0
2020-05-16,US_NC_37083,USC00317319,24.624,17.2,27.8,0,0
2020-05-16,US_NC_37087,USC00319147,7.123,8.9,25.6,0,
2020-05-16,US_NC_37091,USC00315996,13.631,16.1,26.1,0,
2020-05-16,US_NC_37093,USR0000NFBR,20.112,15.6,32.8,,
2020-05-16,US_NC_37095,USC00318450,16.053,18.3,26.1,0,
2020-05-16,US_NC_37097,USC00318292,0.974,12.2,26.7,0,0
2020-05-16,US_NC_37099,USC00312200,3.968,7.8,27.2,0,0
2020-05-16,US_NC_37101,USC00317994,2.356,15.6,30,0,
2020-05-16,US_NC_37107,USC00314689,8.878,14.4,27.2,0,
2020-05-16,US_NC_37109,USC00314996,10.169,11.7,29.4,0,0
2020-05-16,US_NC_37111,USC00315340,3.804,13.3,26.7,0,0
2020-05-16,US_NC_37113,USR0000NWAY,2.411,8.9,30.6,,
2020-05-16,US_NC_37115,USC00315356,7.461,7.2,28.3,0,0
2020-05-16,US_NC_37117,USC00319440,6.417,16.1,26.7,0,
2020-05-16,US_NC_37119,USW00013881,11.756,15.6,30,0,0
2020-05-16,US_NC_37121,USC00311248,13.802,8.9,26.7,0,
2020-05-16,US_NC_37123,USR0000NUWH,5.078,13.3,31.1,,
2020-05-16,US_NC_37127,USW00093759,15.486,15,31.1,0,
2020-05-16,US_NC_37129,USC00319461,4.519,16.7,26.1,0,0
2020-05-16,US_NC_37133,USW00093727,2.683,15.6,28.9,0,
2020-05-16,US_NC_37135,USW00003758,10.234,14.6,30.3,0,
2020-05-16,US_NC_37137,USC00310576,13.454,13.9,27.2,0,
2020-05-16,US_NC_37141,USR0000NBAC,15.613,12.2,29.4,,
2020-05-16,US_NC_37147,USC00313638,5.802,15.6,31.1,0,
2020-05-16,US_NC_37149,USR0000NJCY,4.907,11.7,29.4,,
2020-05-16,US_NC_37151,USC00310286,2.545,15.6,29.4,0,
2020-05-16,US_NC_37153,USR0000NRCK,7.05,15,32.2,,
2020-05-16,US_NC_37155,USW00013776,5.849,13.9,30,0,
2020-05-16,US_NC_37157,USC00317202,7.99,15,28.3,0,0
2020-05-16,US_NC_37159,USC00317615,5.932,14.4,28.9,0,0
2020-05-16,US_NC_37161,USR0000NRUT,3.635,11.1,31.1,,
2020-05-16,US_NC_37163,USC00311881,9.41,15.6,27.2,0,
2020-05-16,US_NC_37165,USC00314860,9.999,15,30,0,0
2020-05-16,US_NC_37169,USC00312238,5.086,14.4,27.8,0,0
2020-05-16,US_NC_37171,USC00315890,16.25,9.4,26.7,0,0
2020-05-16,US_NC_37173,USC00311165,5.435,10.6,26.7,0,0
2020-05-16,US_NC_37175,USC00311055,6.629,9.4,24.4,0,0
2020-05-16,US_NC_37177,USC00311949,18.13,16.1,26.7,0,
2020-05-16,US_NC_37179,USC00315771,1.298,15.6,,0,0
2020-05-16,US_NC_37181,USC00313969,1.335,15.6,27.8,0,0
2020-05-16,US_NC_37185,USC00313971,26.096,15.6,30.6,0,
2020-05-16,US_NC_37187,USC00316853,9.633,15,31.7,0,
2020-05-16,US_NC_37189,USC00310982,5.2,7.8,22.8,0,0
2020-05-16,US_NC_37193,USC00316256,4.277,12.2,27.2,0,0
2020-05-16,US_NC_37195,USC00319476,2.453,15.6,31.1,0,
2020-05-16,US_NC_37197,USC00319675,11.427,11.1,27.2,0,0
2020-05-16,US_NC_37199,USC00311248,4.431,8.9,26.7,0,
2020-05-16,US_ND_38001,USW00094038,13.415,0.6,16.1,0,
2020-05-16,US_ND_38003,USW00014919,45.518,2.8,18.3,0,
2020-05-16,US_ND_38007,USW00094080,16.17,6.8,19.2,0,
2020-05-16,US_ND_38011,USC00320995,14.75,3.9,19.4,0,0
2020-05-16,US_ND_38013,USR0000NLOS,19.529,5,22.8,,
2020-05-16,US_ND_38015,USC00320818,31.943,3.3,17.8,0,0
2020-05-16,US_ND_38021,USC00323287,8.761,7.2,16.7,0,0
2020-05-16,US_ND_38023,USC00321871,18.239,3.9,23.9,0,
2020-05-16,US_ND_38025,USC00322365,2.9,2.8,22.8,0,
2020-05-16,US_ND_38033,USC00325813,23.969,7.2,21.7,28,
2020-05-16,US_ND_38035,USW00014916,19.993,1.7,22.2,0,0
2020-05-16,US_ND_38043,USC00328366,15.918,3.3,18.3,0,
2020-05-16,US_ND_38047,USC00326255,23.032,3.3,18.3,0,0
2020-05-16,US_ND_38049,USR0000NJCL,21.999,5,22.8,,
2020-05-16,US_ND_38051,USC00320382,10.187,7.2,19.4,0,
2020-05-16,US_ND_38053,USR0000NWAT,9.538,8.3,21.1,,
2020-05-16,US_ND_38059,USC00326365,24.961,3.9,20,0,0
2020-05-16,US_ND_38061,USR0000NLOS,48.247,5,22.8,,
2020-05-16,US_ND_38067,USC00321435,15.127,1.7,17.8,0,0
2020-05-16,US_ND_38071,USC00322148,19.951,3.9,19.4,,
2020-05-16,US_ND_38073,USC00325220,3.054,5,20,0,0
2020-05-16,US_ND_38077,USC00325754,25.977,5.6,20.6,0,0
2020-05-16,US_ND_38085,USC00395381,34.935,8.3,16.1,3,
2020-05-16,US_ND_38087,USR0000NSCK,11.533,6.7,19.4,,
2020-05-16,US_ND_38089,USW00024012,10.512,5,20,0,
2020-05-16,US_ND_38091,USC00325660,28.045,1.7,18.3,0,
2020-05-16,US_ND_38093,USW00014919,22.887,2.8,18.3,0,
2020-05-16,US_ND_38097,USC00325660,13.757,1.7,18.3,0,
2020-05-16,US_ND_38101,USC00325993,19.313,6.1,19.4,0,
2020-05-16,US_NE_31001,USW00094949,11.224,10.6,21.7,3,0
2020-05-16,US_NE_31003,USC00256135,15.426,10.6,21.7,0,
2020-05-16,US_NE_31005,USC00250365,0.692,8.9,20,318,
2020-05-16,US_NE_31007,USC00253605,22.065,6.7,20,28,
2020-05-16,US_NE_31011,USC00250070,4.595,11.1,23.9,0,0
2020-05-16,US_NE_31013,USW00024044,28.676,6.1,18.3,23,
2020-05-16,US_NE_31015,USC00251365,6.766,7.8,18.3,23,0
2020-05-16,US_NE_31017,USC00250050,13.892,8.9,18.9,343,0
2020-05-16,US_NE_31019,USC00254335,15.672,12.8,25,0,0
2020-05-16,US_NE_31025,USC00258088,20.313,,,0,0
2020-05-16,US_NE_31029,USC00254110,3.717,10,23.3,254,0
2020-05-16,US_NE_31031,USC00258755,35.148,9.4,17.8,274,0
2020-05-16,US_NE_31035,USC00251684,0.317,11.1,25,0,0
2020-05-16,US_NE_31039,USC00259200,10.44,11.1,24.4,0,0
2020-05-16,US_NE_31043,USW00014943,14.854,10,22.8,64,0
2020-05-16,US_NE_31047,USW00014994,21.047,9.4,20.6,381,
2020-05-16,US_NE_31051,USC00253652,16.113,12.2,21.7,20,0
2020-05-16,US_NE_31053,USC00253050,22.605,10.6,26.7,0,0
2020-05-16,US_NE_31057,USC00254110,37.085,10,23.3,254,0
2020-05-16,US_NE_31059,USC00253175,1.304,9.4,22.8,0,0
2020-05-16,US_NE_31061,USC00253037,9.431,11.7,26.1,3,0
2020-05-16,US_NE_31071,USC00252770,16.114,6.7,21.7,0,0
2020-05-16,US_NE_31073,USC00256454,23.805,11.7,24.4,218,0
2020-05-16,US_NE_31075,USW00094079,29.429,6.8,16.7,3,
2020-05-16,US_NE_31077,USC00253425,1.892,10,24.4,0,0
2020-05-16,US_NE_31079,USW00014935,18.659,11.1,20,3,0
2020-05-16,US_NE_31081,USW00014935,26.273,11.1,20,3,0
2020-05-16,US_NE_31085,USW00024020,2.289,10.6,22.8,267,0
2020-05-16,US_NE_31087,USC00258628,2.557,6.1,23.3,0,
2020-05-16,US_NE_31089,USC00256290,10.143,8.9,21.1,25,
2020-05-16,US_NE_31091,USC00255700,18.666,9.4,18.9,287,0
2020-05-16,US_NE_31093,USW00014935,33.596,11.1,20,3,0
2020-05-16,US_NE_31097,USC00258465,8.204,10.6,24.4,0,0
2020-05-16,US_NE_31099,USC00255565,0.634,11.1,24.4,8,0
2020-05-16,US_NE_31101,USC00254455,1.397,10,20,297,0
2020-05-16,US_NE_31103,USC00258090,6.583,7.8,16.7,208,0
2020-05-16,US_NE_31105,USC00251361,25.316,5.6,17.2,48,0
2020-05-16,US_NE_31107,USC00258806,29.187,8.3,21.1,25,
2020-05-16,US_NE_31109,USW00014939,9.244,9.4,21.7,15,
2020-05-16,US_NE_31111,USC00256075,0.769,8.3,19.4,312,
2020-05-16,US_NE_31113,USC00258133,15.035,8.9,18.3,,
2020-05-16,US_NE_31117,USC00258133,40.394,8.9,18.3,,
2020-05-16,US_NE_31121,USW00014935,33.25,11.1,20,3,0
2020-05-16,US_NE_31123,USC00251145,8.172,8.9,19.4,0,0
2020-05-16,US_NE_31127,USC00250435,8.998,11.7,23.9,0,0
2020-05-16,US_NE_31131,USC00255810,3.264,11.1,25,30,0
2020-05-16,US_NE_31133,USC00258410,17.853,11.7,23.9,0,
2020-05-16,US_NE_31135,USC00255090,9.934,8.9,21.7,318,
2020-05-16,US_NE_31137,USC00253910,6.955,10.6,24.4,41,0
2020-05-16,US_NE_31141,USC00251825,20.564,11.1,17.8,69,0
2020-05-16,US_NE_31143,USC00256375,1.677,11.1,26.1,0,0
2020-05-16,US_NE_31145,USW00094040,9.91,10,22.8,384,
2020-05-16,US_NE_31147,USW00094957,11.76,12.8,24.4,8,
2020-05-16,US_NE_31149,USC00250420,35.976,8.9,20.6,64,0
2020-05-16,US_NE_31151,USC00253065,15.568,10.6,22.8,0,0
2020-05-16,US_NE_31155,USC00259193,12.379,10,26.7,0,0
2020-05-16,US_NE_31157,USR0000NSCO,3.796,7.2,18.9,,
2020-05-16,US_NE_31159,USC00253065,24.779,10.6,22.8,0,0
2020-05-16,US_NE_31163,USC00254985,6.551,11.1,22.2,74,0
2020-05-16,US_NE_31165,USR0000NAGA,6.731,4.4,16.7,,
2020-05-16,US_NE_31167,USC00258117,13.562,11.1,25,0,0
2020-05-16,US_NE_31169,USC00253735,0.557,9.4,22.2,0,0
2020-05-16,US_NE_31171,USR0000NBES,22.424,9.4,17.8,,
2020-05-16,US_NE_31175,USW00094958,6.41,10,16.7,124,
2020-05-16,US_NE_31177,USR0000IDES,11.388,9.4,22.8,,
2020-05-16,US_NE_31185,USC00259513,5.039,10.6,25,0,0
2020-05-16,US_NH,USC00278961,6.094,8.3,19.4,142,
2020-05-16,US_NH_33001,USC00274480,4.418,11.1,22.8,191,0
2020-05-16,US_NH_33003,USC00278614,8.24,7.2,21.1,244,0
2020-05-16,US_NH_33005,USC00276550,3.75,,,198,
2020-05-16,US_NH_33011,USC00272302,8.438,12.2,26.1,114,0
2020-05-16,US_NH_33013,USC00277833,11.712,10.6,23.9,127,
2020-05-16,US_NH_33015,USC00272800,7.517,11.1,21.7,130,0
2020-05-16,US_NH_33017,USW00054791,4.89,9.4,20.6,10,
2020-05-16,US_NJ,USC00286964,27.093,18.9,29.4,0,0
2020-05-16,US_NJ_34001,USW00093730,6.659,13.9,25.6,0,0
2020-05-16,US_NJ_34003,USW00094741,12.257,15.6,25.6,0,
2020-05-16,US_NJ_34009,USC00281351,15.552,13.3,25.6,0,0
2020-05-16,US_NJ_34011,USW00013735,6.805,12.2,27.2,0,
2020-05-16,US_NJ_34013,USC00283704,9.488,15.6,30.6,5,
2020-05-16,US_NJ_34015,USW00013739,19.252,15.6,26.1,0,0
2020-05-16,US_NJ_34017,USC00283704,6.385,15.6,30.6,5,
2020-05-16,US_NJ_34019,USC00283029,3.265,15.6,30,18,
2020-05-16,US_NJ_34021,USW00014792,9.833,14.4,25,0,
2020-05-16,US_NJ_34023,USC00286055,3.799,17.8,29.4,13,0
2020-05-16,US_NJ_34025,USC00283181,8.969,17.2,30,0,0
2020-05-16,US_NJ_34027,USC00280907,13.141,13.9,27.8,0,0
2020-05-16,US_NJ_34031,USC00281582,10.463,15,28.3,61,
2020-05-16,US_NJ_34035,USW00054785,8.7,13.3,25.6,0,
2020-05-16,US_NJ_34037,USW00054793,8.739,12.2,24.4,3,
2020-05-16,US_NJ_34039,USW00014734,10.798,15.6,25.6,0,0
2020-05-16,US_NJ_34041,USC00280734,10.541,12.8,28.9,41,0
2020-05-16,US_NM,USC00293649,30.099,7.8,26.7,0,0
2020-05-16,US_NM_35001,USC00290231,3.827,7.8,30,0,0
2020-05-16,US_NM_35003,USC00297386,40.046,1.1,27.2,,
2020-05-16,US_NM_35005,USW00023009,6.839,13.3,32.8,0,0
2020-05-16,US_NM_35006,USC00292785,35.274,1.1,22.2,0,0
2020-05-16,US_NM_35013,USC00298535,3.771,14.4,31.1,0,0
2020-05-16,US_NM_35015,USC00291153,9.29,13.3,33.9,0,
2020-05-16,US_NM_35023,USC00290417,5.913,11.7,31.1,0,
2020-05-16,US_NM_35025,USC00294028,22.753,12.8,28.9,0,
2020-05-16,US_NM_35029,USW00023078,9.552,10,32.8,0,
2020-05-16,US_NM_35031,USS0008P03S,38.941,4,22,,
2020-05-16,US_NM_35035,USC00291931,37.199,2.8,22.2,0,
2020-05-16,US_NM_35037,USW00023048,9.371,11.7,29.4,13,
2020-05-16,US_NM_35041,USC00297008,20.818,11.7,28.9,0,
2020-05-16,US_NM_35045,USC00293142,20.014,6.1,25.6,0,0
2020-05-16,US_NM_35047,USW00023054,34.875,4.4,25.6,0,
2020-05-16,US_NM_35049,USC00298088,10.987,7.2,25.6,0,0
2020-05-16,US_NM_35055,USS0005N14S,15.226,3,13.7,0,
2020-05-16,US_NM_35061,USC00295150,6.368,6.7,30,0,
2020-05-16,US_NV,USC00267620,28.362,5,26.7,0,0
2020-05-16,US_NV_32001,USW00093102,38.22,7.2,28.3,0,
2020-05-16,US_NV_32003,USW00053123,15.832,21.1,34.4,0,
2020-05-16,US_NV_32005,USR0000NFIS,4.044,7.2,25,,
2020-05-16,US_NV_32007,USS0015J22S,22.501,4.4,17.1,0,
2020-05-16,US_NV_32009,USC00268160,46.516,8.3,22.2,0,0
2020-05-16,US_NV_32011,USR0000NCOI,24.982,1.7,23.3,,
2020-05-16,US_NV_32013,USC00265818,29.302,0.6,25.6,0,0
2020-05-16,US_NV_32015,USR0000NREB,24.72,3.3,26.7,,
2020-05-16,US_NV_32017,USC00261358,31.297,7.8,27.8,0,0
2020-05-16,US_NV_32021,USC00263512,16.823,8.3,31.1,0,0
2020-05-16,US_NV_32023,USR0000NPAN,36.092,7.8,28.9,,
2020-05-16,US_NV_32031,USR0000NBUF,10.72,7.8,26.7,,
2020-05-16,US_NV_32510,USC00261485,4.13,6.7,21.7,0,
2020-05-16,US_NY,USC00301752,32.073,7.8,18.9,0,0
2020-05-16,US_NY_36001,USW00014735,9.582,12.8,22.8,0,0
2020-05-16,US_NY_36003,USC00300183,8.664,2.2,20,292,0
2020-05-16,US_NY_36005,USW00014732,7.516,15,25,0,0
2020-05-16,US_NY_36007,USW00004725,10.592,9.4,18.3,0,0
2020-05-16,US_NY_36009,USC00304808,14.475,8.9,20,211,0
2020-05-16,US_NY_36011,USC00300321,7.686,11.1,27.2,175,0
2020-05-16,US_NY_36013,USC00306747,10.167,7.2,18.3,109,0
2020-05-16,US_NY_36015,USC00302610,7.694,11.1,28.9,241,0
2020-05-16,US_NY_36017,USC00306085,8.327,,,122,0
2020-05-16,US_NY_36023,USW00064758,23.089,6,16.9,0,
2020-05-16,US_NY_36025,USC00302036,7.461,11.1,27.2,216,0
2020-05-16,US_NY_36027,USW00064756,2.942,11.4,23,9,
2020-05-16,US_NY_36029,USC00301625,12.746,6.7,23.3,244,0
2020-05-16,US_NY_36031,USC00304555,27.522,6.7,15.6,86,0
2020-05-16,US_NY_36033,USW00094740,25.248,0.6,13.3,3,
2020-05-16,US_NY_36035,USC00303322,0.628,8.9,22.2,391,0
2020-05-16,US_NY_36039,USC00302366,6.297,9.4,25.6,94,0
2020-05-16,US_NY_36041,USC00304102,21.476,8.9,18.9,71,0
2020-05-16,US_NY_36043,USC00308578,21.794,6.1,17.2,0,
2020-05-16,US_NY_36045,USW00094790,2.278,3.9,15.6,0,
2020-05-16,US_NY_36047,USW00094728,9.743,15,25,3,0
2020-05-16,US_NY_36049,USC00304912,2.652,10,23.3,102,0
2020-05-16,US_NY_36051,USC00305597,11.056,8.3,26.1,,0
2020-05-16,US_NY_36055,USW00014768,20.417,8.9,16.1,0,0
2020-05-16,US_NY_36057,USC00303322,22.841,8.9,22.2,391,0
2020-05-16,US_NY_36059,USC00308577,14.914,13.9,26.1,20,
2020-05-16,US_NY_36061,USW00094728,6.005,15,25,3,0
2020-05-16,US_NY_36065,USW00064775,2.392,7.8,18.9,0,
2020-05-16,US_NY_36067,USW00014771,13.691,8.3,18.9,0,0
2020-05-16,US_NY_36069,USC00301152,0.934,10.6,27.2,300,
2020-05-16,US_NY_36071,USW00004789,12.712,12.2,23.9,8,
2020-05-16,US_NY_36073,USC00300055,12.159,7.8,17.8,0,0
2020-05-16,US_NY_36075,USC00306867,12.979,4.4,20,0,0
2020-05-16,US_NY_36077,USC00301752,13.374,7.8,18.9,0,0
2020-05-16,US_NY_36079,USC00301211,9.224,11.1,26.1,135,
2020-05-16,US_NY_36081,USW00014732,8.944,15,25,0,0
2020-05-16,US_NY_36083,USW00014735,18.176,12.8,22.8,0,0
2020-05-16,US_NY_36085,USW00014734,11.995,15.6,25.6,0,0
2020-05-16,US_NY_36087,USC00307742,25.94,12.2,29.4,198,
2020-05-16,US_NY_36093,USC00302031,9.527,10,28.3,38,0
2020-05-16,US_NY_36095,USC00301595,8.589,,26.7,51,0
2020-05-16,US_NY_36097,USC00305233,11.537,11.1,26.1,165,
2020-05-16,US_NY_36099,USC00300331,15.28,11.1,25,239,0
2020-05-16,US_NY_36101,USC00300023,21.81,7.8,27.2,373,
2020-05-16,US_NY_36103,USC00307134,3.87,15,24.4,10,0
2020-05-16,US_NY_36107,USW00004725,26.171,9.4,18.3,0,0
2020-05-16,US_NY_36109,USC00304174,1.709,11.1,27.2,185,0
2020-05-16,US_NY_36113,USC00301708,27.544,10,23.3,185,0
2020-05-16,US_NY_36115,USW00014750,15.541,7.2,18.9,0,
2020-05-16,US_NY_36119,USW00094745,10.837,12.8,23.3,3,
2020-05-16,US_NY_36121,USC00309593,5.47,6.7,23.9,117,0
2020-05-16,US_NY_36123,USW00054778,3.578,6.1,18.3,0,
2020-05-16,US_OH_39003,USC00334551,4.79,12.8,21.7,213,0
2020-05-16,US_OH_39005,USW00014891,20.97,14.4,25.6,0,0
2020-05-16,US_OH_39007,USW00004857,13.536,8.3,20.6,0,
2020-05-16,US_OH_39009,USC00330279,4.332,,,5,
2020-05-16,US_OH_39011,USC00334551,19.851,12.8,21.7,213,0
2020-05-16,US_OH_39013,USC00469482,22.657,,,20,0
2020-05-16,US_OH_39015,USC00150290,21.674,8.3,26.7,137,0
2020-05-16,US_OH_39017,USW00053855,9.659,12.8,25.6,13,
2020-05-16,US_OH_39019,USC00332160,28.922,13.3,25,56,0
2020-05-16,US_OH_39021,USC00338552,4.655,12.2,22.2,84,
2020-05-16,US_OH_39023,USC00337935,6.397,11.7,23.9,38,
2020-05-16,US_OH_39025,USW00093812,23.964,13.3,27.2,18,
2020-05-16,US_OH_39027,USW00013841,1.524,,,0,
2020-05-16,US_OH_39029,USC00466442,30.027,13.3,23.9,43,0
2020-05-16,US_OH_39033,USC00331072,5.907,13.3,22.8,185,0
2020-05-16,US_OH_39035,USW00004853,3.182,10,14.4,0,
2020-05-16,US_OH_39037,USC00333375,3.932,12.2,23.9,61,
2020-05-16,US_OH_39039,USW00004851,5.462,10,22.8,0,0
2020-05-16,US_OH_39041,USC00338951,17.944,12.8,25.6,15,0
2020-05-16,US_OH_39045,USW00053844,2.408,11.7,23.3,0,
2020-05-16,US_OH_39047,USC00338794,3.544,12.8,23.9,0,0
2020-05-16,US_OH_39049,USC00331785,6.285,13.3,25.6,0,0
2020-05-16,US_OH_39051,USC00338822,9.328,6.1,21.7,36,0
2020-05-16,US_OH_39053,USC00333029,12.028,16.1,25.6,89,
2020-05-16,US_OH_39055,USC00331458,9.331,8.9,23.9,373,0
2020-05-16,US_OH_39061,USC00331516,12.983,15.6,23.3,28,0
2020-05-16,US_OH_39063,USW00014825,1.517,12.2,24.4,0,
2020-05-16,US_OH_39065,USC00333915,23.823,13.3,22.2,28,
2020-05-16,US_OH_39067,USC00332160,25.05,13.3,25,56,0
2020-05-16,US_OH_39069,USC00335667,8.903,9.4,22.2,69,0
2020-05-16,US_OH_39073,USC00334672,8.225,11.7,25.6,5,
2020-05-16,US_OH_39079,USC00334004,9.953,14.4,24.4,25,0
2020-05-16,US_OH_39081,USC00338025,11.167,13.9,26.1,58,0
2020-05-16,US_OH_39087,USC00338810,13.626,10.6,26.7,61,
2020-05-16,US_OH_39091,USC00330563,4.074,12.8,22.8,30,
2020-05-16,US_OH_39093,USW00004849,13.998,12.8,22.8,0,
2020-05-16,US_OH_39095,USW00004848,13.15,10.6,19.4,0,
2020-05-16,US_OH_39097,USC00334681,9.366,12.2,23.3,53,0
2020-05-16,US_OH_39103,USW00004842,27.485,13.3,23.3,0,
2020-05-16,US_OH_39105,USC00330279,27.828,,,5,
2020-05-16,US_OH_39111,USC00333500,19.565,11.7,25,33,
2020-05-16,US_OH_39115,USC00330676,20.238,13.3,25.6,18,
2020-05-16,US_OH_39117,USC00333021,21.478,12.8,22.8,79,
2020-05-16,US_OH_39119,USW00093824,5.692,13.3,24.4,0,
2020-05-16,US_OH_39123,USC00332974,28.994,13.3,21.7,264,
2020-05-16,US_OH_39125,USC00336465,1.126,,,102,0
2020-05-16,US_OH_39127,USC00335857,2.216,12.2,25.6,13,
2020-05-16,US_OH_39129,USC00331592,7.179,12.2,24.4,3,
2020-05-16,US_OH_39131,USC00338830,8.542,14.4,25,0,0
2020-05-16,US_OH_39135,USC00332485,1.491,13.3,21.7,64,
2020-05-16,US_OH_39137,USC00336405,16.37,12.8,24.4,15,0
2020-05-16,US_OH_39139,USW00014891,4.857,14.4,25.6,0,0
2020-05-16,US_OH_39141,USR0000OCHL,8.951,12.8,25,,
2020-05-16,US_OH_39143,USC00332974,3.962,13.3,21.7,264,
2020-05-16,US_OH_39145,USC00334770,8.29,15.6,25,,0
2020-05-16,US_OH_39147,USC00332974,22.61,13.3,21.7,264,
2020-05-16,US_OH_39149,USC00337693,7.815,,,89,
2020-05-16,US_OH_39151,USW00014895,13.008,12.2,23.9,0,0
2020-05-16,US_OH_39153,USC00338062,6.771,11.7,23.9,119,0
2020-05-16,US_OH_39155,USC00335505,2.412,11.7,24.4,218,
2020-05-16,US_OH_39157,USW00004852,4.621,12.8,26.1,0,
2020-05-16,US_OH_39161,USC00338609,1.41,12.2,20.6,183,
2020-05-16,US_OH_39167,USC00334927,7.539,15.6,25,3,0
2020-05-16,US_OH_39169,USW00004842,4.802,13.3,23.3,0,
2020-05-16,US_OH_39173,USC00330862,2.675,10.6,21.1,0,
2020-05-16,US_OH_39175,USC00331072,28.109,13.3,22.8,185,0
2020-05-16,US_OK_40001,USW00093993,46.474,13.3,26.1,61,0
2020-05-16,US_OK_40023,USC00340256,22.05,17.2,25.6,229,0
2020-05-16,US_OK_40029,USC00341648,1.203,16.7,25,325,
2020-05-16,US_OK_40031,USW00003950,11.971,16.1,21.1,130,0
2020-05-16,US_OK_40037,USW00053908,38.018,15.6,23.9,0,0
2020-05-16,US_OK_40045,USW00013975,9.792,13.3,28.3,0,0
2020-05-16,US_OK_40071,USW00013969,8.832,14.4,23.3,0,0
2020-05-16,US_OK_40075,USW00093986,10.162,16.7,22.8,51,0
2020-05-16,US_OK_40077,USR0000OKIA,26.679,15.6,20.6,,
2020-05-16,US_OK_40083,USW00053913,7.243,14.4,21.7,3,0
2020-05-16,US_OK_40091,USW00093953,41.567,16.7,22.2,33,0
2020-05-16,US_OK_40095,USC00345468,6.886,,,109,0
2020-05-16,US_OK_40101,USW00093953,5.46,16.7,22.2,33,0
2020-05-16,US_OK_40105,USC00141673,30.22,14.4,20,,
2020-05-16,US_OK_40109,USW00013967,11.984,13.9,20.6,0,0
2020-05-16,US_OK_40111,USW00053908,44.444,15.6,23.9,0,0
2020-05-16,US_OK_40113,USC00347390,33.75,17.8,27.2,102,
2020-05-16,US_OK_40115,USC00230163,36.153,14.4,18.9,0,
2020-05-16,US_OK_40117,USC00347390,21.977,17.8,27.2,102,
2020-05-16,US_OK_40121,USW00093950,6.114,15.6,23.9,140,0
2020-05-16,US_OK_40127,USC00340256,32.244,17.2,25.6,229,0
2020-05-16,US_OK_40135,USW00013964,39.73,14.4,25.6,234,0
2020-05-16,US_OK_40139,USW00003030,7.925,13.9,27.2,5,
2020-05-16,US_OK_40141,USW00003981,5.518,16.7,22.2,5,0
2020-05-16,US_OK_40143,USW00053908,9.871,15.6,23.9,0,0
2020-05-16,US_OK_40147,USC00340546,3.218,12.8,18.9,170,0
2020-05-16,US_OR,USR0000OSAL,14.106,6.7,20,,
2020-05-16,US_OR_41001,USR0000OFLA,12.489,6.7,17.2,,
2020-05-16,US_OR_41003,USW00004236,11.633,8.9,19.6,36,
2020-05-16,US_OR_41005,USR0000OWAN,9.039,3.9,15.6,,
2020-05-16,US_OR_41011,USC00351836,9.159,6.7,20,0,
2020-05-16,US_OR_41013,USR0000OBAD,11.573,5,15.6,,
2020-05-16,US_OR_41015,USR0000OAGN,10.31,10,20.6,,
2020-05-16,US_OR_41017,USR0000OLAV,9.09,6.1,18.9,,
2020-05-16,US_OR_41019,USC00359461,14.079,6.1,17.8,0,
2020-05-16,US_OR_41021,USC00350265,37.942,8.9,21.1,0,
2020-05-16,US_OR_41023,USC00354291,5.632,1.7,16.7,0,
2020-05-16,US_OR_41025,USR0000OFOS,24.881,0,20.6,,
2020-05-16,US_OR_41027,USS0021D04S,7.513,3.9,13.4,25,
2020-05-16,US_OR_41029,USW00024225,11.689,11.1,18.3,30,0
2020-05-16,US_OR_41031,USC00356532,12.58,1.7,22.8,0,
2020-05-16,US_OR_41033,USR0000OONI,11.43,5.6,20.6,,
2020-05-16,US_OR_41035,USR0000OCAI,9.154,2.2,9.4,,
2020-05-16,US_OR_41037,USS0020G02S,34.955,2.5,12,0,
2020-05-16,US_OR_41039,USC00355050,10.417,8.3,20,0,
2020-05-16,US_OR_41049,USC00353827,6.103,6.7,19.4,0,0
2020-05-16,US_OR_41051,USW00024242,1.238,12.8,21.7,64,
2020-05-16,US_OR_41053,USR0000ORCK,4.234,8.3,18.3,,
2020-05-16,US_OR_41055,USC00355734,8.48,3.3,19.4,0,
2020-05-16,US_OR_41063,USR0000OROB,11.661,2.8,17.2,,
2020-05-16,US_OR_41065,USR0000OWAM,24.652,8.9,17.2,,
2020-05-16,US_OR_41069,USC00355638,19.533,1.1,17.8,0,
2020-05-16,US_OR_41071,USS0023D03S,3.236,9.1,17.1,25,
2020-05-16,US_PA_42001,USC00360656,7.782,12.2,29.4,0,0
